#curie_map:
#  CARO: "http://purl.obolibrary.org/obo/CARO_"
#  CL: "http://purl.obolibrary.org/obo/CL_"
#  TAO: "http://purl.obolibrary.org/obo/TAO_"
#  VSAO: "http://purl.obolibrary.org/obo/VSAO_"
#  ZFA: "http://purl.obolibrary.org/obo/ZFA_"
#mapping_set_id: "http://purl.obolibrary.org/obo/uberon/mappings/zfa-mappings.sssom.tsv"
#license: "https://creativecommons.org/licenses/by/3.0/"
subject_id	subject_label	predicate_id	object_id	mapping_justification	mapping_cardinality
ZFA:0000704	ventral pelvic arrector	semapv:crossSpeciesExactMatch	TAO:0000704	semapv:UnspecifiedMatching	1:1
ZFA:0000705	ventral root	semapv:crossSpeciesExactMatch	TAO:0000705	semapv:UnspecifiedMatching	1:1
ZFA:0000706	posterior intestine	semapv:crossSpeciesExactMatch	TAO:0000706	semapv:UnspecifiedMatching	1:1
ZFA:0000707	ventral hypothalamic zone	semapv:crossSpeciesExactMatch	TAO:0000707	semapv:UnspecifiedMatching	1:1
ZFA:0000708	ventrolateral optic tract	semapv:crossSpeciesExactMatch	TAO:0000708	semapv:UnspecifiedMatching	1:1
ZFA:0000709	vestibulo-spinal tract	semapv:crossSpeciesExactMatch	TAO:0000709	semapv:UnspecifiedMatching	1:1
ZFA:0000710	viscerosensory commissural nucleus of Cajal	semapv:crossSpeciesExactMatch	TAO:0000710	semapv:UnspecifiedMatching	1:1
ZFA:0000711	DEL	semapv:crossSpeciesExactMatch	TAO:0000711	semapv:UnspecifiedMatching	1:1
ZFA:0000712	internal yolk syncytial layer	semapv:crossSpeciesExactMatch	TAO:0000712	semapv:UnspecifiedMatching	1:1
ZFA:0000713	abducens motor nucleus	semapv:crossSpeciesExactMatch	TAO:0000713	semapv:UnspecifiedMatching	1:1
ZFA:0000714	accessory pretectal nucleus	semapv:crossSpeciesExactMatch	TAO:0000714	semapv:UnspecifiedMatching	1:1
ZFA:0000715	adductor hyohyoid	semapv:crossSpeciesExactMatch	TAO:0000715	semapv:UnspecifiedMatching	1:1
ZFA:0000716	afferent branchial artery	semapv:crossSpeciesExactMatch	TAO:0000716	semapv:UnspecifiedMatching	1:1
ZFA:0000717	apical ectodermal ridge median fin fold	semapv:crossSpeciesExactMatch	TAO:0000717	semapv:UnspecifiedMatching	1:1
ZFA:0000718	epaxial region somite 27	semapv:crossSpeciesExactMatch	TAO:0000718	semapv:UnspecifiedMatching	1:1
ZFA:0000719	slow muscle cell somite 21	semapv:crossSpeciesExactMatch	TAO:0000719	semapv:UnspecifiedMatching	1:1
ZFA:0000720	slow muscle cell somite 24	semapv:crossSpeciesExactMatch	TAO:0000720	semapv:UnspecifiedMatching	1:1
ZFA:0000721	slow muscle cell somite 27	semapv:crossSpeciesExactMatch	TAO:0000721	semapv:UnspecifiedMatching	1:1
ZFA:0000722	slow muscle cell somite 3	semapv:crossSpeciesExactMatch	TAO:0000722	semapv:UnspecifiedMatching	1:1
ZFA:0000723	slow muscle cell somite 5	semapv:crossSpeciesExactMatch	TAO:0000723	semapv:UnspecifiedMatching	1:1
ZFA:0000724	slow muscle cell somite 8	semapv:crossSpeciesExactMatch	TAO:0000724	semapv:UnspecifiedMatching	1:1
ZFA:0000725	somite 11	semapv:crossSpeciesExactMatch	TAO:0000725	semapv:UnspecifiedMatching	1:1
ZFA:0000726	somite 14	semapv:crossSpeciesExactMatch	TAO:0000726	semapv:UnspecifiedMatching	1:1
ZFA:0000727	somite 17	semapv:crossSpeciesExactMatch	TAO:0000727	semapv:UnspecifiedMatching	1:1
ZFA:0000728	somite 2	semapv:crossSpeciesExactMatch	TAO:0000728	semapv:UnspecifiedMatching	1:1
ZFA:0000729	epaxial region somite 3	semapv:crossSpeciesExactMatch	TAO:0000729	semapv:UnspecifiedMatching	1:1
ZFA:0000730	somite 23	semapv:crossSpeciesExactMatch	TAO:0000730	semapv:UnspecifiedMatching	1:1
ZFA:0000731	somite 27	semapv:crossSpeciesExactMatch	TAO:0000731	semapv:UnspecifiedMatching	1:1
ZFA:0000732	somite 3	semapv:crossSpeciesExactMatch	TAO:0000732	semapv:UnspecifiedMatching	1:1
ZFA:0000733	somite 7	semapv:crossSpeciesExactMatch	TAO:0000733	semapv:UnspecifiedMatching	1:1
ZFA:0000734	preural vertebra	semapv:crossSpeciesExactMatch	TAO:0000734	semapv:UnspecifiedMatching	1:1
ZFA:0000735	hemal postzygapophysis	semapv:crossSpeciesExactMatch	TAO:0000735	semapv:UnspecifiedMatching	1:1
ZFA:0000737	cranium	semapv:crossSpeciesExactMatch	TAO:0000737	semapv:UnspecifiedMatching	1:1
ZFA:0000738	dorsal oblique extraocular muscle	semapv:crossSpeciesExactMatch	TAO:0000738	semapv:UnspecifiedMatching	1:1
ZFA:0000739	epaxial region somite 11	semapv:crossSpeciesExactMatch	TAO:0000739	semapv:UnspecifiedMatching	1:1
ZFA:0000740	epaxial region somite 5	semapv:crossSpeciesExactMatch	TAO:0000740	semapv:UnspecifiedMatching	1:1
ZFA:0000741	epaxial region somite 14	semapv:crossSpeciesExactMatch	TAO:0000741	semapv:UnspecifiedMatching	1:1
ZFA:0000742	epaxial region somite 17	semapv:crossSpeciesExactMatch	TAO:0000742	semapv:UnspecifiedMatching	1:1
ZFA:0000743	epaxial region somite 2	semapv:crossSpeciesExactMatch	TAO:0000743	semapv:UnspecifiedMatching	1:1
ZFA:0000744	epaxial region somite 22	semapv:crossSpeciesExactMatch	TAO:0000744	semapv:UnspecifiedMatching	1:1
ZFA:0000745	epaxial region somite 25	semapv:crossSpeciesExactMatch	TAO:0000745	semapv:UnspecifiedMatching	1:1
ZFA:0000746	epaxial region somite 28	semapv:crossSpeciesExactMatch	TAO:0000746	semapv:UnspecifiedMatching	1:1
ZFA:0000747	epaxial region somite 30	semapv:crossSpeciesExactMatch	TAO:0000747	semapv:UnspecifiedMatching	1:1
ZFA:0000748	epaxial region somite 6	semapv:crossSpeciesExactMatch	TAO:0000748	semapv:UnspecifiedMatching	1:1
ZFA:0000749	epaxial region somite 9	semapv:crossSpeciesExactMatch	TAO:0000749	semapv:UnspecifiedMatching	1:1
ZFA:0000750	fast muscle cell somite 10	semapv:crossSpeciesExactMatch	TAO:0000750	semapv:UnspecifiedMatching	1:1
ZFA:0000751	epaxial region somite 8	semapv:crossSpeciesExactMatch	TAO:0000751	semapv:UnspecifiedMatching	1:1
ZFA:0000752	fast muscle cell somite 13	semapv:crossSpeciesExactMatch	TAO:0000752	semapv:UnspecifiedMatching	1:1
ZFA:0000753	fast muscle cell somite 16	semapv:crossSpeciesExactMatch	TAO:0000753	semapv:UnspecifiedMatching	1:1
ZFA:0000754	fast muscle cell somite 19	semapv:crossSpeciesExactMatch	TAO:0000754	semapv:UnspecifiedMatching	1:1
ZFA:0000755	fast muscle cell somite 21	semapv:crossSpeciesExactMatch	TAO:0000755	semapv:UnspecifiedMatching	1:1
ZFA:0000756	fast muscle cell somite 24	semapv:crossSpeciesExactMatch	TAO:0000756	semapv:UnspecifiedMatching	1:1
ZFA:0000757	fast muscle cell somite 27	semapv:crossSpeciesExactMatch	TAO:0000757	semapv:UnspecifiedMatching	1:1
ZFA:0000758	fast muscle cell somite 3	semapv:crossSpeciesExactMatch	TAO:0000758	semapv:UnspecifiedMatching	1:1
ZFA:0000759	fast muscle cell somite 5	semapv:crossSpeciesExactMatch	TAO:0000759	semapv:UnspecifiedMatching	1:1
ZFA:0000760	fast muscle cell somite 8	semapv:crossSpeciesExactMatch	TAO:0000760	semapv:UnspecifiedMatching	1:1
ZFA:0000761	basal plate midbrain region	semapv:crossSpeciesExactMatch	TAO:0000761	semapv:UnspecifiedMatching	1:1
ZFA:0000762	facio-acoustic neural crest	semapv:crossSpeciesExactMatch	TAO:0000762	semapv:UnspecifiedMatching	1:1
ZFA:0000763	floor plate rhombomere 2	semapv:crossSpeciesExactMatch	TAO:0000763	semapv:UnspecifiedMatching	1:1
ZFA:0000764	floor plate rhombomere 5	semapv:crossSpeciesExactMatch	TAO:0000764	semapv:UnspecifiedMatching	1:1
ZFA:0000765	floor plate rhombomere 8	semapv:crossSpeciesExactMatch	TAO:0000765	semapv:UnspecifiedMatching	1:1
ZFA:0000766	granular layer valvula cerebelli	semapv:crossSpeciesExactMatch	TAO:0000766	semapv:UnspecifiedMatching	1:1
ZFA:0000767	hypaxial region somite 11	semapv:crossSpeciesExactMatch	TAO:0000767	semapv:UnspecifiedMatching	1:1
ZFA:0000768	hypaxial region somite 14	semapv:crossSpeciesExactMatch	TAO:0000768	semapv:UnspecifiedMatching	1:1
ZFA:0000769	hypaxial region somite 17	semapv:crossSpeciesExactMatch	TAO:0000769	semapv:UnspecifiedMatching	1:1
ZFA:0000770	hypaxial region somite 2	semapv:crossSpeciesExactMatch	TAO:0000770	semapv:UnspecifiedMatching	1:1
ZFA:0000771	hypaxial region somite 22	semapv:crossSpeciesExactMatch	TAO:0000771	semapv:UnspecifiedMatching	1:1
ZFA:0000772	hypaxial region somite 25	semapv:crossSpeciesExactMatch	TAO:0000772	semapv:UnspecifiedMatching	1:1
ZFA:0000773	fast muscle cell somite 12	semapv:crossSpeciesExactMatch	TAO:0000773	semapv:UnspecifiedMatching	1:1
ZFA:0000774	hypaxial region somite 28	semapv:crossSpeciesExactMatch	TAO:0000774	semapv:UnspecifiedMatching	1:1
ZFA:0000775	hypaxial region somite 30	semapv:crossSpeciesExactMatch	TAO:0000775	semapv:UnspecifiedMatching	1:1
ZFA:0000776	hypaxial region somite 6	semapv:crossSpeciesExactMatch	TAO:0000776	semapv:UnspecifiedMatching	1:1
ZFA:0000777	hypaxial region somite 9	semapv:crossSpeciesExactMatch	TAO:0000777	semapv:UnspecifiedMatching	1:1
ZFA:0000778	spinal cord interneuron	semapv:crossSpeciesExactMatch	CL:0005000	semapv:UnspecifiedMatching	1:n
ZFA:0000778	spinal cord interneuron	semapv:crossSpeciesExactMatch	TAO:0000778	semapv:UnspecifiedMatching	1:n
ZFA:0000779	lateral forebrain bundle telencephalon	semapv:crossSpeciesExactMatch	TAO:0000779	semapv:UnspecifiedMatching	1:1
ZFA:0000780	lateral wall diencephalic region	semapv:crossSpeciesExactMatch	TAO:0000780	semapv:UnspecifiedMatching	1:1
ZFA:0000781	lateral wall rhombomere 1	semapv:crossSpeciesExactMatch	TAO:0000781	semapv:UnspecifiedMatching	1:1
ZFA:0000782	lateral wall rhombomere 4	semapv:crossSpeciesExactMatch	TAO:0000782	semapv:UnspecifiedMatching	1:1
ZFA:0000783	lateral wall rhombomere 7	semapv:crossSpeciesExactMatch	TAO:0000783	semapv:UnspecifiedMatching	1:1
ZFA:0000784	fast muscle cell somite 15	semapv:crossSpeciesExactMatch	TAO:0000784	semapv:UnspecifiedMatching	1:1
ZFA:0000785	lateral wall telencephalic region	semapv:crossSpeciesExactMatch	TAO:0000785	semapv:UnspecifiedMatching	1:1
ZFA:0000786	medial migration pathway mesenchyme	semapv:crossSpeciesExactMatch	TAO:0000786	semapv:UnspecifiedMatching	1:1
ZFA:0000787	mesenchyme derived from head neural crest	semapv:crossSpeciesExactMatch	TAO:0000787	semapv:UnspecifiedMatching	1:1
ZFA:0000788	mesenchyme dorsal fin	semapv:crossSpeciesExactMatch	TAO:0000788	semapv:UnspecifiedMatching	1:1
ZFA:0000789	mesoderm pectoral fin bud	semapv:crossSpeciesExactMatch	TAO:0000789	semapv:UnspecifiedMatching	1:1
ZFA:0000790	muscle pioneer somite 10	semapv:crossSpeciesExactMatch	TAO:0000790	semapv:UnspecifiedMatching	1:1
ZFA:0000791	muscle pioneer somite 13	semapv:crossSpeciesExactMatch	TAO:0000791	semapv:UnspecifiedMatching	1:1
ZFA:0000792	muscle pioneer somite 16	semapv:crossSpeciesExactMatch	TAO:0000792	semapv:UnspecifiedMatching	1:1
ZFA:0000793	muscle pioneer somite 19	semapv:crossSpeciesExactMatch	TAO:0000793	semapv:UnspecifiedMatching	1:1
ZFA:0000794	muscle pioneer somite 22	semapv:crossSpeciesExactMatch	TAO:0000794	semapv:UnspecifiedMatching	1:1
ZFA:0000795	fast muscle cell somite 18	semapv:crossSpeciesExactMatch	TAO:0000795	semapv:UnspecifiedMatching	1:1
ZFA:0000796	muscle pioneer somite 25	semapv:crossSpeciesExactMatch	TAO:0000796	semapv:UnspecifiedMatching	1:1
ZFA:0000797	muscle pioneer somite 28	semapv:crossSpeciesExactMatch	TAO:0000797	semapv:UnspecifiedMatching	1:1
ZFA:0000798	muscle pioneer somite 30	semapv:crossSpeciesExactMatch	TAO:0000798	semapv:UnspecifiedMatching	1:1
ZFA:0000799	muscle pioneer somite 6	semapv:crossSpeciesExactMatch	TAO:0000799	semapv:UnspecifiedMatching	1:1
ZFA:0000800	muscle pioneer somite 9	semapv:crossSpeciesExactMatch	TAO:0000800	semapv:UnspecifiedMatching	1:1
ZFA:0000801	myotome somite 11	semapv:crossSpeciesExactMatch	TAO:0000801	semapv:UnspecifiedMatching	1:1
ZFA:0000802	myotome somite 15	semapv:crossSpeciesExactMatch	TAO:0000802	semapv:UnspecifiedMatching	1:1
ZFA:0000803	myotome somite 18	semapv:crossSpeciesExactMatch	TAO:0000803	semapv:UnspecifiedMatching	1:1
ZFA:0000804	myotome somite 20	semapv:crossSpeciesExactMatch	TAO:0000804	semapv:UnspecifiedMatching	1:1
ZFA:0000805	myotome somite 23	semapv:crossSpeciesExactMatch	TAO:0000805	semapv:UnspecifiedMatching	1:1
ZFA:0000806	fast muscle cell somite 20	semapv:crossSpeciesExactMatch	TAO:0000806	semapv:UnspecifiedMatching	1:1
ZFA:0000807	myotome somite 26	semapv:crossSpeciesExactMatch	TAO:0000807	semapv:UnspecifiedMatching	1:1
ZFA:0000808	myotome somite 29	semapv:crossSpeciesExactMatch	TAO:0000808	semapv:UnspecifiedMatching	1:1
ZFA:0000809	myotome somite 4	semapv:crossSpeciesExactMatch	TAO:0000809	semapv:UnspecifiedMatching	1:1
ZFA:0000810	myotome somite 7	semapv:crossSpeciesExactMatch	TAO:0000810	semapv:UnspecifiedMatching	1:1
ZFA:0000811	neural crest diencephalon	semapv:crossSpeciesExactMatch	TAO:0000811	semapv:UnspecifiedMatching	1:1
ZFA:0000812	neural crest telencephalon	semapv:crossSpeciesExactMatch	TAO:0000812	semapv:UnspecifiedMatching	1:1
ZFA:0000813	infraorbital lateral line neuromast	semapv:crossSpeciesExactMatch	TAO:0000813	semapv:UnspecifiedMatching	1:1
ZFA:0000814	opercular lateral line neuromast	semapv:crossSpeciesExactMatch	TAO:0000814	semapv:UnspecifiedMatching	1:1
ZFA:0000815	nucleus of the medial longitudinal fasciculus medulla oblongata	semapv:crossSpeciesExactMatch	TAO:0000815	semapv:UnspecifiedMatching	1:1
ZFA:0000816	oral epithelium	semapv:crossSpeciesExactMatch	TAO:0000816	semapv:UnspecifiedMatching	1:1
ZFA:0000817	fast muscle cell somite 23	semapv:crossSpeciesExactMatch	TAO:0000817	semapv:UnspecifiedMatching	1:1
ZFA:0000818	vagal neural crest	semapv:crossSpeciesExactMatch	TAO:0000818	semapv:UnspecifiedMatching	1:1
ZFA:0000819	postcommissural nucleus of ventral telencephalon	semapv:crossSpeciesExactMatch	TAO:0000819	semapv:UnspecifiedMatching	1:1
ZFA:0000821	primary neuron hindbrain	semapv:crossSpeciesExactMatch	TAO:0000821	semapv:UnspecifiedMatching	1:1
ZFA:0000822	rhombomere 2	semapv:crossSpeciesExactMatch	TAO:0000822	semapv:UnspecifiedMatching	1:1
ZFA:0000823	rhombomere 5	semapv:crossSpeciesExactMatch	TAO:0000823	semapv:UnspecifiedMatching	1:1
ZFA:0000824	roof plate rhombomere 2	semapv:crossSpeciesExactMatch	TAO:0000824	semapv:UnspecifiedMatching	1:1
ZFA:0000825	roof plate rhombomere 6	semapv:crossSpeciesExactMatch	TAO:0000825	semapv:UnspecifiedMatching	1:1
ZFA:0000826	central nucleus torus semicircularis	semapv:crossSpeciesExactMatch	TAO:0000826	semapv:UnspecifiedMatching	1:1
ZFA:0000827	fast muscle cell somite 26	semapv:crossSpeciesExactMatch	TAO:0000827	semapv:UnspecifiedMatching	1:1
ZFA:0000828	roof plate rhombomere 5	semapv:crossSpeciesExactMatch	TAO:0000828	semapv:UnspecifiedMatching	1:1
ZFA:0000829	sclerotome somite 11	semapv:crossSpeciesExactMatch	TAO:0000829	semapv:UnspecifiedMatching	1:1
ZFA:0000830	sclerotome somite 14	semapv:crossSpeciesExactMatch	TAO:0000830	semapv:UnspecifiedMatching	1:1
ZFA:0000831	sclerotome somite 17	semapv:crossSpeciesExactMatch	TAO:0000831	semapv:UnspecifiedMatching	1:1
ZFA:0000832	sclerotome somite 2	semapv:crossSpeciesExactMatch	TAO:0000832	semapv:UnspecifiedMatching	1:1
ZFA:0000833	sclerotome somite 22	semapv:crossSpeciesExactMatch	TAO:0000833	semapv:UnspecifiedMatching	1:1
ZFA:0000834	sclerotome somite 25	semapv:crossSpeciesExactMatch	TAO:0000834	semapv:UnspecifiedMatching	1:1
ZFA:0000835	sclerotome somite 28	semapv:crossSpeciesExactMatch	TAO:0000835	semapv:UnspecifiedMatching	1:1
ZFA:0000836	sclerotome somite 30	semapv:crossSpeciesExactMatch	TAO:0000836	semapv:UnspecifiedMatching	1:1
ZFA:0000837	sclerotome somite 6	semapv:crossSpeciesExactMatch	TAO:0000837	semapv:UnspecifiedMatching	1:1
ZFA:0000838	fast muscle cell somite 29	semapv:crossSpeciesExactMatch	TAO:0000838	semapv:UnspecifiedMatching	1:1
ZFA:0000839	sclerotome somite 9	semapv:crossSpeciesExactMatch	TAO:0000839	semapv:UnspecifiedMatching	1:1
ZFA:0000840	slow muscle cell somite 11	semapv:crossSpeciesExactMatch	TAO:0000840	semapv:UnspecifiedMatching	1:1
ZFA:0000841	slow muscle cell somite 14	semapv:crossSpeciesExactMatch	TAO:0000841	semapv:UnspecifiedMatching	1:1
ZFA:0000842	slow muscle cell somite 17	semapv:crossSpeciesExactMatch	TAO:0000842	semapv:UnspecifiedMatching	1:1
ZFA:0000843	slow muscle cell somite 2	semapv:crossSpeciesExactMatch	TAO:0000843	semapv:UnspecifiedMatching	1:1
ZFA:0000844	slow muscle cell somite 22	semapv:crossSpeciesExactMatch	TAO:0000844	semapv:UnspecifiedMatching	1:1
ZFA:0000845	slow muscle cell somite 25	semapv:crossSpeciesExactMatch	TAO:0000845	semapv:UnspecifiedMatching	1:1
ZFA:0000846	slow muscle cell somite 28	semapv:crossSpeciesExactMatch	TAO:0000846	semapv:UnspecifiedMatching	1:1
ZFA:0000847	slow muscle cell somite 30	semapv:crossSpeciesExactMatch	TAO:0000847	semapv:UnspecifiedMatching	1:1
ZFA:0000848	slow muscle cell somite 6	semapv:crossSpeciesExactMatch	TAO:0000848	semapv:UnspecifiedMatching	1:1
ZFA:0000849	fast muscle cell somite 4	semapv:crossSpeciesExactMatch	TAO:0000849	semapv:UnspecifiedMatching	1:1
ZFA:0000850	slow muscle cell somite 9	semapv:crossSpeciesExactMatch	TAO:0000850	semapv:UnspecifiedMatching	1:1
ZFA:0000851	somite 12	semapv:crossSpeciesExactMatch	TAO:0000851	semapv:UnspecifiedMatching	1:1
ZFA:0000852	somite 15	semapv:crossSpeciesExactMatch	TAO:0000852	semapv:UnspecifiedMatching	1:1
ZFA:0000853	somite 18	semapv:crossSpeciesExactMatch	TAO:0000853	semapv:UnspecifiedMatching	1:1
ZFA:0000854	somite 21	semapv:crossSpeciesExactMatch	TAO:0000854	semapv:UnspecifiedMatching	1:1
ZFA:0000855	somite 24	semapv:crossSpeciesExactMatch	TAO:0000855	semapv:UnspecifiedMatching	1:1
ZFA:0000856	somite 28	semapv:crossSpeciesExactMatch	TAO:0000856	semapv:UnspecifiedMatching	1:1
ZFA:0000857	somite 4	semapv:crossSpeciesExactMatch	TAO:0000857	semapv:UnspecifiedMatching	1:1
ZFA:0000858	somite 8	semapv:crossSpeciesExactMatch	TAO:0000858	semapv:UnspecifiedMatching	1:1
ZFA:0000859	specialized hemal arch and spine	semapv:crossSpeciesExactMatch	TAO:0000859	semapv:UnspecifiedMatching	1:1
ZFA:0000860	fast muscle cell somite 7	semapv:crossSpeciesExactMatch	TAO:0000860	semapv:UnspecifiedMatching	1:1
ZFA:0000861	ventral oblique extraocular muscle	semapv:crossSpeciesExactMatch	TAO:0000861	semapv:UnspecifiedMatching	1:1
ZFA:0000862	caudal fin skeleton	semapv:crossSpeciesExactMatch	TAO:0000862	semapv:UnspecifiedMatching	1:1
ZFA:0000863	dermatocranium	semapv:crossSpeciesExactMatch	TAO:0000863	semapv:UnspecifiedMatching	1:1
ZFA:0000864	epaxial region somite 1	semapv:crossSpeciesExactMatch	TAO:0000864	semapv:UnspecifiedMatching	1:1
ZFA:0000865	epaxial region somite 12	semapv:crossSpeciesExactMatch	TAO:0000865	semapv:UnspecifiedMatching	1:1
ZFA:0000866	epaxial region somite 15	semapv:crossSpeciesExactMatch	TAO:0000866	semapv:UnspecifiedMatching	1:1
ZFA:0000867	epaxial region somite 18	semapv:crossSpeciesExactMatch	TAO:0000867	semapv:UnspecifiedMatching	1:1
ZFA:0000868	epaxial region somite 20	semapv:crossSpeciesExactMatch	TAO:0000868	semapv:UnspecifiedMatching	1:1
ZFA:0000869	epaxial region somite 23	semapv:crossSpeciesExactMatch	TAO:0000869	semapv:UnspecifiedMatching	1:1
ZFA:0000870	epaxial region somite 26	semapv:crossSpeciesExactMatch	TAO:0000870	semapv:UnspecifiedMatching	1:1
ZFA:0000871	floor plate diencephalic region	semapv:crossSpeciesExactMatch	TAO:0000871	semapv:UnspecifiedMatching	1:1
ZFA:0000872	epaxial region somite 29	semapv:crossSpeciesExactMatch	TAO:0000872	semapv:UnspecifiedMatching	1:1
ZFA:0000873	epaxial region somite 4	semapv:crossSpeciesExactMatch	TAO:0000873	semapv:UnspecifiedMatching	1:1
ZFA:0000874	epaxial region somite 7	semapv:crossSpeciesExactMatch	TAO:0000874	semapv:UnspecifiedMatching	1:1
ZFA:0000876	fast muscle cell somite 11	semapv:crossSpeciesExactMatch	TAO:0000876	semapv:UnspecifiedMatching	1:1
ZFA:0000877	fast muscle cell somite 14	semapv:crossSpeciesExactMatch	TAO:0000877	semapv:UnspecifiedMatching	1:1
ZFA:0000878	fast muscle cell somite 17	semapv:crossSpeciesExactMatch	TAO:0000878	semapv:UnspecifiedMatching	1:1
ZFA:0000879	fast muscle cell somite 2	semapv:crossSpeciesExactMatch	TAO:0000879	semapv:UnspecifiedMatching	1:1
ZFA:0000880	fast muscle cell somite 22	semapv:crossSpeciesExactMatch	TAO:0000880	semapv:UnspecifiedMatching	1:1
ZFA:0000881	fast muscle cell somite 25	semapv:crossSpeciesExactMatch	TAO:0000881	semapv:UnspecifiedMatching	1:1
ZFA:0000882	floor plate rhombomere 1	semapv:crossSpeciesExactMatch	TAO:0000882	semapv:UnspecifiedMatching	1:1
ZFA:0000883	fast muscle cell somite 28	semapv:crossSpeciesExactMatch	TAO:0000883	semapv:UnspecifiedMatching	1:1
ZFA:0000884	fast muscle cell somite 30	semapv:crossSpeciesExactMatch	TAO:0000884	semapv:UnspecifiedMatching	1:1
ZFA:0000885	fast muscle cell somite 6	semapv:crossSpeciesExactMatch	TAO:0000885	semapv:UnspecifiedMatching	1:1
ZFA:0000886	fast muscle cell somite 9	semapv:crossSpeciesExactMatch	TAO:0000886	semapv:UnspecifiedMatching	1:1
ZFA:0000887	floor plate neural rod	semapv:crossSpeciesExactMatch	TAO:0000887	semapv:UnspecifiedMatching	1:1
ZFA:0000888	floor plate rhombomere 3	semapv:crossSpeciesExactMatch	TAO:0000888	semapv:UnspecifiedMatching	1:1
ZFA:0000889	floor plate rhombomere 6	semapv:crossSpeciesExactMatch	TAO:0000889	semapv:UnspecifiedMatching	1:1
ZFA:0000890	floor plate spinal cord region	semapv:crossSpeciesExactMatch	TAO:0000890	semapv:UnspecifiedMatching	1:1
ZFA:0000891	hypaxial region somite 1	semapv:crossSpeciesExactMatch	TAO:0000891	semapv:UnspecifiedMatching	1:1
ZFA:0000892	hypaxial region somite 12	semapv:crossSpeciesExactMatch	TAO:0000892	semapv:UnspecifiedMatching	1:1
ZFA:0000893	floor plate rhombomere 4	semapv:crossSpeciesExactMatch	TAO:0000893	semapv:UnspecifiedMatching	1:1
ZFA:0000894	hypaxial region somite 15	semapv:crossSpeciesExactMatch	TAO:0000894	semapv:UnspecifiedMatching	1:1
ZFA:0000895	hypaxial region somite 18	semapv:crossSpeciesExactMatch	TAO:0000895	semapv:UnspecifiedMatching	1:1
ZFA:0000896	hypaxial region somite 20	semapv:crossSpeciesExactMatch	TAO:0000896	semapv:UnspecifiedMatching	1:1
ZFA:0000897	hypaxial region somite 23	semapv:crossSpeciesExactMatch	TAO:0000897	semapv:UnspecifiedMatching	1:1
ZFA:0000898	hypaxial region somite 26	semapv:crossSpeciesExactMatch	TAO:0000898	semapv:UnspecifiedMatching	1:1
ZFA:0000899	hypaxial region somite 29	semapv:crossSpeciesExactMatch	TAO:0000899	semapv:UnspecifiedMatching	1:1
ZFA:0000900	hypaxial region somite 4	semapv:crossSpeciesExactMatch	TAO:0000900	semapv:UnspecifiedMatching	1:1
ZFA:0000901	hypaxial region somite 7	semapv:crossSpeciesExactMatch	TAO:0000901	semapv:UnspecifiedMatching	1:1
ZFA:0000902	hypural muscle	semapv:crossSpeciesExactMatch	TAO:0000902	semapv:UnspecifiedMatching	1:1
ZFA:0000903	interpeduncular nucleus tegmentum	semapv:crossSpeciesExactMatch	TAO:0000903	semapv:UnspecifiedMatching	1:1
ZFA:0000904	floor plate rhombomere 7	semapv:crossSpeciesExactMatch	TAO:0000904	semapv:UnspecifiedMatching	1:1
ZFA:0000905	lateral mesenchyme derived from mesoderm	semapv:crossSpeciesExactMatch	TAO:0000905	semapv:UnspecifiedMatching	1:1
ZFA:0000906	lateral wall midbrain region	semapv:crossSpeciesExactMatch	TAO:0000906	semapv:UnspecifiedMatching	1:1
ZFA:0000907	lateral wall rhombomere 2	semapv:crossSpeciesExactMatch	TAO:0000907	semapv:UnspecifiedMatching	1:1
ZFA:0000908	lateral wall rhombomere 5	semapv:crossSpeciesExactMatch	TAO:0000908	semapv:UnspecifiedMatching	1:1
ZFA:0000909	lateral wall rhombomere 8	semapv:crossSpeciesExactMatch	TAO:0000909	semapv:UnspecifiedMatching	1:1
ZFA:0000910	medial forebrain bundle telencephalon	semapv:crossSpeciesExactMatch	TAO:0000910	semapv:UnspecifiedMatching	1:1
ZFA:0000912	mesenchyme median fin fold	semapv:crossSpeciesExactMatch	TAO:0000912	semapv:UnspecifiedMatching	1:1
ZFA:0000913	molecular layer valvula cerebelli	semapv:crossSpeciesExactMatch	TAO:0000913	semapv:UnspecifiedMatching	1:1
ZFA:0000914	floor plate telencephalic region	semapv:crossSpeciesExactMatch	TAO:0000914	semapv:UnspecifiedMatching	1:1
ZFA:0000915	muscle pioneer somite 11	semapv:crossSpeciesExactMatch	TAO:0000915	semapv:UnspecifiedMatching	1:1
ZFA:0000916	muscle pioneer somite 14	semapv:crossSpeciesExactMatch	TAO:0000916	semapv:UnspecifiedMatching	1:1
ZFA:0000917	muscle pioneer somite 17	semapv:crossSpeciesExactMatch	TAO:0000917	semapv:UnspecifiedMatching	1:1
ZFA:0000918	muscle pioneer somite 20	semapv:crossSpeciesExactMatch	TAO:0000918	semapv:UnspecifiedMatching	1:1
ZFA:0000919	muscle pioneer somite 23	semapv:crossSpeciesExactMatch	TAO:0000919	semapv:UnspecifiedMatching	1:1
ZFA:0000920	muscle pioneer somite 26	semapv:crossSpeciesExactMatch	TAO:0000920	semapv:UnspecifiedMatching	1:1
ZFA:0000921	muscle pioneer somite 29	semapv:crossSpeciesExactMatch	TAO:0000921	semapv:UnspecifiedMatching	1:1
