?x	?label
<http://purl.obolibrary.org/obo/CL_0002116>	"B220-low CD38-positive unswitched memory B cell"
<http://purl.obolibrary.org/obo/CL_0002117>	"IgG-negative class switched memory B cell"
<http://purl.obolibrary.org/obo/CL_0002118>	"CD38-negative IgG-negative class switched memory B cell"
<http://purl.obolibrary.org/obo/CL_0002119>	"CD38-positive IgG-negative class switched memory B cell"
<http://purl.obolibrary.org/obo/CL_0002120>	"CD24-positive CD38-negative IgG-negative class switched memory B cell"
<http://purl.obolibrary.org/obo/CL_0002121>	"CD24-negative CD38-negative IgG-negative class switched memory B cell"
<http://purl.obolibrary.org/obo/CL_0002122>	"B220-positive CD38-positive IgG-negative class switched memory B cell"
<http://purl.obolibrary.org/obo/CL_0002123>	"B220-low CD38-positive IgG-negative class switched memory B cell"
<http://purl.obolibrary.org/obo/CL_0002124>	"CD27-positive gamma-delta T cell"
<http://purl.obolibrary.org/obo/CL_0002125>	"CD27-negative gamma-delta T cell"
<http://purl.obolibrary.org/obo/CL_0002126>	"CD25-positive, CD27-positive immature gamma-delta T cell"
<http://purl.obolibrary.org/obo/CL_0002127>	"innate effector T cell"
<http://purl.obolibrary.org/obo/CL_0002128>	"Tc17 cell"
<http://purl.obolibrary.org/obo/CL_0002138>	"endothelial cell of lymphatic vessel"
<http://purl.obolibrary.org/obo/CL_0002150>	"epithelioid macrophage"
<http://purl.obolibrary.org/obo/CL_0002218>	"immature dendritic epithelial T cell precursor"
<http://purl.obolibrary.org/obo/CL_0002240>	"marrow fibroblast"
<http://purl.obolibrary.org/obo/CL_0002247>	"pleural macrophage"
<http://purl.obolibrary.org/obo/CL_0002293>	"epithelial cell of thymus"
<http://purl.obolibrary.org/obo/CL_0002294>	"type-1 epithelial cell of thymus"
<http://purl.obolibrary.org/obo/CL_0002295>	"type-6 epithelial cell of thymus"
<http://purl.obolibrary.org/obo/CL_0002296>	"type-4 epithelial cell of thymus"
<http://purl.obolibrary.org/obo/CL_0002297>	"type-3 epithelial cell of thymus"
<http://purl.obolibrary.org/obo/CL_0002298>	"type-5 epithelial cell of thymus"
<http://purl.obolibrary.org/obo/CL_0002299>	"type-2 epithelial cell of thymus"
<http://purl.obolibrary.org/obo/CL_0002300>	"type-7 epithelial cell of thymus"
<http://purl.obolibrary.org/obo/CL_0002338>	"CD56-positive, CD161-positive immature natural killer cell, human"
<http://purl.obolibrary.org/obo/CL_0002343>	"decidual natural killer cell, human"
<http://purl.obolibrary.org/obo/CL_0002344>	"CD56-negative, CD161-positive immature natural killer cell, human"
<http://purl.obolibrary.org/obo/CL_0002345>	"CD27-low, CD11b-low immature natural killer cell, mouse"
<http://purl.obolibrary.org/obo/CL_0002346>	"Dx5-negative, NK1.1-positive immature natural killer cell, mouse"
<http://purl.obolibrary.org/obo/CL_0002347>	"CD27-high, CD11b-high natural killer cell, mouse"
<http://purl.obolibrary.org/obo/CL_0002348>	"CD27-low, CD11b-high natural killer cell, mouse"
<http://purl.obolibrary.org/obo/CL_0002349>	"CD27-high, CD11b-low natural killer cell, mouse"
<http://purl.obolibrary.org/obo/CL_0002364>	"cortical thymic epithelial cell"
<http://purl.obolibrary.org/obo/CL_0002365>	"medullary thymic epithelial cell"
<http://purl.obolibrary.org/obo/CL_0002378>	"immature Vgamma2-positive fetal thymocyte"
<http://purl.obolibrary.org/obo/CL_0002393>	"intermediate monocyte"
<http://purl.obolibrary.org/obo/CL_0002394>	"CD141-positive myeloid dendritic cell"
<http://purl.obolibrary.org/obo/CL_0002395>	"Gr1-high classical monocyte"
<http://purl.obolibrary.org/obo/CL_0002396>	"CD14-low, CD16-positive monocyte"
<http://purl.obolibrary.org/obo/CL_0002397>	"CD14-positive, CD16-positive monocyte"
<http://purl.obolibrary.org/obo/CL_0002398>	"Gr1-positive, CD43-positive monocyte"
<http://purl.obolibrary.org/obo/CL_0002399>	"CD1c-positive myeloid dendritic cell"
<http://purl.obolibrary.org/obo/CL_0002400>	"Fraction B/C precursor B cell"
<http://purl.obolibrary.org/obo/CL_0002401>	"mature dendritic epithelial T cell precursor"
<http://purl.obolibrary.org/obo/CL_0002402>	"Peyer's patch B cell"
<http://purl.obolibrary.org/obo/CL_0002403>	"mature Vgamma2-positive fetal thymocyte"
<http://purl.obolibrary.org/obo/CL_0002404>	"fetal thymocyte"
<http://purl.obolibrary.org/obo/CL_0002405>	"gamma-delta thymocyte"
<http://purl.obolibrary.org/obo/CL_0002406>	"immature Vgamma2-positive thymocyte"
<http://purl.obolibrary.org/obo/CL_0002407>	"mature Vgamma2-positive thymocyte"
<http://purl.obolibrary.org/obo/CL_0002408>	"immature Vgamma2-negative thymocyte"
<http://purl.obolibrary.org/obo/CL_0002409>	"mature Vgamma2-negative thymocyte"
<http://purl.obolibrary.org/obo/CL_0002411>	"Vgamma1.1-positive, Vdelta6.3-negative thymocyte"
<http://purl.obolibrary.org/obo/CL_0002412>	"Vgamma1.1-positive, Vdelta6.3-positive thymocyte"
<http://purl.obolibrary.org/obo/CL_0002413>	"mature Vgamma1.1-positive, Vdelta6.3-negative thymocyte"
<http://purl.obolibrary.org/obo/CL_0002414>	"immature Vgamma1.1-positive, Vdelta6.3-negative thymocyte"
<http://purl.obolibrary.org/obo/CL_0002415>	"immature Vgamma1.1-positive, Vdelta6.3-positive thymocyte"
<http://purl.obolibrary.org/obo/CL_0002416>	"mature Vgamma1.1-positive, Vdelta6.3-positive thymocyte"
<http://purl.obolibrary.org/obo/CL_0002419>	"mature T cell"
<http://purl.obolibrary.org/obo/CL_0002420>	"immature T cell"
<http://purl.obolibrary.org/obo/CL_0002423>	"DN2a thymocyte"
<http://purl.obolibrary.org/obo/CL_0002424>	"DN2b thymocyte"
<http://purl.obolibrary.org/obo/CL_0002426>	"CD11b-positive, CD27-positive natural killer cell, mouse"
<http://purl.obolibrary.org/obo/CL_0002427>	"resting double-positive thymocyte"
<http://purl.obolibrary.org/obo/CL_0002428>	"double-positive blast"
<http://purl.obolibrary.org/obo/CL_0002429>	"CD69-positive double-positive thymocyte"
<http://purl.obolibrary.org/obo/CL_0002430>	"CD4-intermediate, CD8-positive double-positive thymocyte"
<http://purl.obolibrary.org/obo/CL_0002431>	"CD4-positive, CD8-intermediate double-positive thymocyte"
<http://purl.obolibrary.org/obo/CL_0002432>	"CD24-positive, CD4 single-positive thymocyte"
<http://purl.obolibrary.org/obo/CL_0002433>	"CD69-positive, CD4-positive single-positive thymocyte"
<http://purl.obolibrary.org/obo/CL_0002434>	"CD24-positive, CD8 single-positive thymocyte"
<http://purl.obolibrary.org/obo/CL_0002435>	"CD69-positive, CD8-positive single-positive thymocyte"
<http://purl.obolibrary.org/obo/CL_0002436>	"mature CD4 single-positive thymocyte"
<http://purl.obolibrary.org/obo/CL_0002437>	"mature CD8 single-positive thymocyte"
<http://purl.obolibrary.org/obo/CL_0002438>	"NK1.1-positive natural killer cell, mouse"
<http://purl.obolibrary.org/obo/CL_0002439>	"NKGA2-positive natural killer cell, mouse"
<http://purl.obolibrary.org/obo/CL_0002440>	"Ly49D-positive natural killer cell, mouse"
<http://purl.obolibrary.org/obo/CL_0002441>	"CD94-positive natural killer cell, mouse"
<http://purl.obolibrary.org/obo/CL_0002442>	"CD94-negative, Ly49CI-negative natural killer cell, mouse"
<http://purl.obolibrary.org/obo/CL_0002443>	"Ly49CI-positive natural killer cell, mouse"
<http://purl.obolibrary.org/obo/CL_0002444>	"Ly49H-positive natural killer cell, mouse"
<http://purl.obolibrary.org/obo/CL_0002445>	"Ly49D-negative natural killer cell, mouse"
<http://purl.obolibrary.org/obo/CL_0002446>	"Ly49CI-negative natural killer cell, mouse"
<http://purl.obolibrary.org/obo/CL_0002447>	"CD94-negative natural killer cell, mouse"
<http://purl.obolibrary.org/obo/CL_0002448>	"Ly49H-negative natural killer cell, mouse"
<http://purl.obolibrary.org/obo/CL_0002449>	"CD94-positive Ly49CI-positive natural killer cell, mouse"
<http://purl.obolibrary.org/obo/CL_0002454>	"Cd4-negative, CD8_alpha-negative, CD11b-positive dendritic cell"
<http://purl.obolibrary.org/obo/CL_0002455>	"CD8_alpha-negative plasmactyoid dendritic cell"
<http://purl.obolibrary.org/obo/CL_0002456>	"CD8_alpha-positive plasmactyoid dendritic cell"
<http://purl.obolibrary.org/obo/CL_0002457>	"epidermal Langerhans cell"
<http://purl.obolibrary.org/obo/CL_0002458>	"langerin-positive dermal dendritic cell"
<http://purl.obolibrary.org/obo/CL_0002459>	"langerin-negative dermal dendritic cell"
<http://purl.obolibrary.org/obo/CL_0002460>	"CD8alpha-negative thymic conventional dendritic cell"
<http://purl.obolibrary.org/obo/CL_0002461>	"CD103-positive dendritic cell"
<http://purl.obolibrary.org/obo/CL_0002462>	"adipose dendritic cell"
<http://purl.obolibrary.org/obo/CL_0002463>	"SIRPa-positive adipose dendritic cell"
<http://purl.obolibrary.org/obo/CL_0002464>	"SIRPa-negative adipose dendritic cell"
<http://purl.obolibrary.org/obo/CL_0002465>	"CD11b-positive dendritic cell"
<http://purl.obolibrary.org/obo/CL_0002466>	"small intestine serosal dendritic cell"
<http://purl.obolibrary.org/obo/CL_0002467>	"Gr1-high myeloid suppressor cell"
<http://purl.obolibrary.org/obo/CL_0002468>	"Gr1-low myeloid suppressor cell"
<http://purl.obolibrary.org/obo/CL_0002469>	"MHC-II-negative classical monocyte"
<http://purl.obolibrary.org/obo/CL_0002470>	"MHC-II-positive classical monocyte"
<http://purl.obolibrary.org/obo/CL_0002471>	"MHC-II-negative non-classical monocyte"
<http://purl.obolibrary.org/obo/CL_0002472>	"MHC-II-low non-classical monocyte"
<http://purl.obolibrary.org/obo/CL_0002473>	"MHC-II-high non-classical monocyte"
<http://purl.obolibrary.org/obo/CL_0002474>	"lymphoid MHC-II-negative classical monocyte"
<http://purl.obolibrary.org/obo/CL_0002475>	"lymphoid MHC-II-negative non-classical monocyte"
<http://purl.obolibrary.org/obo/CL_0002476>	"bone marrow macrophage"
<http://purl.obolibrary.org/obo/CL_0002477>	"adipose macrophage"
<http://purl.obolibrary.org/obo/CL_0002478>	"F4/80-negative adipose macrophage"
<http://purl.obolibrary.org/obo/CL_0002479>	"F4/80-positive adipose macrophage"
<http://purl.obolibrary.org/obo/CL_0002489>	"double negative thymocyte"
<http://purl.obolibrary.org/obo/CL_0002496>	"intraepithelial lymphocyte"
<http://purl.obolibrary.org/obo/CL_0002505>	"liver CD103-negative dendritic cell"
<http://purl.obolibrary.org/obo/CL_0002506>	"liver CD103-positive dendritic cell"
<http://purl.obolibrary.org/obo/CL_0002507>	"langerin-positive lymph node dendritic cell"
<http://purl.obolibrary.org/obo/CL_0002508>	"langerin-negative, CD103-negative lymph node dendritic cell"
<http://purl.obolibrary.org/obo/CL_0002509>	"CD103-positive, langerin-positive lymph node dendritic cell"
<http://purl.obolibrary.org/obo/CL_0002510>	"CD103-negative, langerin-positive lymph node dendritic cell"
<http://purl.obolibrary.org/obo/CL_0002511>	"CD11b-low, CD103-negative, langerin-negative lymph node dendritic cell"
<http://purl.obolibrary.org/obo/CL_0002512>	"CD11b-high, CD103-negative, langerin-negative lymph node dendritic cell"
<http://purl.obolibrary.org/obo/CL_0002513>	"Vgamma5-positive CD8alpha alpha positive gamma-delta intraepithelial T cell"
<http://purl.obolibrary.org/obo/CL_0002514>	"Vgamma5-negative CD8alpha alpha positive gamma-delta intraepithelial T cell"
<http://purl.obolibrary.org/obo/CL_0002526>	"CD14-positive dermal dendritic cell"
<http://purl.obolibrary.org/obo/CL_0002527>	"immature CD14-positive dermal dendritic cell"
<http://purl.obolibrary.org/obo/CL_0002528>	"mature CD14-positive dermal dendritic cell"
<http://purl.obolibrary.org/obo/CL_0002529>	"CD1a-positive dermal dendritic cell"
<http://purl.obolibrary.org/obo/CL_0002530>	"immature CD1a-positive dermal dendritic cell"
<http://purl.obolibrary.org/obo/CL_0002531>	"mature CD1a-positive dermal dendritic cell"
<http://purl.obolibrary.org/obo/CL_0002532>	"CD16-positive myeloid dendritic cell"
<http://purl.obolibrary.org/obo/CL_0002533>	"immature CD16-positive myeloid dendritic cell"
<http://purl.obolibrary.org/obo/CL_0002534>	"mature CD16-positive myeloid dendritic cell"
<http://purl.obolibrary.org/obo/CL_0002540>	"mesenchymal stem cell of the bone marrow"
<http://purl.obolibrary.org/obo/CL_0002554>	"fibroblast of lymphatic vessel"
<http://purl.obolibrary.org/obo/CL_0002628>	"immature microglial cell"
<http://purl.obolibrary.org/obo/CL_0002629>	"mature microglial cell"
<http://purl.obolibrary.org/obo/CL_0002677>	"naive regulatory T cell"
<http://purl.obolibrary.org/obo/CL_0002678>	"memory regulatory T cell"
<http://purl.obolibrary.org/obo/CL_0002679>	"natural helper lymphocyte"
<http://purl.obolibrary.org/obo/CL_0009007>	"gastrointestinal tract (lamina propria) macrophage of small intestine"
<http://purl.obolibrary.org/obo/CL_0009008>	"gastrointestinal tract (lamina propria) macrophage of large intestine"
<http://purl.obolibrary.org/obo/CL_0009014>	"Peyer's patch lymphocyte"
<http://purl.obolibrary.org/obo/CL_0009015>	"Peyer's patch follicular dendritic cell"
<http://purl.obolibrary.org/obo/CL_0009018>	"lymphocyte of large intestine lamina propria"
<http://purl.obolibrary.org/obo/CL_0009023>	"small intestine Peyer's patch T cell"
<http://purl.obolibrary.org/obo/CL_0009031>	"T cell of appendix"
<http://purl.obolibrary.org/obo/CL_0009032>	"B cell of appendix"
<http://purl.obolibrary.org/obo/CL_0009033>	"plasma cell of appendix"
<http://purl.obolibrary.org/obo/CL_0009034>	"dendritic cell of appendix"
<http://purl.obolibrary.org/obo/CL_0009036>	"appendix macrophage"
<http://purl.obolibrary.org/obo/CL_0010001>	"stromal cell of bone marrow"
<http://purl.obolibrary.org/obo/CL_0010004>	"mononuclear cell of bone marrow"
<http://purl.obolibrary.org/obo/CL_0011018>	"lymphoid tissue–inducer cell"
<http://purl.obolibrary.org/obo/CL_0011024>	"double negative T regulatory cell"
<http://purl.obolibrary.org/obo/CL_0011025>	"exhausted T cell"
<http://purl.obolibrary.org/obo/CL_0011114>	"segmented neutrophil of bone marrow"
<http://purl.obolibrary.org/obo/CL_0019015>	"lung parenchyma resident eosinophil"
<http://purl.obolibrary.org/obo/CL_0019017>	"lymphatic vessel smooth muscle cell"
<http://purl.obolibrary.org/obo/CL_1000397>	"endothelial cell of venous sinus of red pulp of spleen"
<http://purl.obolibrary.org/obo/CL_1000411>	"endothelial cell of Peyer's patch"
<http://purl.obolibrary.org/obo/CL_1000489>	"reticular cell of splenic cord"
<http://purl.obolibrary.org/obo/CL_1000695>	"kidney interstitial alternatively activated macrophage"
<http://purl.obolibrary.org/obo/CL_1000696>	"kidney interstitial inflammatory macrophage"
<http://purl.obolibrary.org/obo/CL_1000697>	"kidney interstitial suppressor macrophage"
<http://purl.obolibrary.org/obo/CL_1000698>	"kidney resident macrophage"
<http://purl.obolibrary.org/obo/CL_1000699>	"kidney resident dendritic cell"
<http://purl.obolibrary.org/obo/CL_1001577>	"tonsil squamous cell"
<http://purl.obolibrary.org/obo/CL_1001603>	"lung macrophage"
<http://purl.obolibrary.org/obo/CL_1001610>	"bone marrow hematopoietic cell"
<http://purl.obolibrary.org/obo/CL_2000001>	"peripheral blood mononuclear cell"
<http://purl.obolibrary.org/obo/CL_2000006>	"tonsil germinal center B cell"
<http://purl.obolibrary.org/obo/CL_2000011>	"dermis lymphatic vessel endothelial cell"
<http://purl.obolibrary.org/obo/CL_2000041>	"dermis microvascular lymphatic vessel endothelial cell"
<http://purl.obolibrary.org/obo/CL_2000051>	"splenic fibroblast"
<http://purl.obolibrary.org/obo/CL_2000053>	"splenic endothelial cell"
<http://purl.obolibrary.org/obo/CL_2000054>	"hepatic pit cell"
<http://purl.obolibrary.org/obo/CL_2000055>	"liver dendritic cell"
<http://purl.obolibrary.org/obo/CL_2000074>	"splenocyte"
<http://purl.obolibrary.org/obo/CL_2000079>	"mesenchymal stem cell of femoral bone marrow"
<http://purl.obolibrary.org/obo/CL_2000085>	"mononuclear cell of umbilical cord"
<http://purl.obolibrary.org/obo/CL_3000001>	"Hofbauer cell"
<http://purl.obolibrary.org/obo/UBERON_0000029>	"lymph node"
<http://purl.obolibrary.org/obo/UBERON_0000040>	"Leydig's organ"
<http://purl.obolibrary.org/obo/UBERON_0000061>	"anatomical structure"
<http://purl.obolibrary.org/obo/UBERON_0000332>	"yellow bone marrow"
<http://purl.obolibrary.org/obo/UBERON_0000361>	"red bone marrow"
<http://purl.obolibrary.org/obo/UBERON_0000363>	"reticuloendothelial system"
<http://purl.obolibrary.org/obo/UBERON_0000444>	"lymphoid follicle"
<http://purl.obolibrary.org/obo/UBERON_0000465>	"material anatomical entity"
<http://purl.obolibrary.org/obo/UBERON_0000467>	"anatomical system"
<http://purl.obolibrary.org/obo/UBERON_0001062>	"anatomical entity"
<http://purl.obolibrary.org/obo/UBERON_0001097>	"axillary lymph node"
<http://purl.obolibrary.org/obo/UBERON_0001211>	"Peyer's patch"
<http://purl.obolibrary.org/obo/UBERON_0001248>	"hilum of spleen"
<http://purl.obolibrary.org/obo/UBERON_0001249>	"spleen lymphoid follicle"
<http://purl.obolibrary.org/obo/UBERON_0001250>	"red pulp of spleen"
<http://purl.obolibrary.org/obo/UBERON_0001251>	"marginal zone of spleen"
<http://purl.obolibrary.org/obo/UBERON_0001265>	"trabecula of spleen"
<http://purl.obolibrary.org/obo/UBERON_0001266>	"splenic cord"
<http://purl.obolibrary.org/obo/UBERON_0001422>	"facial lymphatic vessel"
<http://purl.obolibrary.org/obo/UBERON_0001425>	"pectoral lymphatic vessel"
<http://purl.obolibrary.org/obo/UBERON_0001426>	"jugular lymphatic vessel"
<http://purl.obolibrary.org/obo/UBERON_0001473>	"lymphatic vessel"
<http://purl.obolibrary.org/obo/UBERON_0001542>	"inguinal lymph node"
<http://purl.obolibrary.org/obo/UBERON_0001543>	"popliteal lymph node"
<http://purl.obolibrary.org/obo/UBERON_0001631>	"thoracic duct"
<http://purl.obolibrary.org/obo/UBERON_0001732>	"pharyngeal tonsil"
<http://purl.obolibrary.org/obo/UBERON_0001735>	"tonsillar ring"
<http://purl.obolibrary.org/obo/UBERON_0001744>	"lymphoid tissue"
<http://purl.obolibrary.org/obo/UBERON_0001745>	"secondary nodular lymphoid tissue"
<http://purl.obolibrary.org/obo/UBERON_0001959>	"white pulp of spleen"
<http://purl.obolibrary.org/obo/UBERON_0001960>	"periarterial lymphatic sheath"
<http://purl.obolibrary.org/obo/UBERON_0001961>	"mucosa-associated lymphoid tissue"
<http://purl.obolibrary.org/obo/UBERON_0001962>	"gut-associated lymphoid tissue"
<http://purl.obolibrary.org/obo/UBERON_0001963>	"bronchial-associated lymphoid tissue"
<http://purl.obolibrary.org/obo/UBERON_0002006>	"cortex of lymph node"
<http://purl.obolibrary.org/obo/UBERON_0002007>	"medulla of lymph node"
<http://purl.obolibrary.org/obo/UBERON_0002042>	"lymphatic vessel endothelium"
<http://purl.obolibrary.org/obo/UBERON_0002106>	"spleen"
<http://purl.obolibrary.org/obo/UBERON_0002122>	"capsule of thymus"
<http://purl.obolibrary.org/obo/UBERON_0002123>	"cortex of thymus"
<http://purl.obolibrary.org/obo/UBERON_0002124>	"medulla of thymus"
<http://purl.obolibrary.org/obo/UBERON_0002125>	"thymus lobule"
<http://purl.obolibrary.org/obo/UBERON_0002194>	"capsule of lymph node"
<http://purl.obolibrary.org/obo/UBERON_0002195>	"trabecula of lymph node"
<http://purl.obolibrary.org/obo/UBERON_0002370>	"thymus"
<http://purl.obolibrary.org/obo/UBERON_0002371>	"bone marrow"
<http://purl.obolibrary.org/obo/UBERON_0002372>	"tonsil"
<http://purl.obolibrary.org/obo/UBERON_0002373>	"palatine tonsil"
<http://purl.obolibrary.org/obo/UBERON_0002391>	"lymph"
<http://purl.obolibrary.org/obo/UBERON_0002405>	"immune system"
<http://purl.obolibrary.org/obo/UBERON_0002429>	"cervical lymph node"
<http://purl.obolibrary.org/obo/UBERON_0002465>	"lymphoid system"
<http://purl.obolibrary.org/obo/UBERON_0002507>	"abdominal lymph node"
<http://purl.obolibrary.org/obo/UBERON_0002508>	"celiac lymph node"
<http://purl.obolibrary.org/obo/UBERON_0002509>	"mesenteric lymph node"
<http://purl.obolibrary.org/obo/UBERON_0002520>	"submandibular lymph node"
<http://purl.obolibrary.org/obo/UBERON_0002524>	"mediastinal lymph node"
<http://purl.obolibrary.org/obo/UBERON_0002525>	"brachial lymph node"
<http://purl.obolibrary.org/obo/UBERON_0002526>	"lumbar lymph node"
<http://purl.obolibrary.org/obo/UBERON_0002527>	"pancreatic lymph node"
<http://purl.obolibrary.org/obo/UBERON_0002528>	"sacral lymph node"
<http://purl.obolibrary.org/obo/UBERON_0003425>	"renal lymph node"
<http://purl.obolibrary.org/obo/UBERON_0003453>	"large intestine Peyer's patch"
<http://purl.obolibrary.org/obo/UBERON_0003454>	"small intestine Peyer's patch"
<http://purl.obolibrary.org/obo/UBERON_0003456>	"respiratory system lymphatic vessel"
<http://purl.obolibrary.org/obo/UBERON_0003483>	"thymus lymphoid tissue"
<http://purl.obolibrary.org/obo/UBERON_0003529>	"respiratory system lymphatic vessel endothelium"
<http://purl.obolibrary.org/obo/UBERON_0003846>	"thymus epithelium"
<http://purl.obolibrary.org/obo/UBERON_0003910>	"splenic sinusoid"
<http://purl.obolibrary.org/obo/UBERON_0003949>	"tubal tonsil"
<http://purl.obolibrary.org/obo/UBERON_0003968>	"peripheral lymph node"
<http://purl.obolibrary.org/obo/UBERON_0003987>	"Hassall's corpuscle"
<http://purl.obolibrary.org/obo/UBERON_0003988>	"thymus corticomedullary boundary"
<http://purl.obolibrary.org/obo/UBERON_0004041>	"spleen primary B follicle"
<http://purl.obolibrary.org/obo/UBERON_0004042>	"spleen secondary B follicle"
<http://purl.obolibrary.org/obo/UBERON_0004232>	"lymphatic vessel smooth muscle"
<http://purl.obolibrary.org/obo/UBERON_0004238>	"spleen smooth muscle"
<http://purl.obolibrary.org/obo/UBERON_0004296>	"respiratory system lymphatic vessel smooth muscle"
<http://purl.obolibrary.org/obo/UBERON_0004536>	"lymph vasculature"
<http://purl.obolibrary.org/obo/UBERON_0004641>	"spleen capsule"
<http://purl.obolibrary.org/obo/UBERON_0004693>	"Peyer's patch epithelium"
<http://purl.obolibrary.org/obo/UBERON_0004697>	"Peyer's patch germinal center"
<http://purl.obolibrary.org/obo/UBERON_0004722>	"deep cervical lymph node"
<http://purl.obolibrary.org/obo/UBERON_0004791>	"thymus trabecula"
<http://purl.obolibrary.org/obo/UBERON_0004850>	"lymph node endothelium"
<http://purl.obolibrary.org/obo/UBERON_0004870>	"superficial cervical lymph node"
<http://purl.obolibrary.org/obo/UBERON_0005057>	"immune organ"
<http://purl.obolibrary.org/obo/UBERON_0005196>	"spleen germinal center"
<http://purl.obolibrary.org/obo/UBERON_0005207>	"tonsil capsule"
<http://purl.obolibrary.org/obo/UBERON_0005353>	"spleen perifollicular zone"
<http://purl.obolibrary.org/obo/UBERON_0005435>	"upper part of cisterna chyli"
<http://purl.obolibrary.org/obo/UBERON_0005457>	"left thymus lobe"
<http://purl.obolibrary.org/obo/UBERON_0005463>	"subcapsular sinus of lymph node"
<http://purl.obolibrary.org/obo/UBERON_0005469>	"right thymus lobe"
<http://purl.obolibrary.org/obo/UBERON_0005483>	"thymus lobe"
<http://purl.obolibrary.org/obo/UBERON_0005562>	"thymus primordium"
<http://purl.obolibrary.org/obo/UBERON_0006558>	"lymphatic part of lymphoid system"
<http://purl.obolibrary.org/obo/UBERON_0006561>	"non-lymphatic part of lymphoid system"
<http://purl.obolibrary.org/obo/UBERON_0006842>	"lymphatic capillary"
<http://purl.obolibrary.org/obo/UBERON_0006936>	"thymus subcapsular epithelium"
<http://purl.obolibrary.org/obo/UBERON_0007195>	"stroma of bone marrow"
<http://purl.obolibrary.org/obo/UBERON_0007250>	"lingual tonsil"
<http://purl.obolibrary.org/obo/UBERON_0007384>	"appendage lymph vessel"
<http://purl.obolibrary.org/obo/UBERON_0007385>	"pectoral appendage lymph vessel"
<http://purl.obolibrary.org/obo/UBERON_0007386>	"pelvic appendage lymph vessel"
<http://purl.obolibrary.org/obo/UBERON_0007643>	"node of ligamentum arteriosum"
<http://purl.obolibrary.org/obo/UBERON_0007644>	"thoracic lymph node"
<http://purl.obolibrary.org/obo/UBERON_0008817>	"thymus primordium endoderm"
<http://purl.obolibrary.org/obo/UBERON_0009006>	"deep inguinal lymph node"
<http://purl.obolibrary.org/obo/UBERON_0009007>	"superficial inguinal lymph node"
<http://purl.obolibrary.org/obo/UBERON_0009039>	"lymph node germinal center"
<http://purl.obolibrary.org/obo/UBERON_0009102>	"supraneural body"
<http://purl.obolibrary.org/obo/UBERON_0009114>	"cervical thymus"
<http://purl.obolibrary.org/obo/UBERON_0009115>	"thoracic thymus"
<http://purl.obolibrary.org/obo/UBERON_0009116>	"thymoid"
<http://purl.obolibrary.org/obo/UBERON_0009744>	"lymph node medullary sinus"
<http://purl.obolibrary.org/obo/UBERON_0009745>	"lymph node medullary cord"
<http://purl.obolibrary.org/obo/UBERON_0009967>	"spleen venous sinus"
<http://purl.obolibrary.org/obo/UBERON_0010014>	"epigonal organ"
<http://purl.obolibrary.org/obo/UBERON_0010015>	"ventral patch of Leydig's organ"
<http://purl.obolibrary.org/obo/UBERON_0010051>	"dorsal patch of Leydig's organ"
<http://purl.obolibrary.org/obo/UBERON_0010160>	"lumen of lymphatic vessel"
<http://purl.obolibrary.org/obo/UBERON_0010174>	"Schweigger-Seidel sheath"
<http://purl.obolibrary.org/obo/UBERON_0010266>	"arthropod hepatopancreas"
<http://purl.obolibrary.org/obo/UBERON_0010386>	"Peyer's patch follicle"
<http://purl.obolibrary.org/obo/UBERON_0010387>	"Peyer's patch T cell area"
<http://purl.obolibrary.org/obo/UBERON_0010392>	"B cell domain"
<http://purl.obolibrary.org/obo/UBERON_0010393>	"T cell domain"
<http://purl.obolibrary.org/obo/UBERON_0010394>	"lymphocyte domain"
<http://purl.obolibrary.org/obo/UBERON_0010395>	"lymph node primary follicle"
<http://purl.obolibrary.org/obo/UBERON_0010396>	"afferent lymphatic vessel"
<http://purl.obolibrary.org/obo/UBERON_0010397>	"efferent lymphatic vessel"
<http://purl.obolibrary.org/obo/UBERON_0010398>	"spleen marginal sinus"
<http://purl.obolibrary.org/obo/UBERON_0010399>	"spleen trabecular artery"
<http://purl.obolibrary.org/obo/UBERON_0010400>	"spleen trabecular vein"
<http://purl.obolibrary.org/obo/UBERON_0010401>	"spleen central arteriole"
<http://purl.obolibrary.org/obo/UBERON_0010416>	"lymph node B cell domain"
<http://purl.obolibrary.org/obo/UBERON_0010417>	"lymph node T cell domain"
<http://purl.obolibrary.org/obo/UBERON_0010420>	"lymph node germinal center mantle zone"
<http://purl.obolibrary.org/obo/UBERON_0010421>	"spleen B cell corona"
<http://purl.obolibrary.org/obo/UBERON_0010422>	"primary nodular lymphoid tissue"
<http://purl.obolibrary.org/obo/UBERON_0010423>	"primary lymphoid nodule of tonsil"
<http://purl.obolibrary.org/obo/UBERON_0010748>	"lymph node follicle"
<http://purl.obolibrary.org/obo/UBERON_0010753>	"lymph node secondary follicle"
<http://purl.obolibrary.org/obo/UBERON_0010754>	"germinal center"
<http://purl.obolibrary.org/obo/UBERON_0010755>	"secondary follicle corona"
<http://purl.obolibrary.org/obo/UBERON_0010756>	"spleen follicular dendritic cell network"
<http://purl.obolibrary.org/obo/UBERON_0011363>	"cranial lymph vasculature"
<http://purl.obolibrary.org/obo/UBERON_0011765>	"jugular lymph sac"
<http://purl.obolibrary.org/obo/UBERON_0012069>	"epithelium-associated lymphoid tissue"
<http://purl.obolibrary.org/obo/UBERON_0012181>	"tonsil crypt"
