ID	label	SYNONYMS
UBERON:0005212	Leydig cell region of testis	interstitium of testis|interstitium of the testis|testis - interstitial|testis interstitial tissue|testis interstitium
UBERON:0005296	ovary sex cord	cortical cord|cortical sex cord|ovary primitive sex cord|ovigerous cord|ovigerous cords|secondary cord
UBERON:0005297	testis sex cord	primary sex cord|testis cord|testis primary sex cords|testis primitive sex cord
UBERON:0005298	skin of clitoris	clitoris skin
UBERON:0005299	prepuce of clitoris	clitoral hood|clitoral prepuce|clitoris prepuce|prepuce of female|prepuce of the clitoris|preputium clitoridis
UBERON:0005301	male preputial gland	gland of Tyson|preputial gland|preputial gland of male|preputial gland of penis
UBERON:0005302	female preputial gland	clitoral gland|preputial gland of female
UBERON:0005352	spermatic cord	funiculus spermaticus|spermatic chord
UBERON:0005398	female reproductive gland	
UBERON:0005399	male reproductive gland	accessory sex gland
UBERON:0005564	gonad primordium	future gonad|gonadal primordium|immature gonad|primitive gonad|undifferentiated gonad
UBERON:0005796	duplex uterus	
UBERON:0005797	bipartite uterus	
UBERON:0005798	bicornuate uterus	bicornate uterus|uterus with two horns
UBERON:0005799	simplex uterus	
UBERON:0005876	undifferentiated genital tubercle	genital tubercle|phallic tubercle|tuberculum genitale|tuberculum phallicum|undifferentiated genital tubercle
UBERON:0005890	gonad germinal epithelium	coelomic epithelium|germinal epithelium|gonad coelomic epithelium|surface epithelium
UBERON:0005903	duct of seminal vesicle	ductus excretorius (vesicula seminalis)|ductus excretorius glandulae vesiculosae|ductus excretorius glandulae vesiculosae|excretory duct of seminal gland|seminal vesicle duct
UBERON:0005904	duct of male reproductive system	
UBERON:0006233	female genital tubercle	genital tubercle of female
UBERON:0006261	male genital tubercle	genital tubercle of male|penis anlage
UBERON:0006435	os penis	baculum|os baculum|penile bone|penile bone|penis bone
UBERON:0006440	os clitoris	baubellum|clitoral bone|clitoris bone|os clitoridis
UBERON:0006594	gubernacular cord	chorda gubernaculum|genitoinguinal ligament|gubernacular cord|ligamentum genitoinguinale|plica gubernaculi|plica gubernaculum|plica gubernatrix|plicae gubernaculi|plicae gubernaculum|plicae gubernatrix
UBERON:0006608	corpus cavernosum clitoridis	cavernous body of clitoris|clitoral corpus cavernosum|corpus cavernosum|corpus cavernosum clitoridis|corpus cavernosum of clitoris
UBERON:0006610	tunica albuginea	tunica albuginea corporis spongiosi|tunica albuginea corporum cavernosorum
UBERON:0006639	crus of penis	crura of penis|crus of penis|crus penis
UBERON:0006640	crus of clitoris	clitoral crura|clitoris crus|crura of clitoris|crus clitoridis|crus clitoris|crus of clitoris
UBERON:0006641	appendix epididymis	appendix epididymidis|appendix epididymis|appendix of epididymis|appendix of the epididymis|epididymal appendix|epididymis appendix
UBERON:0006642	muscle layer of oviduct	muscle layer of fallopian tube|muscle layer of oviduct|muscle layer of uterine tube|muscular coat of uterine tube|muscular layer of uterine tube|muscularis of uterine tube|tunica muscularis (Tuba uterina)|tunica muscularis tubae uterinae|uterine tubal muscularis
UBERON:0006643	tunica albuginea of testis	testis tunica albuginea|tunica albuginea|tunica albuginea (testicles)|tunica albuginea (testis)|tunica albuginea testis
UBERON:0006644	tunica albuginea of ovary	overay tunica albuginea|tunica albuginea ovarii
UBERON:0006645	adventitia of epididymis	epididymis adventitia
UBERON:0006646	muscle layer of epididymis	
UBERON:0006647	adventitia of ductus deferens	adventitia of deferent duct|adventitia of ductus deferens|adventitia of vas deferens|deferent ductal adventitia|tunica adventitia (ductus deferens)|tunica adventitia ductus deferentis
UBERON:0006648	adventitia of seminal vesicle	adventitia of seminal gland|seminal vesicle adventitia|tunica adventitia (vesicula seminalis)|tunica adventitia glandulae vesiculosae
UBERON:0006650	tunica vaginalis testis	lamina parietalis|lamina visceralis|processus vaginalis testis|testis tunica vaginalis|tunica vaginalis|tunica vaginalis of testis|tunica vaginalis testis|tunica vaginalis testis
UBERON:0006651	appendix testis	appendices testis|appendix of testis|appendix of the testis|appendix testis|appendix testis|appendix vesiculosus|hydatid of Morgagni|hydatid of Morgani|hydatid of morgagni|testis appendix
UBERON:0006652	muscular layer of vagina	muscular coat of vagina|tunica muscularis vaginae|vaginal muscularis
UBERON:0006653	glans clitoris	clitoris glans|glans clitoridis|glans clitoris|glans of clitoris
UBERON:0006655	septum of scrotum	scrotal septum|septum scroti
UBERON:0006656	deep dorsal vein of penis	
UBERON:0006690	deep dorsal vein of clitoris	
UBERON:0006834	uterus or analog	uterus
UBERON:0006868	seminal fluid secreting gland	
UBERON:0006878	decidua parietalis	decidua vera|decidual parietalis
UBERON:0006922	cervix squamous epithelium	cervical squamous epithelium
UBERON:0006923	vagina squamous epithelium	vaginal squamous epithelium
UBERON:0006946	efferent duct	ductuli efferentes testis|ductuli efferentes testis|efferent ductule|efferent ductule|seminal duct|vasa efferentia
UBERON:0006947	male genital duct	sperm duct|sperm ducts
UBERON:0006948	efferent duct epithelium	epithelium of efferent ductule of testis
UBERON:0006953	ejaculatory duct epithelium	
UBERON:0006955	uterine epithelium	uterus epithelium
UBERON:0006960	ovary stroma	interstitial tissue of ovary|ovarian stroma|ovary stroma|stroma of the ovary|stroma ovarica|stroma ovarii
UBERON:0007180	atretic follicle of ovary	atretic follicle|folliculus atreticus (ovarium)
UBERON:0007181	serosa of infundibulum of uterine tube	serosa of infundibulum of fallopian tube|serosa of infundibulum of oviduct
UBERON:0007182	muscle layer of infundibulum of uterine tube	muscle layer of infundibulum of fallopian tube|muscle layer of infundibulum of oviduct|muscularis of infundibulum of uterine tube
UBERON:0007194	vesicular gland	
UBERON:0007589	ciliated columnar oviduct epithelium	epithelium of uterine tube|uterine tube epithelium
UBERON:0007590	cuboidal oviduct epithelium	
UBERON:0007615	prostate gland ventral lobe	ventral prostate
UBERON:0007719	bone of reproductive organ	baculum|os penis/os clitoris
UBERON:0007773	scrotal sweat gland	
UBERON:0008311	penile bulb artery	arteria bulbi penis|artery of bulb of penis|bulbourethral artery
UBERON:0008320	common penile artery	artery of penis|penile artery
UBERON:0008321	deep artery of penis	arteria cavernosa penis|arteria profunda penis|arteria profunda penis|cavernosal artery|deep penile artery
UBERON:0008322	deep artery of clitoris	arteria profunda clitoridis
UBERON:0008323	dorsal artery of clitoris	
UBERON:0008330	vestibule of vagina	introitus|vagina vestibule|vaginal introitus|vaginal vestibule|vestibule of vagina|vestibule of vagina|vestibulum pudendi|vestibulum pudendi|vestibulum vaginae
UBERON:0008331	clitoral smooth muscle	clitoris smooth muscle
UBERON:0008488	cremaster muscle	cremaster|cremaster muscle|cremasteric muscle|muscle of Riolan|muscle of Riolan (cremaster)|musculus cremaster|musculus cremaster|musculus cremaster <male>
UBERON:0008715	muscle tissue of prostate	prostate gland muscle tissue|prostate muscle tissue|prostatic muscle|prostatic musclular tissue
UBERON:0008798	rugal fold of vagina	ruga of vagina|vaginal ruga
UBERON:0008807	coagulating gland	anterior prostate gland|prostate gland anterior lobe
UBERON:0008808	prostate gland dorsolateral lobe	dorsolateral prostate
UBERON:0008811	intromittent organ	aedeagus|copulatory organ|penis
UBERON:0008812	hemipenis	hemipenes
UBERON:0008824	duct of epididymis	epididymal duct|epididymis duct
UBERON:0008842	suspensory ligament of testis	scrotal ligament
UBERON:0008843	gubernaculum testis	Hunter's gubernaculum|gubernaculum|male gubernaculum
UBERON:0008844	gubernaculum (female)	female gubernaculum|gubernaculum ovarii
UBERON:0008847	ovarian ligament	ligament of ovary|ligamentum ovarii proprium|proper ovarian ligament
UBERON:0008848	cranial suspensory ligament	
UBERON:0008855	placenta metrial gland	
UBERON:0008935	gastropod albumen gland	
UBERON:0008936	gastropod genital pore	genital orifice|genital pore
UBERON:0008975	oviduct shell gland	nidamental gland|shell gland
UBERON:0009002	placental membrane	placental barrier
UBERON:0009020	left uterine horn	
UBERON:0009022	right uterine horn	
UBERON:0009042	prostatic venous plexus	plexus venosus prostaticus|pudendal venous plexus
UBERON:0009098	gravid uterus	womb
UBERON:0009117	indifferent gonad	gonad rudiment
UBERON:0009196	indifferent external genitalia	
UBERON:0009645	ampullary gland	ampulla of the vas|ampullae of the vas|ampullary gland of seminal duct
UBERON:0009853	body of uterus	corpus uteri|uterine body|uterine corpus
UBERON:0010005	placental labyrinth villous	placental labyrinth villi|villous of placental labyrinth
UBERON:0010006	placenta intervillous maternal lacunae	
UBERON:0010007	placenta fetal blood space	
UBERON:0010008	placental cotyledon	cotyledon|discoid placenta|placenta cotyledon
UBERON:0010041	median ovary	
UBERON:0010141	primitive sex cord of indifferent gonad	indifferent sex cord|primitive sex cords
UBERON:0010145	paraurethral gland	Guerin's gland|Schueller's gland|Skene gland|Skene's gland|Skene's gland of clitoral urethra|U-spot|female prostate|female urethral gland|female urethral gland|glandula vestibulares minor|glandulae vestibulares minores|para-urethral gland|periurethral gland|urethral gland of clitoral urethra
UBERON:0010146	paraurethral duct	Skene's duct|duct of Skene's gland|duct of paraurethral gland|ductus paraurethrales urethrae femininae|female prostate duct|paraurethral gland duct|periurethral duct
UBERON:0010147	male accessory sex gland	male accessory gland|male accessory reproductive gland
UBERON:0010150	duct of major vestibular gland	Bartholin's duct|duct of greater vestibular gland|greater vestibular gland duct
UBERON:0010151	duct of bulbourethral gland	bulbourethral gland duct|duct of bulbo-urethral gland|ductus glandulae bulbourethralis
UBERON:0010185	rete ovarii	rete ovarii of ovary
UBERON:0010391	parametrium	
UBERON:0010412	epididymal fat pad	periepididymal fat pad
UBERON:0010413	parametrial fat pad	parametrial adipose tissue|parametrial fat|parametrial fat depot
UBERON:0010516	clasper	
UBERON:0010517	cephalic clasper	anterior tenaculum|head clasper|tenaculum
UBERON:0010518	pelvic fin clasper	clasper|myxopterygium
UBERON:0011183	corpus spongiosum of penis	corpus cavernosum urethra|corpus cavernosum urethrae|corpus spongiosum|spongiose body of penis
UBERON:0011283	epoophoron	epooephoron|epoöphoron|organ of Rosenmuller|organ of Rosenmüller|organ of rosenmueller|organ of rosenmuller|parovarium
UBERON:0011298	submucosa of uterine tube	submucosa of fallopian tube|submucous layer of uterine tube|tela submucosa tubae uterinae|uterine submucosa
UBERON:0011374	prepuce	
UBERON:0011375	skin of prepuce of clitoris	preputial skin of clitoris
UBERON:0011379	male external urethral sphincter	bulboglandular|bulboglandular muscle|external urethral sphincter of male urethra|male sphincter urethrae|male sphincter urethrae muscle|male urethral sphincter muscle|musculus sphincter urethrae externus (urethra masculina)|musculus sphincter urethrae externus urethrae masculinae|musculus sphincter urethrae membranaceae
UBERON:0011380	female external urethral sphincter	compressor urethrae|external urethral sphincter of female urethra|musculus sphincter urethrae externus (urethra feminina)|musculus sphincter urethrae externus urethrae femininae|outer muscle layer of female urethra|rhabdosphincter of female urethra|sphincter urethrovaginalis|striated muscle layer of female urethra|urethrovaginal sphincter
UBERON:0011388	male bulbospongiosus muscle	bulbospongiosus of male|male bulbospongiosus
UBERON:0011754	genital swelling	labioscrotal swelling|tuberculum labioscrotale
UBERON:0011755	female labial swelling	labial primordium|labial swelling|labioscrotal swelling of female
UBERON:0011756	male genital swelling	labioscrotal swelling of male|scrotal bulge|scrotal primordium
UBERON:0011757	differentiated genital tubercle	phallus|phallus primordialis|primordial phallus
UBERON:0011826	vestibular gland	
UBERON:0011830	duct of lesser vestibular gland	lesser vestibular gland duct
UBERON:0011831	duct of vestibular gland	vestibular gland duct
UBERON:0011879	mesorchium	testis mesentery
UBERON:0011894	lumen of vagina	vaginal lumen
UBERON:0011949	endometrium luminal epithelium	
UBERON:0011951	prostate luminal epithelium	subdivision of luminal layer of epithelium of prostatic gland
UBERON:0012186	ovary growing follicle	
UBERON:0012241	male urethral meatus	distal urethral opening of male|external orifice of male urethra|external urethral orifice (male)|male urethra ostium|ostium urethrae externum (urethra masculina)|urethral meatus of penile urethra|urethral opening of penile urethra
UBERON:0012247	cervical gland	glandulae cervicales
UBERON:0012248	cervical mucosa	
UBERON:0012249	ectocervix	ectocervix|ectocervix|exocervix|portio vaginalis|portio vaginalis cervicis|uterine ectocervix|vaginal part of cervix
UBERON:0012250	cervix glandular epithelium	cervix columnar epithelium
UBERON:0012251	ectocervical epithelium	exocervical epithelium
UBERON:0012252	endocervical epithelium	endocervical glandular epithelium
UBERON:0012253	cervical squamo-columnar junction	squamo-columnar junction of uterine cervix|squamocolumnar junction|squamocolumnar junction of uterine cervix
UBERON:0012276	endometrium glandular epithelium	glandular part of endometrium|uterine glands|uterine glands set
UBERON:0012294	navicular fossa of spongiose part of urethra	fossa navicularis of urethra|fossa navicularis urethrae|fossa navicularis urethrae|fossa navicularis urethrae (pars spongiosa, urethra masculina)|navicular fossa|navicular fossa of urethra
UBERON:0012295	Guérin's valve	Guerin's valve|Guérin's fold|Guérin's valvule|urethral valve of Guérin|valve of fossa navicularis of urethra|valvula fossae navicularis
UBERON:0012317	vagina orifice	introitus|introitus|introitus of vagina|opening of vagina|orifice of vagina|ostium vaginae|vagina opening|vaginal introitus|vaginal orifice
UBERON:0012326	gubernacular bulb	bulb of gubernaculum|pars infravaginalis gubernaculi
UBERON:0012327	pearly penile papule	hirsuties coronae glandis|hirsutoid papilloma|preputial gland of penis
UBERON:0012328	penile spine	penis spike|penis spine
UBERON:0012487	vaginal sphincter	sphincter of vagina
UBERON:0012499	serosa of uterine tube	serosa of fallopian tube|serosa of oviduct|serous coat of uterine tube|tunica serosa (tuba uterina)|tunica serosa tubae uterinae|uterine tubal serosa|uterine tube serosa
UBERON:0012648	ampulla of uterine tube	ampulla of fallopian tube|ampulla of fallopian tube|ampulla of oviduct|ampulla of the fallopian tube|ampulla of uterine tube|ampulla tubae uterinae|uterine tube ampulla
UBERON:0013128	bulb of penis	bulb of the corpus cavernosum penis|bulb of the corpus spongiousum penis|bulb of the penis|bulb of the urethra|bulbus penis|penile bulb|urethral bulb|urethral bulb
UBERON:0013129	bulb of vestibule	bulbus vestibuli|bulbus vestibuli vaginae|clitoral bulb|vestibular bulb|vestibular bulb of vagina
UBERON:0013191	ovarian cortex	cortex of ovary|cortex ovarii (zona parenchymatosa)
UBERON:0013192	ovarian medulla	medulla of ovary|medulla ovarii (zona vasculosa)|zona vasculosa of Waldeyer
UBERON:0013237	genital papilla of vulva	genital papillae|mammalian genital papilla
UBERON:0013238	future glans	
UBERON:0013239	future glans penis	glans of male genital tubercle
UBERON:0013240	future glans clitoris	glans of female genital tubercle
UBERON:0013247	male paramesonephric duct	degenerating mesonephric portion of male paramesonephric duct
UBERON:0013248	paradidymis	Waldeyer's organ|organ of Giraldes|organ of Giraldés
UBERON:0013249	paroophoron	Kobelt's tubules|parooephoron|paroöphoron
UBERON:0013250	vesicular appendage of epoophoron	appendage of epoophoron|appendage of epoöphoron|appendices vesiculosae|appendices vesiculosae epoophori|appendix vesiculosus|female cystic vesicular appendage|hydatid of Morgagni|hydatid of Morgagni|vesicular appendage of epoophoron|vesicular appendage of epoöphoron
UBERON:0013262	remnnant of ductus deferens	ductus deferens vestige|ductus deferens vestigialis|vestige of ductus deferens
UBERON:0013277	remnant of processus vaginalis	processus vaginalis vestige|vestige of processus vaginalis
UBERON:0013278	canal of Nuck	canal of nuck|nuck%27s canal|persistent processus vaginalis|processus vaginalis peritonei femininus
UBERON:0013515	subdivision of oviduct	subdivision of fallopian tube|subdivision of oviduct|subdivision of uterine tube|uterine tube zone|zone of uterine tube
UBERON:0013516	uterine tube magnum	magnum|magnum of oviduct|magnum of uterine tube
UBERON:0013519	avian uterine tube isthmus	isthmus of oviduct|isthmus of uterine tube
UBERON:0013523	lateral vaginal canal	lateral vagina|lateral vaginae
UBERON:0013524	median vaginal canal	central pseudovaginal canal|central vagina|median pseudovaginal canal|median vagina|midline birth canal
UBERON:0013637	prostate gland lateral lobe	lateral lobe of prostate|lateral lobe of prostate gland|lateral prostate|lateral ventral lobe of prostate gland
UBERON:0013672	priapium	priapia
UBERON:0013673	os priapium	ossa priapium
UBERON:0013674	ctenactinium	ctenactinia
UBERON:0013675	toxactinium	toxactinia
UBERON:0013676	aproctal bone of priapium	aproctal bone|axial bone|pevic bone
UBERON:0013677	serrated projection of ctenactinium	ctenactinial serra|ctenactinium serra|serrae
UBERON:0013719	dartos muscle of scrotum	dartos layer of scrotum|dartos tunic
UBERON:0013720	dartos muscle of labia majora	dartos layer of labia|dartos muliebris
UBERON:0013758	cervical os	cervical opening|uterine cervix opening
UBERON:0013759	internal cervical os	internal orifice|internal os|internal os
UBERON:0013760	external cervical os	external os|external os of uterus|ostium of uterus|ostium uteri
UBERON:0013761	cervical cavity	canal of the cervix|cavity of cervix|cervical canal|cervical canal of uterus|endocervical|endocervical canal|endocervical canal|endocervix|lumen of cervix of uterus
UBERON:0013769	uterine lumen	cavity of uterus|uterine cavity|uterine space
UBERON:0014394	uterine fat pad	peri-uterine fat pad|periuterine fat pad|uterine fat depot
UBERON:0014458	female bulbospongiosus muscle	bulbospongiosus of female|female bulbospongiosus
UBERON:0014849	hemotrichorial placental membrane	placenta hemotrichorial membrane
UBERON:0014850	hemomonochorial placental membrane	placenta hemomonochorial membrane
UBERON:0014914	haemolymphatic fluid-testis barrier	blood testis barrier
UBERON:0015130	connective tissue of prostate gland	connective tissue of prostate
UBERON:0015131	subepithelial connective tissue of prostatic gland	
UBERON:0015171	uterine spiral artery	endometrial spiral arteriole|endometrial spiral artery|spiral arteries|spiral artery|spiral artery
UBERON:0015172	endometrial blood vessel	blood vessel of endometrium
UBERON:0015173	helicine branch of uterine artery	arcuate artery of uterus|helicine arteriole|helicine artery of uterus|rami helicini uterinae|spiral arteries|spiral artery
UBERON:0015174	helicine artery of penis	arteriae helicinae penis|helicine arteries
UBERON:0015177	helicine artery	helicine arteries
UBERON:0015243	lower part of vagina	caudal vagina|lower third of vagina|lower vagina|perineal part of vagina|sinus vagina|vagina lower part|vaginal bulb
UBERON:0015479	scrotum skin	scrotal skin|skin of scrotum
UBERON:0015717	smooth muscle tissue layer of ejaculatory duct	muscle layer of ejaculatory duct
UBERON:0015792	prostate gland dorsal lobe	
UBERON:0016408	corona of glans penis	corona glandis|corona of penis|glans corona
UBERON:0016409	base of glans penis	glans penile base
UBERON:0016486	posterior fornix of vagina	pars posterior fornicis vaginae|posterior fornix|posterior part of fornix of vagina
UBERON:0016487	anterior fornix of vagina	anterior fornix|anterior part of fornix of vagina|pars anterior fornicis vaginae
UBERON:0016505	Mullerian tubercle	Muellerian tubercle|Müllerian tubercle|mullerian tubercle
UBERON:0016524	muscle layer of spongiose part of urethra	muscle layer of penile urethra|muscle layer of penile urethra|muscle layer of spongy urethra|muscular coat of spongy urethra|muscular layer of spongy urethra|tunica muscularis urethrae spongiosa
UBERON:0016632	isthmus of fallopian tube	isthmus of oviduct|isthmus of uterine tube|isthmus tubae uterinae|uterine tube isthmus
UBERON:0017160	lumen of hemipenial sheath	hemipenis sheath lumen
UBERON:0017161	hemipenial mucuous gland	mucuous gland of hemipenis sheath
UBERON:0017162	hemipenial holocrine gland	holocrine gland of hemipenis|holoctine gland of hemipenis sheath|sebaceous gland of hemipenis sheath
UBERON:0017180	hemipenis keratinized epithelium	epithelium hemipenis sheath
UBERON:0017258	placentome of cotyledonary placenta	placentome|placentomes
UBERON:0017259	placental caruncle	
UBERON:0017294	horn of hemipenis	hemipenis horn|hemipenis horns
UBERON:0017623	prepelvic clasper	pre-pelvic tenaculum|prepelvic tenaculum
UBERON:0017624	pseudoclasper	
UBERON:0017659	ventral surface of penis	urethral surface of penis
UBERON:0017732	raphe of scrotum	scrotal raphe
UBERON:0018131	periovarian fat pad	ovarian fat pad|periovarian fat depot
UBERON:0018134	rugal fold of scrotum	folded ridge of skin of scrotum|scrotal rugae
UBERON:0018315	clasper plate	
UBERON:0018319	extramural oviduct	
UBERON:0018343	oviduct mucosal fold	endosalpinx|mucosal fold of fallopian tube|mucosal fold of oviduct
UBERON:0018529	female inguinal ring	
UBERON:0018530	male inguinal ring	
UBERON:0018531	female superficial inguinal ring	female external inguinal ring
UBERON:0018532	female deep inguinal ring	female internal inguinal ring
UBERON:0019042	reproductive system mucosa	genital mucosa
UBERON:0019197	dorsal nerve of penis	dorsal nerve of penis|dorsal nerves of the penis|nervus dorsalis penis|nervus dorsalis penis <male>
UBERON:0019198	dorsal nerve of clitoris	dorsal nerve of the clitoris|nervus dorsalis clitoridis
UBERON:0022355	basal layer of endometrium	pars basalis of endometrium|stratum basalis of endometrium
UBERON:0022356	outer layer of endometrium	functional layer of endometrium|stratum functionalis of endometrium
UBERON:0022358	placenta blood vessel	placental vessel
UBERON:0034691	internal spermatic fascia	infundibuliform fascia
UBERON:0034694	gubernacular bulb, intra-abdominal part	gubernacular cone
UBERON:0034695	gubernacular bulb, extra-abdominal part	
UBERON:0034735	oviduct albumen gland	
UBERON:0034770	bulbourethral gland epithelium	epithelium of bulbourethral gland|epithelium of bulbourethral gland of male
UBERON:0034928	dorsal surface of penis	dorsum of penis|dorsum penis
UBERON:0034963	lateral fornix of vagina	lateral part of fornix of vagina|pars lateralis fornicis vaginae
UBERON:0035004	preputial swelling	
UBERON:0035005	preputial swelling of male	prepuce of male
UBERON:0035006	preputial swelling of female	prepuce of female
UBERON:0035098	hemipenis transversus muscle	M. transversus penis|transversus penis
UBERON:0035104	raphe of penis	penile raphe|raphe penis
UBERON:0035105	sac of scrotum	scrotal comartment|scrotal sac|testis comartment
UBERON:0035142	preputial space of male	
UBERON:0035143	preputial space of female	
UBERON:0035144	preputial space	preputial cavity
UBERON:0035165	posterior surface of prostate	facies posterior (prostatae)|facies posterior prostatae|posterior surface of prostate gland
UBERON:0035258	mons pubis	mons|mons veneris|public mound
UBERON:0035310	inferolateral surface of prostate	facies inferolaterales (prostatae)|facies inferolateralis prostatae|inferolateral surface of prostate gland
UBERON:0035316	prostatic capsule	capsule of prostate|capsule of prostate gland
UBERON:0035331	base of prostate	base of prostate gland|prostatic base
UBERON:0035341	posterior lobe of prostate	posterior lobe of prostate gland|posterior peripheral zone
UBERON:0035441	apex of prostate	apex of prostate gland|prostatic apex
UBERON:0035465	endometrial cavity	cavity of body of uterus|endometrial cavity|endometrial lumen|intrauterine cavity
UBERON:0035480	surface of prostate	prostatic surface|surface of prostate gland
UBERON:0035523	anterior surface of prostate	anterior surface of prostate gland|facies anterior (prostatae)|facies anterior prostatae
UBERON:0035651	glans	
UBERON:0035766	median lobe of prostate	Albarran's gland|cranial part of prostate|lobus medius prostatae|middle lobe of prostate|pars proximalis (prostata)|pars proximalis prostatae|proximal part of prostate|proximal part of prostate gland
UBERON:0035956	epididymal lumen	epididymis lumen|lumen of epididymis
UBERON:0035962	supravaginal part of cervix	portio supravaginalis cervicis
UBERON:0036151	diffuse placenta	
UBERON:0036152	cotyledonary placenta	
UBERON:0036153	zonary placenta	
UBERON:0036154	discoid placenta	
UBERON:0036161	epitheliochorial placenta	
UBERON:0036162	endotheliochorial placenta	
UBERON:0036163	hemochorial placenta	
UBERON:0036185	Sertoli cell barrier	blood testis barrier|blood-testes barrier
UBERON:0036262	uterine ligament	
UBERON:0036292	adnexa of uterus	adnexa uteri|uterine adnexa
UBERON:0036441	wall of uterine tube	uterine tube wall|wall of fallopian tube|wall of oviduct
UBERON:0036523	wall of vagina	vaginal wall
UBERON:2001118	urogenital papilla	UGP|anal papilla|anal papillae|genital papilla|urogenital papillae
UBERON:2001263	ovarian follicle stage I	previtillogenic ovarian follicle
UBERON:2001265	ovarian follicle stage II	
UBERON:2001266	ovarian follicle stage III	
UBERON:2001571	postovulatory follicle	
UBERON:2002114	cotylephore	cotylephores
UBERON:2002117	ovipositor	
UBERON:2005272	immature gonad	juvenile gonad
UBERON:3000041	Bidder's organ	
UBERON:3010240	Nobelian rod	Nobelian bone|Nobelian element
UBERON:3010259	phallodeum	
UBERON:3010260	intromittent organ (Ascaphus type)	
UBERON:3010529	ovisac	
UBERON:3010586	vasa efferentia	
UBERON:3010780	pars recta	
UBERON:3010781	pars convoluta of oviduct	pars convoluta
UBERON:4100111	hemipenal sheath	hemipenial sheath|sheath of hemipenis
UBERON:4300018	ventral marginal cartilage	
UBERON:8410010	fimbria of uterine tube	fimbria of fallopian tube|fimbriae of fallopian tube|fimbriae of uterine tube
UBERON:8410025	transition zone of prostate	prostate transition zone|transition zone of human prostate
UBERON:8410026	peripheral zone of prostate	peripheral zone of human prostate|prostate peripheral zone
UBERON:8410027	central zone of prostate	central zone of human prostate|prostate central zone
http://owltools.org/Q		
