FBbt:00003531	adult esophageal longitudinal muscle (Drosophila)	FBbt:00003131|UBERON:0001015	adult esophagus (Drosophila)|musculature	CL:0000192|GO:0071953|GO:0031012	smooth muscle cell|elastic fiber|extracellular matrix
FBbt:00003532	crop circular muscle (Drosophila)	FBbt:00003133|UBERON:0001015	crop (Drosophila)|musculature	CL:0000192|GO:0071953|GO:0031012	smooth muscle cell|elastic fiber|extracellular matrix
FBbt:00003533	cardial muscle (Drosophila)	FBbt:00003139|UBERON:0001015	adult proventriculus (Drosophila)|musculature	CL:0000192|GO:0071953|GO:0031012	smooth muscle cell|elastic fiber|extracellular matrix
FBbt:00003534	ventriculus muscle (Drosophila)	FBbt:00003138|UBERON:0001015	adult midgut (Drosophila)|musculature	CL:0000192|GO:0071953|GO:0031012	smooth muscle cell|elastic fiber|extracellular matrix
FBbt:00003535	ventriculus circular muscle (Drosophila)	FBbt:00003138|UBERON:0001015	adult midgut (Drosophila)|musculature	CL:0000192|GO:0071953|GO:0031012	smooth muscle cell|elastic fiber|extracellular matrix
FBbt:00003536	ventriculus longitudinal muscle (Drosophila)	FBbt:00003138|UBERON:0001015	adult midgut (Drosophila)|musculature	CL:0000192|GO:0071953|GO:0031012	smooth muscle cell|elastic fiber|extracellular matrix
FBbt:00003537	intestine muscle (Drosophila)	UBERON:0000383	musculature of body		
FBbt:00003539	posterior intestine circular muscle (Drosophila)	FBbt:00003144|UBERON:0001015	posterior adult hindgut (Drosophila)|musculature	CL:0000192|GO:0071953|GO:0031012	smooth muscle cell|elastic fiber|extracellular matrix
FBbt:00003540	posterior intestine longitudinal muscle (Drosophila)	FBbt:00003144|UBERON:0001015	posterior adult hindgut (Drosophila)|musculature	CL:0000192|GO:0071953|GO:0031012	smooth muscle cell|elastic fiber|extracellular matrix
FBbt:00003541	rectal circular muscle (Drosophila)	FBbt:00003144|UBERON:0001015	posterior adult hindgut (Drosophila)|musculature	CL:0000192|GO:0071953|GO:0031012	smooth muscle cell|elastic fiber|extracellular matrix
FBbt:00003542	adult salivary gland suspensor muscle (Drosophila)	FBbt:00003135|UBERON:0001015	adult salivary gland (Drosophila)|musculature	CL:0000192|GO:0071953|GO:0031012	smooth muscle cell|elastic fiber|extracellular matrix
FBbt:00003543	adult heart muscle (Drosophila)	UBERON:0015230|UBERON:0001015	dorsal vessel heart|musculature	CL:0000192|GO:0071953|GO:0031012	smooth muscle cell|elastic fiber|extracellular matrix
FBbt:00003544	adult heart suspensory fibril (Drosophila)	UBERON:0015230|UBERON:0001015	dorsal vessel heart|musculature	CL:0000192|GO:0071953|GO:0031012	smooth muscle cell|elastic fiber|extracellular matrix
FBbt:00003545	adult alary muscle (Drosophila)	UBERON:0015230|UBERON:0001015	dorsal vessel heart|musculature	CL:0000192|GO:0071953|GO:0031012	smooth muscle cell|elastic fiber|extracellular matrix
FBbt:00003546	adult alary muscle 1 (Drosophila)	UBERON:0015230|UBERON:0001015	dorsal vessel heart|musculature	CL:0000192|GO:0071953|GO:0031012	smooth muscle cell|elastic fiber|extracellular matrix
FBbt:00003547	adult alary muscle 2 (Drosophila)	UBERON:0015230|UBERON:0001015	dorsal vessel heart|musculature	CL:0000192|GO:0071953|GO:0031012	smooth muscle cell|elastic fiber|extracellular matrix
FBbt:00003548	adult alary muscle 3 (Drosophila)	UBERON:0015230|UBERON:0001015	dorsal vessel heart|musculature	CL:0000192|GO:0071953|GO:0031012	smooth muscle cell|elastic fiber|extracellular matrix
FBbt:00003549	adult alary muscle 4 (Drosophila)	UBERON:0015230|UBERON:0001015	dorsal vessel heart|musculature	CL:0000192|GO:0071953|GO:0031012	smooth muscle cell|elastic fiber|extracellular matrix
FBbt:00003550	ventral adult heart longitudinal muscle (Drosophila)	UBERON:0015230|UBERON:0001015	dorsal vessel heart|musculature	CL:0000192|GO:0071953|GO:0031012	smooth muscle cell|elastic fiber|extracellular matrix
FBbt:00003551	ejaculatory bulb muscle (Drosophila)	FBbt:00004962|UBERON:0001015	ejaculatory bulb (Drosophila)|musculature	CL:0000192|GO:0071953|GO:0031012	smooth muscle cell|elastic fiber|extracellular matrix
FBbt:00003552	penis protractor muscle (Drosophila)	FBbt:00004962|UBERON:0001015|FBbt:00004852	ejaculatory bulb (Drosophila)|musculature|penis (Drosophila)	CL:0000192|GO:0071953|GO:0031012	smooth muscle cell|elastic fiber|extracellular matrix
FBbt:00003553	common oviduct circular muscle (Drosophila)	FBbt:00004913|UBERON:0001015	common oviduct (Drosophila)|musculature	CL:0000192|GO:0071953|GO:0031012	smooth muscle cell|elastic fiber|extracellular matrix
FBbt:00003554	uterine circular muscle (Drosophila)	UBERON:0006834|UBERON:0001015	uterus or analog|musculature	CL:0000192|GO:0071953|GO:0031012	smooth muscle cell|elastic fiber|extracellular matrix
FBbt:00003555	spermathecal duct longitudinal muscle (Drosophila)	UBERON:0000994|UBERON:0001015|UBERON:0003100	spermathecum|musculature|female organism	CL:0000192|GO:0071953|GO:0031012	smooth muscle cell|elastic fiber|extracellular matrix
FBbt:00003556	gonadal sheath muscle (Drosophila)	UBERON:0001015	musculature	CL:0000192|GO:0071953|GO:0031012	smooth muscle cell|elastic fiber|extracellular matrix
FBbt:00003557	ovarian sheath muscle (Drosophila)	UBERON:0004911|UBERON:0001015	epithelium of female gonad|musculature	CL:0000192|GO:0071953|GO:0031012	smooth muscle cell|elastic fiber|extracellular matrix
FBbt:00003558	testis sheath muscle (Drosophila)	UBERON:0004910|UBERON:0001015	epithelium of male gonad|musculature	CL:0000192|GO:0071953|GO:0031012	smooth muscle cell|elastic fiber|extracellular matrix
FBbt:00003559	adult nervous system (Drosophila)	UBERON:0007023	adult organism		
FBbt:00003561	thoracic neuroblast (Drosophila)	UBERON:0001017|FBbt:00000015	central nervous system|thorax (Drosophila)		
FBbt:00003562	thoracic neuroblast t2 (Drosophila)	UBERON:0001017|FBbt:00001742	central nervous system|larval thoracic segment (Drosophila)		
FBbt:00003563	thoracic neuroblast t3 (Drosophila)	UBERON:0001017|FBbt:00001742	central nervous system|larval thoracic segment (Drosophila)		
FBbt:00003564	thoracic neuroblast t1 (Drosophila)	UBERON:0001017|FBbt:00001742	central nervous system|larval thoracic segment (Drosophila)		
FBbt:00003565	thoracic neuroblast g (Drosophila)	UBERON:0001017|FBbt:00001742	central nervous system|larval thoracic segment (Drosophila)		
FBbt:00003566	thoracic neuroblast c (Drosophila)	UBERON:0001017|FBbt:00001742	central nervous system|larval thoracic segment (Drosophila)		
FBbt:00003567	thoracic neuroblast l1 (Drosophila)	UBERON:0001017|FBbt:00001742	central nervous system|larval thoracic segment (Drosophila)		
FBbt:00003568	thoracic neuroblast l2 (Drosophila)	UBERON:0001017|FBbt:00001742	central nervous system|larval thoracic segment (Drosophila)		
FBbt:00003569	thoracic neuroblast l3 (Drosophila)	UBERON:0001017|FBbt:00001742	central nervous system|larval thoracic segment (Drosophila)		
FBbt:00003570	thoracic neuroblast l4 (Drosophila)	UBERON:0001017|FBbt:00001742	central nervous system|larval thoracic segment (Drosophila)		
FBbt:00003571	thoracic neuroblast x (Drosophila)	UBERON:0001017|FBbt:00001742	central nervous system|larval thoracic segment (Drosophila)		
FBbt:00003572	thoracic neuroblast s1 (Drosophila)	UBERON:0001017|FBbt:00001742	central nervous system|larval thoracic segment (Drosophila)		
FBbt:00003573	thoracic neuroblast s2 (Drosophila)	UBERON:0001017|FBbt:00001742	central nervous system|larval thoracic segment (Drosophila)		
FBbt:00003574	thoracic neuroblast s3 (Drosophila)	UBERON:0001017|FBbt:00001742	central nervous system|larval thoracic segment (Drosophila)		
FBbt:00003575	thoracic neuroblast s4 (Drosophila)	UBERON:0001017|FBbt:00001742	central nervous system|larval thoracic segment (Drosophila)		
FBbt:00003576	thoracic neuroblast d1 (Drosophila)	UBERON:0001017|FBbt:00001742	central nervous system|larval thoracic segment (Drosophila)		
FBbt:00003577	thoracic neuroblast d2 (Drosophila)	UBERON:0001017|FBbt:00001742	central nervous system|larval thoracic segment (Drosophila)		
FBbt:00003578	thoracic neuroblast d3 (Drosophila)	UBERON:0001017|FBbt:00001742	central nervous system|larval thoracic segment (Drosophila)		
FBbt:00003579	thoracic neuroblast b1 (Drosophila)	UBERON:0001017|FBbt:00001742	central nervous system|larval thoracic segment (Drosophila)		
FBbt:00003580	thoracic neuroblast b2 (Drosophila)	UBERON:0001017|FBbt:00001742	central nervous system|larval thoracic segment (Drosophila)		
FBbt:00003581	thoracic neuroblast w (Drosophila)	UBERON:0001017|FBbt:00001742	central nervous system|larval thoracic segment (Drosophila)		
FBbt:00003582	thoracic neuroblast al (Drosophila)	UBERON:0001017|FBbt:00001742	central nervous system|larval thoracic segment (Drosophila)		
FBbt:00003583	thoracic neuroblast M (Drosophila)	UBERON:0001017|FBbt:00001742	central nervous system|larval thoracic segment (Drosophila)		
FBbt:00003584	abdominal neuroblast (Drosophila)	UBERON:0001017|FBbt:00000020	central nervous system|abdomen (Drosophila)		
FBbt:00003585	abdominal 1 neuroblast t1 (Drosophila)	UBERON:0001017|FBbt:00001748	central nervous system|larval abdominal segment 1 (Drosophila)		
FBbt:00003586	abdominal 1 neuroblast t2 (Drosophila)	UBERON:0001017|FBbt:00001748	central nervous system|larval abdominal segment 1 (Drosophila)		
FBbt:00003587	abdominal 1 neuroblast t3 (Drosophila)	UBERON:0001017|FBbt:00001748	central nervous system|larval abdominal segment 1 (Drosophila)		
FBbt:00003588	abdominal 1 neuroblast g (Drosophila)	UBERON:0001017|FBbt:00001748	central nervous system|larval abdominal segment 1 (Drosophila)		
FBbt:00003589	abdominal 1 neuroblast x (Drosophila)	UBERON:0001017|FBbt:00001748	central nervous system|larval abdominal segment 1 (Drosophila)		
FBbt:00003590	abdominal 1 neuroblast s1 (Drosophila)	UBERON:0001017|FBbt:00001748	central nervous system|larval abdominal segment 1 (Drosophila)		
FBbt:00003591	abdominal 1 neuroblast s2 (Drosophila)	UBERON:0001017|FBbt:00001748	central nervous system|larval abdominal segment 1 (Drosophila)		
FBbt:00003592	abdominal 1 neuroblast al (Drosophila)	UBERON:0001017|FBbt:00001748	central nervous system|larval abdominal segment 1 (Drosophila)		
FBbt:00003593	abdominal 1 neuroblast M (Drosophila)	UBERON:0001017|FBbt:00001748	central nervous system|larval abdominal segment 1 (Drosophila)		
FBbt:00003594	abdominal 2 dorso-lateral neuroblast (Drosophila)	FBbt:00001749|UBERON:0001017	larval abdominal segment 2 (Drosophila)|central nervous system		
FBbt:00003595	abdominal 2 ventro-lateral serotonergic neuron (Drosophila)	FBbt:00001749|UBERON:0000934|FBbt:00001911	larval abdominal segment 2 (Drosophila)|ventral nerve cord|embryonic/larval nervous system (Drosophila)		
FBbt:00003596	abdominal 2 ventro-medial neuroblast (Drosophila)	FBbt:00001749|UBERON:0001017	larval abdominal segment 2 (Drosophila)|central nervous system		
FBbt:00003598	abdominal dorso-lateral neuroblast (Drosophila)	UBERON:0001017|FBbt:00001747	central nervous system|larval abdominal segment (Drosophila)		
FBbt:00003599	abdominal 3 dorso-lateral neuroblast (Drosophila)	UBERON:0001017|FBbt:00001750	central nervous system|larval abdominal segment 3 (Drosophila)		
FBbt:00003600	abdominal 4 dorso-lateral neuroblast (Drosophila)	UBERON:0001017|FBbt:00001751	central nervous system|larval abdominal segment 4 (Drosophila)		
FBbt:00003601	abdominal 5 dorso-lateral neuroblast (Drosophila)	UBERON:0001017|FBbt:00001752	central nervous system|larval abdominal segment 5 (Drosophila)		
FBbt:00003602	abdominal 6 dorso-lateral neuroblast (Drosophila)	UBERON:0001017|FBbt:00001753	central nervous system|larval abdominal segment 6 (Drosophila)		
FBbt:00003603	abdominal 7 dorso-lateral neuroblast (Drosophila)	UBERON:0001017|FBbt:00001754	central nervous system|larval abdominal segment 7 (Drosophila)		
FBbt:00003604	abdominal ventro-lateral neuroblast (Drosophila)	UBERON:0001017|FBbt:00001747	central nervous system|larval abdominal segment (Drosophila)		
FBbt:00003605	abdominal 3 ventro-lateral serotonergic neuron (Drosophila)	UBERON:0000934|FBbt:00001911|FBbt:00001750	ventral nerve cord|embryonic/larval nervous system (Drosophila)|larval abdominal segment 3 (Drosophila)		
FBbt:00003606	abdominal 4 ventro-lateral serotonergic neuron (Drosophila)	UBERON:0000934|FBbt:00001911|FBbt:00001751	ventral nerve cord|embryonic/larval nervous system (Drosophila)|larval abdominal segment 4 (Drosophila)		
FBbt:00003607	abdominal 5 ventro-lateral serotonergic neuron (Drosophila)	UBERON:0000934|FBbt:00001911|FBbt:00001752	ventral nerve cord|embryonic/larval nervous system (Drosophila)|larval abdominal segment 5 (Drosophila)		
FBbt:00003608	abdominal 6 ventro-lateral serotonergic neuron (Drosophila)	UBERON:0000934|FBbt:00001911|FBbt:00001753	ventral nerve cord|embryonic/larval nervous system (Drosophila)|larval abdominal segment 6 (Drosophila)		
FBbt:00003610	abdominal ventro-medial neuroblast (Drosophila)	UBERON:0001017|FBbt:00001747	central nervous system|larval abdominal segment (Drosophila)		
FBbt:00003611	abdominal 3 ventro-medial neuroblast (Drosophila)	UBERON:0001017|FBbt:00001750	central nervous system|larval abdominal segment 3 (Drosophila)		
FBbt:00003612	abdominal 4 ventro-medial neuroblast (Drosophila)	UBERON:0001017|FBbt:00001751	central nervous system|larval abdominal segment 4 (Drosophila)		
FBbt:00003613	abdominal 5 ventro-medial neuroblast (Drosophila)	UBERON:0001017|FBbt:00001752	central nervous system|larval abdominal segment 5 (Drosophila)		
FBbt:00003614	abdominal 6 ventro-medial neuroblast (Drosophila)	UBERON:0001017|FBbt:00001753	central nervous system|larval abdominal segment 6 (Drosophila)		
FBbt:00003615	abdominal 7 ventro-medial neuroblast (Drosophila)	UBERON:0001017|FBbt:00001754	central nervous system|larval abdominal segment 7 (Drosophila)		
FBbt:00003616	abdominal 1 medial neuroblast (Drosophila)	UBERON:0001017|FBbt:00001748	central nervous system|larval abdominal segment 1 (Drosophila)		
FBbt:00003622	posterior tip cell (Drosophila)				
FBbt:00003623	adult central nervous system (Drosophila)	FBbt:00003559	adult nervous system (Drosophila)		
FBbt:00003624	adult brain (Drosophila)	FBbt:00003007|FBbt:00003623	adult head (Drosophila)|adult central nervous system (Drosophila)	CL:0002319	neural cell
FBbt:00003625	adult brain cortex (Drosophila)	NCBITaxon:6072|FBbt:00003624	Eumetazoa|adult brain (Drosophila)	UBERON:0000479	tissue
FBbt:00003626	supraesophageal ganglion (Drosophila)	NCBITaxon:6072|FBbt:00003624	Eumetazoa|adult brain (Drosophila)	CL:0000540|CL:0000125|UBERON:0000479	neuron|glial cell|tissue
FBbt:00003627	protocerebrum (Drosophila)	FBbt:00000008|UBERON:0001016|UBERON:0000062	labral segment (Drosophila)|nervous system|organ	GO:0005623	cell
FBbt:00003628	adult DN period neuron (Drosophila)	FBbt:00003624	adult brain (Drosophila)		
FBbt:00003629	DN1 neuron (Drosophila)	FBbt:00003624	adult brain (Drosophila)		
FBbt:00003630	DN2 neuron (Drosophila)	FBbt:00003624	adult brain (Drosophila)		
FBbt:00003631	DN3 neuron (Drosophila)	FBbt:00003624	adult brain (Drosophila)		
FBbt:00003632	adult central complex (Drosophila)	FBbt:00007145|FBbt:00040005	adult protocerebrum (Drosophila)|synaptic neuropil (Drosophila)		
FBbt:00003633	small field neuron (Drosophila)	UBERON:0001016	nervous system		
FBbt:00003634	vertical fiber system neuron (Drosophila)	FBbt:00003632	adult central complex (Drosophila)		
FBbt:00003635	horizontal fiber system neuron (Drosophila)	FBbt:00003632	adult central complex (Drosophila)		
FBbt:00003636	pontine neuron (Drosophila)	FBbt:00003632	adult central complex (Drosophila)		
FBbt:00003637	eb-pb-vbo neuron (Drosophila)	FBbt:00003632	adult central complex (Drosophila)		
FBbt:00003638	eb-no neuron (Drosophila)	FBbt:00003632	adult central complex (Drosophila)		
FBbt:00003639	fb-no neuron (Drosophila)	FBbt:00003632	adult central complex (Drosophila)		
FBbt:00003640	fb-eb neuron (Drosophila)	FBbt:00003632	adult central complex (Drosophila)		
FBbt:00003641	fb-eb-no neuron (Drosophila)	FBbt:00003632	adult central complex (Drosophila)		
FBbt:00003642	fb-ltr neuron (Drosophila)	FBbt:00003632	adult central complex (Drosophila)		
FBbt:00003643	pb-no neuron (Drosophila)	FBbt:00003632	adult central complex (Drosophila)		
FBbt:00003644	pb-fb-fb neuron (Drosophila)	FBbt:00003632	adult central complex (Drosophila)		
FBbt:00003645	pb-eb-eb neuron (Drosophila)	FBbt:00003632	adult central complex (Drosophila)		
FBbt:00003646	pb-eb-no neuron (Drosophila)	FBbt:00003632	adult central complex (Drosophila)		
FBbt:00003647	pb-fb-eb neuron (Drosophila)	FBbt:00003632	adult central complex (Drosophila)		
FBbt:00003648	large field neuron (Drosophila)	UBERON:0002606	neuropil		
FBbt:00003649	ring neuron (Drosophila)	UBERON:0002606|FBbt:00003624	neuropil|adult brain (Drosophila)		
FBbt:00003650	ring neuron R1 (Drosophila)	UBERON:0002606|FBbt:00003624	neuropil|adult brain (Drosophila)		
FBbt:00003651	ring neuron R2 (Drosophila)	UBERON:0002606|FBbt:00003624	neuropil|adult brain (Drosophila)		
FBbt:00003652	ring neuron R3 (Drosophila)	UBERON:0002606|FBbt:00003624	neuropil|adult brain (Drosophila)		
FBbt:00003653	ring neuron R4 (Drosophila)	UBERON:0002606|FBbt:00003624	neuropil|adult brain (Drosophila)		
FBbt:00003654	extrinsic ring neuron (Drosophila)	UBERON:0002606|FBbt:00003624	neuropil|adult brain (Drosophila)		
FBbt:00003655	extrinsic ring neuron ExR1 (Drosophila)	UBERON:0002606|FBbt:00003624	neuropil|adult brain (Drosophila)		
FBbt:00003656	extrinsic ring neuron ExR2 (Drosophila)	UBERON:0002606|FBbt:00003624	neuropil|adult brain (Drosophila)		
FBbt:00003657	fan-shaped neuron (Drosophila)	UBERON:0002606|FBbt:00003624	neuropil|adult brain (Drosophila)		
FBbt:00003658	median fan-shaped neuron Fm (Drosophila)	UBERON:0002606|FBbt:00003624	neuropil|adult brain (Drosophila)		
FBbt:00003659	lateral fan-shaped neuron Fl (Drosophila)	UBERON:0002606|FBbt:00003624	neuropil|adult brain (Drosophila)		
FBbt:00003660	extrinsic neuron (Drosophila)	UBERON:0001017	central nervous system		
FBbt:00003661	extrinsic pb neuron (Drosophila)	UBERON:0001017	central nervous system		
FBbt:00003662	extrinsic no neuron (Drosophila)	UBERON:0001017	central nervous system		
FBbt:00003663	extrinsic al-pb neuron (Drosophila)	UBERON:0001017	central nervous system		
FBbt:00003664	intrinsic neuron (Drosophila)	UBERON:0001016	nervous system		
FBbt:00003665	intrinsic vbo neuron (Drosophila)	FBbt:00003632	adult central complex (Drosophila)		
FBbt:00003666	intrinsic pb neuron (Drosophila)	FBbt:00003632	adult central complex (Drosophila)		
FBbt:00003667	lateral ellipsoid body tract (Drosophila)	FBbt:00007145|UBERON:0002316	adult protocerebrum (Drosophila)|white matter	UBERON:0000470|GO:0043005	cell part|neuron projection
FBbt:00003668	protocerebral bridge (Drosophila)	FBbt:00003632	adult central complex (Drosophila)	UBERON:0000470	cell part
FBbt:00003669	protocerebral bridge glomerulus (Drosophila)	FBbt:00003668	protocerebral bridge (Drosophila)	UBERON:0000470	cell part
FBbt:00003670	protocerebral bridge glomerulus 1 (Drosophila)	FBbt:00003668	protocerebral bridge (Drosophila)	UBERON:0000470	cell part
FBbt:00003671	protocerebral bridge glomerulus 2 (Drosophila)	FBbt:00003668	protocerebral bridge (Drosophila)	UBERON:0000470	cell part
FBbt:00003672	protocerebral bridge glomerulus 3 (Drosophila)	FBbt:00003668	protocerebral bridge (Drosophila)	UBERON:0000470	cell part
FBbt:00003673	protocerebral bridge glomerulus 4 (Drosophila)	FBbt:00003668	protocerebral bridge (Drosophila)	UBERON:0000470	cell part
FBbt:00003674	protocerebral bridge glomerulus 5 (Drosophila)	FBbt:00003668	protocerebral bridge (Drosophila)	UBERON:0000470	cell part
FBbt:00003675	protocerebral bridge glomerulus 6 (Drosophila)	FBbt:00003668	protocerebral bridge (Drosophila)	UBERON:0000470	cell part
FBbt:00003676	protocerebral bridge glomerulus 7 (Drosophila)	FBbt:00003668	protocerebral bridge (Drosophila)	UBERON:0000470	cell part
FBbt:00003677	protocerebral bridge glomerulus 8 (Drosophila)	FBbt:00003668	protocerebral bridge (Drosophila)	UBERON:0000470	cell part
FBbt:00003678	ellipsoid body (Drosophila)	FBbt:00045020	central body (Drosophila)	UBERON:0000470	cell part
FBbt:00003679	fan-shaped body (Drosophila)	FBbt:00045020	central body (Drosophila)	UBERON:0000470	cell part
FBbt:00003680	nodulus (Drosophila)	FBbt:00003632	adult central complex (Drosophila)	UBERON:0000470	cell part
FBbt:00003681	lateral accessory lobe (Drosophila)	FBbt:00040001	lateral complex (Drosophila)	UBERON:0000470	cell part
FBbt:00003682	bulb (Drosophila)	FBbt:00040001	lateral complex (Drosophila)	UBERON:0000470	cell part
FBbt:00003683	median bundle (Drosophila)	FBbt:00007145|UBERON:0002316	adult protocerebrum (Drosophila)|white matter	UBERON:0000470|GO:0043005	cell part|neuron projection
FBbt:00003684	adult mushroom body (Drosophila)	FBbt:00007145	adult protocerebrum (Drosophila)	CL:0000540|CL:0000125|GO:0031012	neuron|glial cell|extracellular matrix
FBbt:00003685	mushroom body calyx (Drosophila)	UBERON:0001058|FBbt:00040005	mushroom body|synaptic neuropil (Drosophila)	UBERON:0000470	cell part
FBbt:00003686	Kenyon cell (Drosophila)	FBbt:00003684	adult mushroom body (Drosophila)		
FBbt:00003687	mushroom body pedunculus (Drosophila)	UBERON:0001058|FBbt:00040005	mushroom body|synaptic neuropil (Drosophila)	UBERON:0000470	cell part
FBbt:00003688	lobe system of mushroom body (Drosophila)	UBERON:0001058|FBbt:00040005	mushroom body|synaptic neuropil (Drosophila)	UBERON:0000470	cell part
FBbt:00003690	mushroom body alpha-lobe (Drosophila)	FBbt:00015407	vertical lobe of adult mushroom body (Drosophila)	UBERON:0000470	cell part
FBbt:00003691	mushroom body alpha'-lobe (Drosophila)	FBbt:00005407	mushroom body vertical lobe (Drosophila)	UBERON:0000470	cell part
FBbt:00003693	mushroom body beta-lobe (Drosophila)	FBbt:00007677	medial lobe of adult mushroom body (Drosophila)	UBERON:0000470	cell part
FBbt:00003694	mushroom body beta'-lobe (Drosophila)	FBbt:00005408	mushroom body medial lobe (Drosophila)	UBERON:0000470	cell part
FBbt:00003695	mushroom body gamma-lobe (Drosophila)	FBbt:00005408	mushroom body medial lobe (Drosophila)	UBERON:0000470	cell part
FBbt:00003697	pons cerebralis (Drosophila)	FBbt:00003624	adult brain (Drosophila)		
FBbt:00003698	optic glomerulus (Drosophila)	FBbt:00045021	ventrolateral neuropils (Drosophila)	UBERON:0000470	cell part
FBbt:00003699	ocellar nerve (Drosophila)	FBbt:00003007|UBERON:0000010	adult head (Drosophila)|peripheral nervous system	UBERON:0000470|GO:0043005	cell part|neuron projection
FBbt:00003700	adult pars intercerebralis (Drosophila)	FBbt:00003625|FBbt:00007145	adult brain cortex (Drosophila)|adult protocerebrum (Drosophila)	UBERON:0000470	cell part
FBbt:00003702	optic lobe neuron (Drosophila)	UBERON:0001016	nervous system		
FBbt:00003703	optic lobe pioneer neuron (Drosophila)	UBERON:0001016	nervous system		
FBbt:00003704	optic lobe pioneer neuron 1 (Drosophila)	UBERON:0001016	nervous system		
FBbt:00003705	optic lobe pioneer neuron 2 (Drosophila)	UBERON:0001016	nervous system		
FBbt:00003706	optic lobe pioneer neuron 3 (Drosophila)	UBERON:0001016	nervous system		
FBbt:00003708	lamina (Drosophila)	FBbt:00040005|UBERON:0006795	synaptic neuropil (Drosophila)|arthropod optic lobe	UBERON:0000470	cell part
FBbt:00003718	lamina monopolar neuron (Drosophila)	UBERON:0006795	arthropod optic lobe		
FBbt:00003719	lamina monopolar neuron L1 (Drosophila)	UBERON:0006795	arthropod optic lobe		
FBbt:00003720	lamina monopolar neuron L2 (Drosophila)	UBERON:0006795	arthropod optic lobe		
FBbt:00003721	lamina monopolar neuron L3 (Drosophila)	UBERON:0006795	arthropod optic lobe		
FBbt:00003722	lamina monopolar neuron L4 (Drosophila)	UBERON:0006795	arthropod optic lobe		
FBbt:00003725	lamina monopolar neuron L5 (Drosophila)	UBERON:0006795	arthropod optic lobe		
FBbt:00003726	T neuron (Drosophila)	UBERON:0006795	arthropod optic lobe		
FBbt:00003727	columnar neuron T1 (Drosophila)	UBERON:0006795	arthropod optic lobe		
FBbt:00003728	T neuron T2 (Drosophila)	UBERON:0006795	arthropod optic lobe		
FBbt:00003729	T neuron T2a (Drosophila)	UBERON:0006795	arthropod optic lobe		
FBbt:00003730	T neuron T3 (Drosophila)	UBERON:0006795	arthropod optic lobe		
FBbt:00003731	T neuron T4 (Drosophila)	UBERON:0006795	arthropod optic lobe		
FBbt:00003732	T neuron T4a (Drosophila)	UBERON:0006795	arthropod optic lobe		
FBbt:00003733	T neuron T4b (Drosophila)	UBERON:0006795	arthropod optic lobe		
FBbt:00003734	T neuron T4c (Drosophila)	UBERON:0006795	arthropod optic lobe		
FBbt:00003735	T neuron T4d (Drosophila)	UBERON:0006795	arthropod optic lobe		
FBbt:00003736	T neuron T5 (Drosophila)	UBERON:0006795	arthropod optic lobe		
FBbt:00003737	T neuron T5a (Drosophila)	UBERON:0006795	arthropod optic lobe		
FBbt:00003738	T neuron T5b (Drosophila)	UBERON:0006795	arthropod optic lobe		
FBbt:00003739	T neuron T5c (Drosophila)	UBERON:0006795	arthropod optic lobe		
FBbt:00003740	T neuron T5d (Drosophila)	UBERON:0006795	arthropod optic lobe		
FBbt:00003741	lamina wide-field cell (Drosophila)	FBbt:00003708	lamina (Drosophila)		
FBbt:00003742	centrifugal neuron (Drosophila)	UBERON:0006795	arthropod optic lobe		
FBbt:00003743	centrifugal neuron C2 (Drosophila)	UBERON:0006795	arthropod optic lobe		
FBbt:00003744	centrifugal neuron C3 (Drosophila)	UBERON:0006795	arthropod optic lobe		
FBbt:00003745	lamina tangential neuron (Drosophila)	FBbt:00003708	lamina (Drosophila)		
FBbt:00003746	lamina intrinsic neuron (Drosophila)	FBbt:00003708	lamina (Drosophila)		
FBbt:00003747	optic cartridge (Drosophila)	FBbt:00003708	lamina (Drosophila)	UBERON:0000470	cell part
FBbt:00003748	medulla (Drosophila)	FBbt:00040005|UBERON:0006795	synaptic neuropil (Drosophila)|arthropod optic lobe	UBERON:0000470	cell part
FBbt:00003749	outer medulla (Drosophila)	FBbt:00045001	plexiform medulla (Drosophila)	UBERON:0000470	cell part
FBbt:00003750	medulla layer M1 (Drosophila)	FBbt:00003749	outer medulla (Drosophila)	UBERON:0000470	cell part
FBbt:00003751	medulla layer M2 (Drosophila)	FBbt:00003749	outer medulla (Drosophila)	UBERON:0000470	cell part
FBbt:00003752	medulla layer M3 (Drosophila)	FBbt:00003749	outer medulla (Drosophila)	UBERON:0000470	cell part
FBbt:00003753	medulla layer M4 (Drosophila)	FBbt:00003749	outer medulla (Drosophila)	UBERON:0000470	cell part
FBbt:00003754	medulla layer M5 (Drosophila)	FBbt:00003749	outer medulla (Drosophila)	UBERON:0000470	cell part
FBbt:00003755	medulla layer M6 (Drosophila)	FBbt:00003749	outer medulla (Drosophila)	UBERON:0000470	cell part
FBbt:00003756	serpentine layer (Drosophila)	FBbt:00003748	medulla (Drosophila)	UBERON:0000470	cell part
FBbt:00003757	inner medulla (Drosophila)	FBbt:00003748	medulla (Drosophila)	UBERON:0000470	cell part
FBbt:00003758	medulla layer M8 (Drosophila)	FBbt:00003757	inner medulla (Drosophila)	UBERON:0000470	cell part
FBbt:00003759	medulla layer M9 (Drosophila)	FBbt:00003757	inner medulla (Drosophila)	UBERON:0000470	cell part
