ClassID	ClassLabel	RO_0002496 existence starts during or after ID	RO_0002496 existence starts during or after Label	RO_0002497 existence ends during or before ID	RO_0002497 existence ends during or before Label
CL:1000384	type 2 vestibular sensory cell of epithelium of macula of saccule of membranous labyrinth	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1000385	type 2 vestibular sensory cell of epithelium of crista of ampulla of semicircular duct of membranous labyrinth	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1000391	melanocyte of eyelid	HsapDv:0000026	CS19 (human)	UBERON:0000066	fully formed stage
CL:1000394	myoepithelial cell of intralobular lactiferous duct	HsapDv:0000035	CS06b (human)	UBERON:0000071	death stage
CL:1000397	endothelial cell of venous sinus of red pulp of spleen	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1000398	endothelial cell of hepatic sinusoid	HsapDv:0000024	CS17 (human)	HsapDv:0000020	Carnegie stage 13 (human)
CL:1000405	epithelial cell of appendix	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1000409	myocyte of sinoatrial node	HsapDv:0000025	Carnegie stage 18 (human)	UBERON:0000066	fully formed stage
CL:1000410	myocyte of atrioventricular node	HsapDv:0000025	Carnegie stage 18 (human)	UBERON:0000066	fully formed stage
CL:1000411	endothelial cell of peyer's patch	HsapDv:0000020	Carnegie stage 13 (human)	UBERON:0000066	fully formed stage
CL:1000412	endothelial cell of arteriole	HsapDv:0000016	CS09 (human)	UBERON:0000066	fully formed stage
CL:1000413	endothelial cell of artery	HsapDv:0000016	CS09 (human)	UBERON:0000066	fully formed stage
CL:1000414	endothelial cell of venule	HsapDv:0000016	CS09 (human)	UBERON:0000066	fully formed stage
CL:1000415	epithelial cell of gall bladder	HsapDv:0000025	Carnegie stage 18 (human)	UBERON:0000066	fully formed stage
CL:1000416	myoepithelial cell of lactiferous gland	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1000417	myoepithelial cell of sweat gland	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1000418	myoepithelial cell of lactiferous alveolus	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1000419	myoepithelial cell of lactiferous duct	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1000420	myoepithelial cell of terminal lactiferous duct	HsapDv:0000035	CS06b (human)	UBERON:0000071	death stage
CL:1000424	chromaffin cell of paraaortic body	HsapDv:0000018	CS11 (human)	UBERON:0000066	fully formed stage
CL:1000425	chromaffin cell of paraganglion	HsapDv:0000018	CS11 (human)	UBERON:0000066	fully formed stage
CL:1000426	chromaffin cell of adrenal gland	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1000427	adrenal cortex chromaffin cell	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1000428	stem cell of epidermis	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1000432	conjunctival epithelial cell	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1000433	epithelial cell of lacrimal canaliculus	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1000434	epithelial cell of external acoustic meatus	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1000435	epithelial cell of lacrimal duct	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1000436	epithelial cell of lacrimal sac	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1000437	epithelial cell of nasolacrimal duct	HsapDv:0000025	Carnegie stage 18 (human)	UBERON:0000066	fully formed stage
CL:1000438	epithelial cell of wall of inferior part of anal canal	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1000441	epithelial cell of viscerocranial mucosa	UBERON:0000106	zygote stage	UBERON:0000071	death stage
CL:1000442	urothelial cell of trigone of urinary bladder	HsapDv:0000026	CS19 (human)	UBERON:0000066	fully formed stage
CL:1000443	ciliary muscle cell	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1000444	mesothelial cell of anterior chamber of eye	HsapDv:0000026	CS19 (human)	UBERON:0000066	fully formed stage
CL:1000445	myoepithelial cell of dilator pupillae	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1000447	epithelial cell of stratum germinativum of esophagus	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1000448	epithelial cell of sweat gland	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1000449	epithelial cell of nephron	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1000450	epithelial cell of glomerular capsule	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1000451	epithelial cell of visceral layer of glomerular capsule	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1000452	parietal epithelial cell	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1000453	epithelial cell of intermediate tubule	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1000454	kidney collecting duct epithelial cell	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1000456	mesothelial cell of parietal peritoneum	HsapDv:0000024	CS17 (human)	UBERON:0000071	death stage
CL:1000457	mesothelial cell of visceral peritoneum	HsapDv:0000024	CS17 (human)	UBERON:0000071	death stage
CL:1000458	melanocyte of skin	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1000465	chromaffin cell of ovary	HsapDv:0000025	Carnegie stage 18 (human)	UBERON:0000066	fully formed stage
CL:1000466	chromaffin cell of right ovary	HsapDv:0000025	Carnegie stage 18 (human)	UBERON:0000066	fully formed stage
CL:1000467	chromaffin cell of left ovary	HsapDv:0000025	Carnegie stage 18 (human)	UBERON:0000066	fully formed stage
CL:1000468	myoepithelial cell of acinus of lactiferous gland	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1000469	myoepithelial cell of main lactiferous duct	HsapDv:0000035	CS06b (human)	UBERON:0000071	death stage
CL:1000470	myoepithelial cell of primary lactiferous duct	HsapDv:0000035	CS06b (human)	UBERON:0000071	death stage
CL:1000471	myoepithelial cell of secondary lactiferous duct	HsapDv:0000035	CS06b (human)	UBERON:0000071	death stage
CL:1000472	myoepithelial cell of tertiary lactiferous duct	HsapDv:0000035	CS06b (human)	UBERON:0000071	death stage
CL:1000473	myoepithelial cell of quarternary lactiferous duct	HsapDv:0000035	CS06b (human)	UBERON:0000071	death stage
CL:1000477	cardiac pacemaker cell of sinoatrial node	HsapDv:0000025	Carnegie stage 18 (human)	UBERON:0000066	fully formed stage
CL:1000478	transitional myocyte of sinoatrial node	HsapDv:0000025	Carnegie stage 18 (human)	UBERON:0000066	fully formed stage
CL:1000479	purkinje myocyte of atrioventricular node	HsapDv:0000025	Carnegie stage 18 (human)	UBERON:0000066	fully formed stage
CL:1000480	transitional myocyte of internodal tract	HsapDv:0000025	Carnegie stage 18 (human)	UBERON:0000066	fully formed stage
CL:1000481	transitional myocyte of atrioventricular bundle	HsapDv:0000025	Carnegie stage 18 (human)	UBERON:0000066	fully formed stage
CL:1000482	myocardial endocrine cell of interventricular septum	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1000483	purkinje myocyte of internodal tract	HsapDv:0000025	Carnegie stage 18 (human)	UBERON:0000066	fully formed stage
CL:1000484	purkinje myocyte of atrioventricular bundle	HsapDv:0000025	Carnegie stage 18 (human)	UBERON:0000066	fully formed stage
CL:1000486	basal cell of urothelium	HsapDv:0000014|UBERON:0000111	CS08 (human)|organogenesis stage	UBERON:0000066	fully formed stage
CL:1000487	smooth muscle cell of prostate	HsapDv:0000025	Carnegie stage 18 (human)	UBERON:0000066	fully formed stage
CL:1000488	cholangiocyte	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1000489	reticular cell of splenic cord	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1000490	mesothelial cell of peritoneum	HsapDv:0000024	CS17 (human)	UBERON:0000071	death stage
CL:1000491	mesothelial cell of pleura	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1000492	mesothelial cell of parietal pleura	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1000493	mesothelial cell of visceral pleura	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1000494	nephron tubule epithelial cell	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1000495	small intestine goblet cell	HsapDv:0000016	CS09 (human)	UBERON:0000066	fully formed stage
CL:1000497	kidney cell	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1000500	kidney interstitial cell	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1000504	kidney medulla cell	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1000505	kidney pelvis cell	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1000507	kidney tubule cell	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1000510	kidney glomerular epithelial cell	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1000546	kidney medulla collecting duct epithelial cell	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1000547	kidney inner medulla collecting duct epithelial cell	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1000548	kidney outer medulla collecting duct epithelial cell	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1000549	kidney cortex collecting duct epithelial cell	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1000550	kidney papillary duct principal epithelial cell	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1000596	inner renal cortex cell	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1000597	papillary tips cell	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1000600	lower urinary tract cell	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1000601	ureteral cell	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1000606	kidney nerve cell	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1000612	kidney corpuscule cell	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1000615	kidney cortex tubule cell	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1000616	kidney outer medulla cell	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1000617	kidney inner medulla cell	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1000618	juxtaglomerular complex cell	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1000681	kidney cortex interstitial cell	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1000682	kidney medulla interstitial cell	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1000691	kidney interstitial myofibroblast	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1000692	kidney interstitial fibroblast	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1000693	kidney interstitial fibrocyte	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1000695	kidney interstitial alternatively activated macrophage	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1000696	kidney interstitial inflammatory macrophage	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1000697	kidney interstitial suppressor macrophage	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1000698	kidney resident macrophage	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1000699	kidney resident dendritic cell	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1000702	kidney pelvis smooth muscle cell	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1000703	kidney pelvis urothelial cell	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1000706	ureter urothelial cell	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1000708	ureter adventitial cell	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1000714	kidney cortex collecting duct principal cell	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1000715	kidney cortex collecting duct intercalated cell	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1000716	kidney outer medulla collecting duct principal cell	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1000717	kidney outer medulla collecting duct intercalated cell	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1000718	kidney inner medulla collecting duct principal cell	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1000719	kidney inner medulla collecting duct intercalated cell	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1000720	kidney papillary duct intercalated cell	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1000721	kidney papillary duct principal cell	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1000742	glomerular mesangial cell	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1000746	glomerular cell	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1000768	kidney connecting tubule epithelial cell	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1000803	kidney inner medulla interstitial cell	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1000804	kidney outer medulla interstitial cell	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1000838	kidney proximal convoluted tubule epithelial cell	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1000839	kidney proximal straight tubule epithelial cell	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1000849	kidney distal convoluted tubule epithelial cell	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1000850	macula densa epithelial cell	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1000854	kidney blood vessel cell	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1000891	kidney arterial blood vessel cell	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1000892	kidney capillary endothelial cell	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1000893	kidney venous blood vessel cell	HsapDv:0000026	CS19 (human)	UBERON:0000066	fully formed stage
CL:1000909	kidney loop of henle epithelial cell	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1000979	ureter smooth muscle cell	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1001005	glomerular capillary endothelial cell	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1001006	kidney afferent arteriole cell	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1001009	kidney efferent arteriole cell	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1001016	kidney loop of henle ascending limb epithelial cell	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1001021	kidney loop of henle descending limb epithelial cell	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1001033	peritubular capillary endothelial cell	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1001036	vasa recta cell	HsapDv:0000026	CS19 (human)	UBERON:0000066	fully formed stage
CL:1001045	kidney cortex artery cell	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1001052	kidney cortex vein cell	HsapDv:0000026	CS19 (human)	UBERON:0000066	fully formed stage
CL:1001064	kidney artery smooth muscle cell	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1001066	kidney arteriole smooth muscle cell	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1001068	kidney venous system smooth muscle cell	HsapDv:0000026	CS19 (human)	UBERON:0000066	fully formed stage
CL:1001096	kidney afferent arteriole endothelial cell	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1001097	kidney afferent arteriole smooth muscle cell	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1001099	kidney efferent arteriole endothelial cell	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1001100	kidney efferent arteriole smooth muscle cell	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1001106	kidney loop of henle thick ascending limb epithelial cell	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1001107	kidney loop of henle thin ascending limb epithelial cell	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1001108	kidney loop of henle medullary thick ascending limb epithelial cell	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1001109	kidney loop of henle cortical thick ascending limb epithelial cell	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1001111	kidney loop of henle thin descending limb epithelial cell	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1001123	kidney outer medulla peritubular capillary cell	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1001124	kidney cortex peritubular capillary cell	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1001126	inner renal medulla vasa recta cell	HsapDv:0000026	CS19 (human)	UBERON:0000066	fully formed stage
CL:1001127	outer renal medulla vasa recta cell	HsapDv:0000026	CS19 (human)	UBERON:0000066	fully formed stage
CL:1001131	vasa recta ascending limb cell	HsapDv:0000026	CS19 (human)	UBERON:0000066	fully formed stage
CL:1001135	arcuate artery cell	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1001138	interlobular artery cell	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1001142	arcuate vein cell	HsapDv:0000026	CS19 (human)	UBERON:0000066	fully formed stage
CL:1001145	interlobular vein cell	HsapDv:0000026	CS19 (human)	UBERON:0000066	fully formed stage
CL:1001209	inner medulla vasa recta ascending limb cell	HsapDv:0000026	CS19 (human)	UBERON:0000066	fully formed stage
CL:1001210	outer medulla vasa recta ascending limb cell	HsapDv:0000026	CS19 (human)	UBERON:0000066	fully formed stage
CL:1001213	arcuate artery endothelial cell	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1001214	arcuate artery smooth muscle cell	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1001216	interlobulary artery endothelial cell	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1001217	interlobulary artery smooth muscle cell	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1001220	arcuate vein endothelial cell	HsapDv:0000026	CS19 (human)	UBERON:0000066	fully formed stage
CL:1001221	arcuate vein smooth muscle cell	HsapDv:0000026	CS19 (human)	UBERON:0000066	fully formed stage
CL:1001223	interlobulary vein endothelial cell	HsapDv:0000026	CS19 (human)	UBERON:0000066	fully formed stage
CL:1001224	interlobulary vein smooth muscle cell	HsapDv:0000026	CS19 (human)	UBERON:0000066	fully formed stage
CL:1001225	kidney collecting duct cell	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1001285	vasa recta descending limb cell	HsapDv:0000026	CS19 (human)	UBERON:0000066	fully formed stage
CL:1001286	inner medulla vasa recta descending limb cell	HsapDv:0000026	CS19 (human)	UBERON:0000066	fully formed stage
CL:1001287	outer medulla vasa recta descending limb cell	HsapDv:0000026	CS19 (human)	UBERON:0000066	fully formed stage
CL:1001318	renal interstitial pericyte	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1001319	bladder cell	HsapDv:0000026	CS19 (human)	UBERON:0000066	fully formed stage
CL:1001320	urethra cell	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1001428	bladder urothelial cell	HsapDv:0000026	CS19 (human)	UBERON:0000066	fully formed stage
CL:1001430	urethra urothelial cell	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1001431	kidney collecting duct principal cell	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1001432	kidney collecting duct intercalated cell	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1001433	epithelial cell of exocrine pancreas	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1001434	olfactory bulb interneuron	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1001435	periglomerular cell	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1001436	hair-tylotrich neuron	HsapDv:0000018	CS11 (human)	UBERON:0000066	fully formed stage
CL:1001437	hair-down neuron	HsapDv:0000018	CS11 (human)	UBERON:0000066	fully formed stage
CL:1001451	sensory neuron of dorsal root ganglion	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1001474	medium spiny neuron	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1001502	mitral cell	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1001503	olfactory bulb tufted cell	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1001505	parvocellular neurosecretory cell	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1001509	glycinergic neuron	HsapDv:0000018	CS11 (human)	UBERON:0000066	fully formed stage
CL:1001516	intestinal enteroendocrine cell	HsapDv:0000017	CS10 (human)	UBERON:0000066	fully formed stage
CL:1001517	stomach enteroendocrine cell	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1001561	vomeronasal sensory neuron	HsapDv:0000025	Carnegie stage 18 (human)	UBERON:0000066	fully formed stage
CL:1001566	bronchioalveolar stem cells	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1001567	lung endothelial cell	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1001568	pulmonary artery endothelial cell	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1001569	hippocampal interneuron	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1001571	hippocampal pyramidal neuron	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1001572	colon endothelial cell	HsapDv:0000017	CS10 (human)	UBERON:0000066	fully formed stage
CL:1001573	nasopharyngeal epithelial cell	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1001575	uterine cervix squamous cell	HsapDv:0000025	Carnegie stage 18 (human)	UBERON:0000066	fully formed stage
CL:1001576	oral mucosa squamous cell	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1001577	tonsil squamous cell	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1001578	vagina squamous cell	HsapDv:0000025	Carnegie stage 18 (human)	UBERON:0000066	fully formed stage
CL:1001579	cerebral cortex glial cell	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1001580	hippocampus glial cell	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1001581	lateral ventricle glial cell	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1001582	lateral ventricle neuron	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1001585	appendix glandular cell	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1001586	mammary gland glandular cell	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1001587	uterine cervix glandular cell	HsapDv:0000025	Carnegie stage 18 (human)	UBERON:0000066	fully formed stage
CL:1001588	colon glandular cell	HsapDv:0000017	CS10 (human)	UBERON:0000066	fully formed stage
CL:1001589	duodenum glandular cell	HsapDv:0000016	CS09 (human)	UBERON:0000066	fully formed stage
CL:1001590	epididymis glandular cell	HsapDv:0000025	Carnegie stage 18 (human)	UBERON:0000066	fully formed stage
CL:1001591	oviduct glandular cell	HsapDv:0000025	Carnegie stage 18 (human)	UBERON:0000066	fully formed stage
CL:1001592	gall bladder glandular cell	HsapDv:0000025	Carnegie stage 18 (human)	UBERON:0000066	fully formed stage
CL:1001593	parathyroid glandular cell	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1001595	rectum glandular cell	HsapDv:0000024	CS17 (human)	HsapDv:0000025	Carnegie stage 18 (human)
CL:1001596	salivary gland glandular cell	HsapDv:0000025	Carnegie stage 18 (human)	UBERON:0000066	fully formed stage
CL:1001597	seminal vesicle glandular cell	HsapDv:0000025	Carnegie stage 18 (human)	UBERON:0000066	fully formed stage
CL:1001598	small intestine glandular cell	HsapDv:0000016	CS09 (human)	UBERON:0000066	fully formed stage
CL:1001599	pancreas exocrine glandular cell	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1001601	adrenal gland glandular cell	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1001602	cerebral cortex endothelial cell	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1001603	lung macrophage	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:1001606	foreskin keratinocyte	HsapDv:0000025	Carnegie stage 18 (human)	UBERON:0000066	fully formed stage
CL:1001607	articular chondrocyte	HsapDv:0000022	Carnegie stage 15 (human)	UBERON:0000066	fully formed stage
CL:1001608	foreskin fibroblast	HsapDv:0000025	Carnegie stage 18 (human)	UBERON:0000066	fully formed stage
CL:1001609	muscle fibroblast	HsapDv:0000035|UBERON:0000111	CS06b (human)|organogenesis stage	UBERON:0000066	fully formed stage
CL:1001610	bone marrow hematopoietic cell	HsapDv:0000016	CS09 (human)	UBERON:0000066	fully formed stage
CL:1001611	cerebellar neuron	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:2000000	epidermal melanocyte	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:2000001	peripheral blood mononuclear cell	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:2000002	decidua cell	HsapDv:0000025	Carnegie stage 18 (human)	UBERON:0000068	embryo stage
CL:2000004	pituitary gland cell	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:2000005	brain macroglial cell	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:2000006	tonsil germinal center B cell	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:2000007	articular chondrocyte of knee joint	HsapDv:0000026	CS19 (human)	UBERON:0000066	fully formed stage
CL:2000008	microvascular endothelial cell	HsapDv:0000016	CS09 (human)	UBERON:0000066	fully formed stage
CL:2000010	dermis blood vessel endothelial cell	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:2000011	dermis lymphatic vessel endothelial cell	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:2000012	fibroblast of pedal digit skin	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:2000013	fibroblast of skin of abdomen	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:2000014	fibroblast of upper leg skin	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:2000015	fibroblast of arm	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
CL:2000016	lung microvascular endothelial cell	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
