?x	?label
<http://purl.obolibrary.org/obo/UBERON_0009005>	"femorotibial joint"
<http://purl.obolibrary.org/obo/UBERON_0009013>	"white fibrocartilage"
<http://purl.obolibrary.org/obo/UBERON_0009078>	"pessulus"
<http://purl.obolibrary.org/obo/UBERON_0009119>	"branchial basket"
<http://purl.obolibrary.org/obo/UBERON_0009191>	"sphenoid bone pre-cartilage condensation"
<http://purl.obolibrary.org/obo/UBERON_0009192>	"basisphenoid pre-cartilage condensation"
<http://purl.obolibrary.org/obo/UBERON_0009193>	"sphenoid cartilage element"
<http://purl.obolibrary.org/obo/UBERON_0009194>	"basisphenoid cartilage condenstion"
<http://purl.obolibrary.org/obo/UBERON_0009197>	"basioccipital pre-cartilage condensation"
<http://purl.obolibrary.org/obo/UBERON_0009198>	"craniofacial suture"
<http://purl.obolibrary.org/obo/UBERON_0009199>	"facial suture"
<http://purl.obolibrary.org/obo/UBERON_0009203>	"internasal suture"
<http://purl.obolibrary.org/obo/UBERON_0009291>	"cartilaginous vertebral centrum"
<http://purl.obolibrary.org/obo/UBERON_0009468>	"basiotic bone"
<http://purl.obolibrary.org/obo/UBERON_0009470>	"postsphenoidal bone"
<http://purl.obolibrary.org/obo/UBERON_0009555>	"short pastern bone"
<http://purl.obolibrary.org/obo/UBERON_0009556>	"long pastern bone"
<http://purl.obolibrary.org/obo/UBERON_0009558>	"pastern bone"
<http://purl.obolibrary.org/obo/UBERON_0009559>	"metacarpal/tarsal-phalangeal joint"
<http://purl.obolibrary.org/obo/UBERON_0009568>	"trunk region of vertebral column"
<http://purl.obolibrary.org/obo/UBERON_0009635>	"parachordal cartilage"
<http://purl.obolibrary.org/obo/UBERON_0009636>	"prechordal cartilage"
<http://purl.obolibrary.org/obo/UBERON_0009637>	"alisphenoid ossification center"
<http://purl.obolibrary.org/obo/UBERON_0009638>	"orbitosphenoid ossification center"
<http://purl.obolibrary.org/obo/UBERON_0009639>	"body of sphenoid"
<http://purl.obolibrary.org/obo/UBERON_0009640>	"hypophyseal cartilage"
<http://purl.obolibrary.org/obo/UBERON_0009678>	"tooth row"
<http://purl.obolibrary.org/obo/UBERON_0009679>	"set of lower jaw teeth"
<http://purl.obolibrary.org/obo/UBERON_0009680>	"set of upper jaw teeth"
<http://purl.obolibrary.org/obo/UBERON_0009767>	"proximal interphalangeal joint"
<http://purl.obolibrary.org/obo/UBERON_0009768>	"distal interphalangeal joint"
<http://purl.obolibrary.org/obo/UBERON_0009858>	"outer fibrous layer of periosteum"
<http://purl.obolibrary.org/obo/UBERON_0009859>	"endosteum"
<http://purl.obolibrary.org/obo/UBERON_0009878>	"mesopodial skeleton"
<http://purl.obolibrary.org/obo/UBERON_0009879>	"tarsal skeleton"
<http://purl.obolibrary.org/obo/UBERON_0009880>	"carpal skeleton"
<http://purl.obolibrary.org/obo/UBERON_0009949>	"humeral diverticulum of clavicular air sac"
<http://purl.obolibrary.org/obo/UBERON_0009977>	"natal tooth"
<http://purl.obolibrary.org/obo/UBERON_0009978>	"epicondyle"
<http://purl.obolibrary.org/obo/UBERON_0009979>	"condyle"
<http://purl.obolibrary.org/obo/UBERON_0009980>	"condyle of femur"
<http://purl.obolibrary.org/obo/UBERON_0009984>	"medial condyle of femur"
<http://purl.obolibrary.org/obo/UBERON_0009985>	"lateral condyle of femur"
<http://purl.obolibrary.org/obo/UBERON_0009986>	"lateral epicondyle of femur"
<http://purl.obolibrary.org/obo/UBERON_0009987>	"medial epicondyle of femur"
<http://purl.obolibrary.org/obo/UBERON_0009988>	"condyle of humerus"
<http://purl.obolibrary.org/obo/UBERON_0009989>	"condyle of tibia"
<http://purl.obolibrary.org/obo/UBERON_0009990>	"medial condyle of tibia"
<http://purl.obolibrary.org/obo/UBERON_0009991>	"lateral condyle of tibia"
<http://purl.obolibrary.org/obo/UBERON_0010054>	"malleus cartilage element"
<http://purl.obolibrary.org/obo/UBERON_0010055>	"stapes cartilage element"
<http://purl.obolibrary.org/obo/UBERON_0010066>	"tympanic plate"
<http://purl.obolibrary.org/obo/UBERON_0010076>	"network of trabecular spaces in bone tissue"
<http://purl.obolibrary.org/obo/UBERON_0010129>	"femur cartilage element"
<http://purl.obolibrary.org/obo/UBERON_0010155>	"parietomastoid suture"
<http://purl.obolibrary.org/obo/UBERON_0010156>	"sphenofrontal suture"
<http://purl.obolibrary.org/obo/UBERON_0010157>	"sphenoparietal suture"
<http://purl.obolibrary.org/obo/UBERON_0010158>	"sphenozygomatic suture"
<http://purl.obolibrary.org/obo/UBERON_0010159>	"occipitomastoid suture"
<http://purl.obolibrary.org/obo/UBERON_0010212>	"laryngeal apparatus"
<http://purl.obolibrary.org/obo/UBERON_0010213>	"laryngeal pre-cartilage condensation"
<http://purl.obolibrary.org/obo/UBERON_0010214>	"cricoid pre-cartilage condensation"
<http://purl.obolibrary.org/obo/UBERON_0010215>	"arytenoid swellings"
<http://purl.obolibrary.org/obo/UBERON_0010219>	"thyroid pre-cartilage condensation"
<http://purl.obolibrary.org/obo/UBERON_0010220>	"arytenoid pre-cartilage condensation"
<http://purl.obolibrary.org/obo/UBERON_0010221>	"laryngeal associated mesenchyme"
<http://purl.obolibrary.org/obo/UBERON_0010272>	"hyoid apparatus"
<http://purl.obolibrary.org/obo/UBERON_0010273>	"zone of hyoid bone"
<http://purl.obolibrary.org/obo/UBERON_0010276>	"space in vertebral column"
<http://purl.obolibrary.org/obo/UBERON_0010289>	"scleral cartilage"
<http://purl.obolibrary.org/obo/UBERON_0010290>	"scleral ossicle"
<http://purl.obolibrary.org/obo/UBERON_0010296>	"scleral skeletal element"
<http://purl.obolibrary.org/obo/UBERON_0010297>	"endochondral scleral ossicle"
<http://purl.obolibrary.org/obo/UBERON_0010298>	"intramembranous scleral ossicle"
<http://purl.obolibrary.org/obo/UBERON_0010308>	"os opticus"
<http://purl.obolibrary.org/obo/UBERON_0010309>	"palpebral bone"
<http://purl.obolibrary.org/obo/UBERON_0010310>	"nictitating membrane lamina"
<http://purl.obolibrary.org/obo/UBERON_0010311>	"scleral sesamoid bone"
<http://purl.obolibrary.org/obo/UBERON_0010321>	"skeletal element of eye region"
<http://purl.obolibrary.org/obo/UBERON_0010323>	"cranial skeletal system"
<http://purl.obolibrary.org/obo/UBERON_0010326>	"optic pedicel"
<http://purl.obolibrary.org/obo/UBERON_0010349>	"otic capsule pre-cartilage condensation"
<http://purl.obolibrary.org/obo/UBERON_0010354>	"Reichert's cartilage pre-cartilage condensation"
<http://purl.obolibrary.org/obo/UBERON_0010355>	"ossification center"
<http://purl.obolibrary.org/obo/UBERON_0010356>	"primary ossification center"
<http://purl.obolibrary.org/obo/UBERON_0010357>	"secondary ossification center"
<http://purl.obolibrary.org/obo/UBERON_0010358>	"arch of centrum of vertebra"
<http://purl.obolibrary.org/obo/UBERON_0010361>	"synostosis"
<http://purl.obolibrary.org/obo/UBERON_0010362>	"endoskeleton"
<http://purl.obolibrary.org/obo/UBERON_0010363>	"endochondral element"
<http://purl.obolibrary.org/obo/UBERON_0010364>	"dermal skeleton"
<http://purl.obolibrary.org/obo/UBERON_0010365>	"odontoid tissue"
<http://purl.obolibrary.org/obo/UBERON_0010372>	"uncinate process of ethmoid"
<http://purl.obolibrary.org/obo/UBERON_0010388>	"proximal segment of rib"
<http://purl.obolibrary.org/obo/UBERON_0010389>	"pterygoid bone"
<http://purl.obolibrary.org/obo/UBERON_0010424>	"distal segment of rib"
<http://purl.obolibrary.org/obo/UBERON_0010428>	"flat bone"
<http://purl.obolibrary.org/obo/UBERON_0010522>	"replacement element"
<http://purl.obolibrary.org/obo/UBERON_0010527>	"cavity of bone organ"
<http://purl.obolibrary.org/obo/UBERON_0010528>	"pneumatic cavity of bone"
<http://purl.obolibrary.org/obo/UBERON_0010540>	"tarsus pre-cartilage condensation"
<http://purl.obolibrary.org/obo/UBERON_0010541>	"tarsus cartilage element"
<http://purl.obolibrary.org/obo/UBERON_0010543>	"acropodial skeleton"
<http://purl.obolibrary.org/obo/UBERON_0010544>	"metacarpus skeleton"
<http://purl.obolibrary.org/obo/UBERON_0010545>	"metatarsus skeleton"
<http://purl.obolibrary.org/obo/UBERON_0010546>	"metapodial skeleton"
<http://purl.obolibrary.org/obo/UBERON_0010547>	"pedal digit 1 metatarsal pre-cartilage condensation"
<http://purl.obolibrary.org/obo/UBERON_0010548>	"pedal digit 2 metatarsal pre-cartilage condensation"
<http://purl.obolibrary.org/obo/UBERON_0010549>	"pedal digit 3 metatarsal pre-cartilage condensation"
<http://purl.obolibrary.org/obo/UBERON_0010550>	"pedal digit 4 metatarsal pre-cartilage condensation"
<http://purl.obolibrary.org/obo/UBERON_0010551>	"pedal digit 5 metatarsal pre-cartilage condensation"
<http://purl.obolibrary.org/obo/UBERON_0010557>	"pedal digit 1 metatarsal cartilage element"
<http://purl.obolibrary.org/obo/UBERON_0010558>	"pedal digit 2 metatarsal cartilage element"
<http://purl.obolibrary.org/obo/UBERON_0010559>	"pedal digit 3 metatarsal cartilage element"
<http://purl.obolibrary.org/obo/UBERON_0010560>	"pedal digit 4 metatarsal cartilage element"
<http://purl.obolibrary.org/obo/UBERON_0010561>	"pedal digit 5 metatarsal cartilage element"
<http://purl.obolibrary.org/obo/UBERON_0010565>	"manual digit 1 metacarpus pre-cartilage condensation"
<http://purl.obolibrary.org/obo/UBERON_0010566>	"manual digit 2 metacarpus pre-cartilage condensation"
<http://purl.obolibrary.org/obo/UBERON_0010567>	"manual digit 3 metacarpus pre-cartilage condensation"
<http://purl.obolibrary.org/obo/UBERON_0010568>	"manual digit 4 metacarpus pre-cartilage condensation"
<http://purl.obolibrary.org/obo/UBERON_0010569>	"manual digit 5 metacarpus pre-cartilage condensation"
<http://purl.obolibrary.org/obo/UBERON_0010570>	"manual digit 1 metacarpus cartilage element"
<http://purl.obolibrary.org/obo/UBERON_0010571>	"manual digit 2 metacarpus cartilage element"
<http://purl.obolibrary.org/obo/UBERON_0010572>	"manual digit 3 metacarpus cartilage element"
<http://purl.obolibrary.org/obo/UBERON_0010573>	"manual digit 4 metacarpus cartilage element"
<http://purl.obolibrary.org/obo/UBERON_0010574>	"manual digit 5 metacarpus cartilage element"
<http://purl.obolibrary.org/obo/UBERON_0010575>	"manual digit 1 phalanx pre-cartilage condensation"
<http://purl.obolibrary.org/obo/UBERON_0010576>	"manual digit 2 phalanx pre-cartilage condensation"
<http://purl.obolibrary.org/obo/UBERON_0010577>	"manual digit 3 phalanx pre-cartilage condensation"
<http://purl.obolibrary.org/obo/UBERON_0010578>	"manual digit 4 phalanx pre-cartilage condensation"
<http://purl.obolibrary.org/obo/UBERON_0010579>	"manual digit 5 phalanx pre-cartilage condensation"
<http://purl.obolibrary.org/obo/UBERON_0010580>	"pedal digit 1 phalanx pre-cartilage condensation"
<http://purl.obolibrary.org/obo/UBERON_0010581>	"pedal digit 2 phalanx pre-cartilage condensation"
<http://purl.obolibrary.org/obo/UBERON_0010582>	"pedal digit 3 phalanx pre-cartilage condensation"
<http://purl.obolibrary.org/obo/UBERON_0010583>	"pedal digit 4 phalanx pre-cartilage condensation"
<http://purl.obolibrary.org/obo/UBERON_0010584>	"pedal digit 5 phalanx pre-cartilage condensation"
<http://purl.obolibrary.org/obo/UBERON_0010585>	"pedal digit phalanx pre-cartilage condensation"
<http://purl.obolibrary.org/obo/UBERON_0010586>	"manual digit phalanx pre-cartilage condensation"
<http://purl.obolibrary.org/obo/UBERON_0010675>	"manual digit 1 phalanx cartilage element"
<http://purl.obolibrary.org/obo/UBERON_0010676>	"manual digit 2 phalanx cartilage element"
<http://purl.obolibrary.org/obo/UBERON_0010677>	"manual digit 3 phalanx cartilage element"
<http://purl.obolibrary.org/obo/UBERON_0010678>	"manual digit 4 phalanx cartilage element"
<http://purl.obolibrary.org/obo/UBERON_0010679>	"manual digit 5 phalanx cartilage element"
<http://purl.obolibrary.org/obo/UBERON_0010680>	"pedal digit 1 phalanx cartilage element"
<http://purl.obolibrary.org/obo/UBERON_0010681>	"pedal digit 2 phalanx cartilage element"
<http://purl.obolibrary.org/obo/UBERON_0010682>	"pedal digit 3 phalanx cartilage element"
<http://purl.obolibrary.org/obo/UBERON_0010683>	"pedal digit 4 phalanx cartilage element"
<http://purl.obolibrary.org/obo/UBERON_0010684>	"pedal digit 5 phalanx cartilage element"
<http://purl.obolibrary.org/obo/UBERON_0010685>	"pedal digit phalanx cartilage element"
<http://purl.obolibrary.org/obo/UBERON_0010686>	"manual digit phalanx cartilage element"
<http://purl.obolibrary.org/obo/UBERON_0010687>	"pedal digit metatarsal pre-cartilage condensation"
<http://purl.obolibrary.org/obo/UBERON_0010688>	"skeleton of manual acropodium"
<http://purl.obolibrary.org/obo/UBERON_0010696>	"skeleton of pedal acropodium"
<http://purl.obolibrary.org/obo/UBERON_0010697>	"pedal digit metatarsal cartilage element"
<http://purl.obolibrary.org/obo/UBERON_0010698>	"manual digit metacarpus pre-cartilage condensation"
<http://purl.obolibrary.org/obo/UBERON_0010699>	"manual digit metacarpus cartilage element"
<http://purl.obolibrary.org/obo/UBERON_0010700>	"phalanx pre-cartilage condensation"
<http://purl.obolibrary.org/obo/UBERON_0010701>	"phalanx cartilage element"
<http://purl.obolibrary.org/obo/UBERON_0010703>	"forelimb zeugopod skeleton"
<http://purl.obolibrary.org/obo/UBERON_0010710>	"pectoral fin skeleton"
<http://purl.obolibrary.org/obo/UBERON_0010711>	"pelvic fin skeleton"
<http://purl.obolibrary.org/obo/UBERON_0010712>	"limb skeleton subdivision"
<http://purl.obolibrary.org/obo/UBERON_0010713>	"paired fin skeleton"
<http://purl.obolibrary.org/obo/UBERON_0010714>	"iliac cartilage element"
<http://purl.obolibrary.org/obo/UBERON_0010718>	"pubic cartilage element"
<http://purl.obolibrary.org/obo/UBERON_0010719>	"girdle skeleton"
<http://purl.obolibrary.org/obo/UBERON_0010720>	"hindlimb zeugopod skeleton"
<http://purl.obolibrary.org/obo/UBERON_0010721>	"distal tarsal bone"
<http://purl.obolibrary.org/obo/UBERON_0010722>	"accessory bone"
<http://purl.obolibrary.org/obo/UBERON_0010723>	"os vesalianum pedis"
<http://purl.obolibrary.org/obo/UBERON_0010725>	"accessory navicular bone"
<http://purl.obolibrary.org/obo/UBERON_0010726>	"os vesalianum manus"
<http://purl.obolibrary.org/obo/UBERON_0010727>	"sutural bone"
<http://purl.obolibrary.org/obo/UBERON_0010728>	"sphenoid lesser wing pre-cartilage condensation"
<http://purl.obolibrary.org/obo/UBERON_0010732>	"alisphenoid pre-cartilage condensation"
<http://purl.obolibrary.org/obo/UBERON_0010733>	"alisphenoid cartilage element"
<http://purl.obolibrary.org/obo/UBERON_0010737>	"distal tarsal bone 4"
<http://purl.obolibrary.org/obo/UBERON_0010738>	"distal tarsal bone 5"
<http://purl.obolibrary.org/obo/UBERON_0010739>	"distal carpal bone 5"
<http://purl.obolibrary.org/obo/UBERON_0010740>	"bone of appendage girdle complex"
<http://purl.obolibrary.org/obo/UBERON_0010741>	"bone of pectoral complex"
<http://purl.obolibrary.org/obo/UBERON_0010742>	"bone of pelvic complex"
<http://purl.obolibrary.org/obo/UBERON_0010744>	"sacral vertebra pre-cartilage condensation"
<http://purl.obolibrary.org/obo/UBERON_0010745>	"sacral vertebra cartilage element"
<http://purl.obolibrary.org/obo/UBERON_0010746>	"iliac blade"
<http://purl.obolibrary.org/obo/UBERON_0010747>	"body of ilium"
<http://purl.obolibrary.org/obo/UBERON_0010750>	"prefrontal bone"
<http://purl.obolibrary.org/obo/UBERON_0010751>	"squamous part of temporal bone primordium"
<http://purl.obolibrary.org/obo/UBERON_0010752>	"exoccipital cartilage element"
<http://purl.obolibrary.org/obo/UBERON_0010757>	"rib 8"
<http://purl.obolibrary.org/obo/UBERON_0010759>	"equine distal sesamoid"
<http://purl.obolibrary.org/obo/UBERON_0010760>	"supraglenoid tubercle"
<http://purl.obolibrary.org/obo/UBERON_0010801>	"calcaneum pre-cartilage condensation"
<http://purl.obolibrary.org/obo/UBERON_0010842>	"calcaneum cartilage element"
<http://purl.obolibrary.org/obo/UBERON_0010843>	"clavicle cartilage element"
<http://purl.obolibrary.org/obo/UBERON_0010844>	"clavicle pre-cartilage condensation"
<http://purl.obolibrary.org/obo/UBERON_0010846>	"radius pre-cartilage condensation"
<http://purl.obolibrary.org/obo/UBERON_0010847>	"ulna pre-cartilage condensation"
<http://purl.obolibrary.org/obo/UBERON_0010848>	"radius-ulna cartilage element"
<http://purl.obolibrary.org/obo/UBERON_0010849>	"tibia cartilage element"
<http://purl.obolibrary.org/obo/UBERON_0010850>	"tibia pre-cartilage condensation"
<http://purl.obolibrary.org/obo/UBERON_0010851>	"fibula cartilage element"
<http://purl.obolibrary.org/obo/UBERON_0010852>	"fibula pre-cartilage condensation"
<http://purl.obolibrary.org/obo/UBERON_0010853>	"capitulum of humerus"
<http://purl.obolibrary.org/obo/UBERON_0010869>	"calcar"
<http://purl.obolibrary.org/obo/UBERON_0010879>	"tusk"
<http://purl.obolibrary.org/obo/UBERON_0010881>	"limb cartilage element"
<http://purl.obolibrary.org/obo/UBERON_0010882>	"limb bone pre-cartilage condensation"
<http://purl.obolibrary.org/obo/UBERON_0010883>	"forelimb cartilage element"
<http://purl.obolibrary.org/obo/UBERON_0010884>	"forelimb bone pre-cartilage condensation"
<http://purl.obolibrary.org/obo/UBERON_0010885>	"hindlimb cartilage element"
<http://purl.obolibrary.org/obo/UBERON_0010886>	"hindlimb pre-cartilage condensation"
<http://purl.obolibrary.org/obo/UBERON_0010889>	"ectethmoid"
<http://purl.obolibrary.org/obo/UBERON_0010892>	"mesethmoid element"
<http://purl.obolibrary.org/obo/UBERON_0010894>	"keratinous tooth"
<http://purl.obolibrary.org/obo/UBERON_0010896>	"piston cartilage"
<http://purl.obolibrary.org/obo/UBERON_0010898>	"gastralium"
<http://purl.obolibrary.org/obo/UBERON_0010900>	"tarsometatarsus cartilage element"
<http://purl.obolibrary.org/obo/UBERON_0010901>	"tarsometatarsus pre-cartilage condensation"
<http://purl.obolibrary.org/obo/UBERON_0010902>	"tibiotarsus cartilage element"
<http://purl.obolibrary.org/obo/UBERON_0010903>	"tibiotarsus pre-cartilage condensation"
<http://purl.obolibrary.org/obo/UBERON_0010905>	"clavicle bone primordium"
<http://purl.obolibrary.org/obo/UBERON_0010907>	"parafibula"
<http://purl.obolibrary.org/obo/UBERON_0010908>	"paraglossale"
<http://purl.obolibrary.org/obo/UBERON_0010910>	"opisthotic"
<http://purl.obolibrary.org/obo/UBERON_0010911>	"ossicle"
<http://purl.obolibrary.org/obo/UBERON_0010912>	"subdivision of skeleton"
<http://purl.obolibrary.org/obo/UBERON_0010913>	"vertebral element"
<http://purl.obolibrary.org/obo/UBERON_0010994>	"coronoid process of ulna"
<http://purl.obolibrary.org/obo/UBERON_0010996>	"articular cartilage of joint"
<http://purl.obolibrary.org/obo/UBERON_0011002>	"articular cartilage element"
<http://purl.obolibrary.org/obo/UBERON_0011004>	"pharyngeal arch cartilage"
<http://purl.obolibrary.org/obo/UBERON_0011015>	"iliac fossa"
<http://purl.obolibrary.org/obo/UBERON_0011050>	"thoracic vertebra 8"
<http://purl.obolibrary.org/obo/UBERON_0011078>	"endolymphatic space"
<http://purl.obolibrary.org/obo/UBERON_0011079>	"angular bone"
<http://purl.obolibrary.org/obo/UBERON_0011085>	"palatoquadrate arch"
<http://purl.obolibrary.org/obo/UBERON_0011088>	"ligament of knee joint"
<http://purl.obolibrary.org/obo/UBERON_0011090>	"skeleton of right pelvic girdle"
<http://purl.obolibrary.org/obo/UBERON_0011091>	"skeleton of left pelvic girdle"
<http://purl.obolibrary.org/obo/UBERON_0011094>	"vertebra cartilage element"
<http://purl.obolibrary.org/obo/UBERON_0011095>	"vertebra pre-cartilage condensation"
<http://purl.obolibrary.org/obo/UBERON_0011104>	"epiphysis of fifth metacarpal bone"
<http://purl.obolibrary.org/obo/UBERON_0011106>	"cruciate ligament of atlas"
<http://purl.obolibrary.org/obo/UBERON_0011107>	"synovial joint of pelvic girdle"
<http://purl.obolibrary.org/obo/UBERON_0011108>	"synovial joint of pectoral girdle"
<http://purl.obolibrary.org/obo/UBERON_0011110>	"humeroulnar joint"
<http://purl.obolibrary.org/obo/UBERON_0011111>	"humeroradial joint"
<http://purl.obolibrary.org/obo/UBERON_0011112>	"tibiofibular joint"
<http://purl.obolibrary.org/obo/UBERON_0011113>	"inferior tibiofibular joint"
<http://purl.obolibrary.org/obo/UBERON_0011117>	"superior tibiofibular joint"
<http://purl.obolibrary.org/obo/UBERON_0011118>	"tarsometatarsal joint"
<http://purl.obolibrary.org/obo/UBERON_0011119>	"carpometacarpal joint"
<http://purl.obolibrary.org/obo/UBERON_0011120>	"laryngeal joint"
<http://purl.obolibrary.org/obo/UBERON_0011121>	"cricothyroid joint"
<http://purl.obolibrary.org/obo/UBERON_0011122>	"cricoarytenoid joint"
<http://purl.obolibrary.org/obo/UBERON_0011123>	"stifle joint"
<http://purl.obolibrary.org/obo/UBERON_0011124>	"xiphisternal joint"
<http://purl.obolibrary.org/obo/UBERON_0011130>	"temporomandibular joint primordium"
<http://purl.obolibrary.org/obo/UBERON_0011131>	"intermetacarpal joint"
<http://purl.obolibrary.org/obo/UBERON_0011132>	"intercarpal joint"
<http://purl.obolibrary.org/obo/UBERON_0011133>	"intermetatarsal joint"
<http://purl.obolibrary.org/obo/UBERON_0011134>	"nonsynovial joint"
<http://purl.obolibrary.org/obo/UBERON_0011135>	"intervertebral cartilage"
<http://purl.obolibrary.org/obo/UBERON_0011136>	"ligament of vertebral column"
<http://purl.obolibrary.org/obo/UBERON_0011137>	"axial skeletal system"
<http://purl.obolibrary.org/obo/UBERON_0011138>	"postcranial axial skeletal system"
<http://purl.obolibrary.org/obo/UBERON_0011139>	"synovial limb joint"
<http://purl.obolibrary.org/obo/UBERON_0011141>	"appendicular ossicle"
<http://purl.obolibrary.org/obo/UBERON_0011142>	"axial ossicle"
<http://purl.obolibrary.org/obo/UBERON_0011152>	"dorsal hyoid arch skeleton"
<http://purl.obolibrary.org/obo/UBERON_0011153>	"ventral hyoid arch skeleton"
<http://purl.obolibrary.org/obo/UBERON_0011156>	"facial skeleton"
<http://purl.obolibrary.org/obo/UBERON_0011157>	"cuneiform cartilage"
<http://purl.obolibrary.org/obo/UBERON_0011158>	"primary subdivision of skull"
<http://purl.obolibrary.org/obo/UBERON_0011159>	"primary subdivision of cranial skeletal system"
<http://purl.obolibrary.org/obo/UBERON_0011160>	"nasal suture"
<http://purl.obolibrary.org/obo/UBERON_0011161>	"spheno-occipital synchondrosis"
<http://purl.obolibrary.org/obo/UBERON_0011162>	"supraoccipital cartilage element"
<http://purl.obolibrary.org/obo/UBERON_0011163>	"supraoccipital pre-cartilage condensation"
<http://purl.obolibrary.org/obo/UBERON_0011164>	"neurocranium bone"
<http://purl.obolibrary.org/obo/UBERON_0011166>	"patellofemoral joint"
<http://purl.obolibrary.org/obo/UBERON_0011167>	"septomaxilla bone"
<http://purl.obolibrary.org/obo/UBERON_0011168>	"postfrontal bone"
<http://purl.obolibrary.org/obo/UBERON_0011169>	"postorbital bone"
<http://purl.obolibrary.org/obo/UBERON_0011170>	"quadrate-articular joint"
<http://purl.obolibrary.org/obo/UBERON_0011171>	"joint connecting upper and lower jaws"
<http://purl.obolibrary.org/obo/UBERON_0011187>	"ventral tubercle of humerus"
<http://purl.obolibrary.org/obo/UBERON_0011188>	"lesser tubercle of humerus"
<http://purl.obolibrary.org/obo/UBERON_0011200>	"sacrococcygeal symphysis"
<http://purl.obolibrary.org/obo/UBERON_0011205>	"carpometacarpus"
<http://purl.obolibrary.org/obo/UBERON_0011206>	"hinge joint"
<http://purl.obolibrary.org/obo/UBERON_0011220>	"mastoid process of temporal bone"
<http://purl.obolibrary.org/obo/UBERON_0011233>	"synovial membrane of synovial tendon sheath"
<http://purl.obolibrary.org/obo/UBERON_0011234>	"fibrous membrane of synovial tendon sheath"
<http://purl.obolibrary.org/obo/UBERON_0011236>	"deep fascia"
<http://purl.obolibrary.org/obo/UBERON_0011237>	"visceral fascia"
<http://purl.obolibrary.org/obo/UBERON_0011238>	"mesethmoid bone"
<http://purl.obolibrary.org/obo/UBERON_0011241>	"ethmoid region"
<http://purl.obolibrary.org/obo/UBERON_0011242>	"ethmoid cartilage"
<http://purl.obolibrary.org/obo/UBERON_0011244>	"perpendicular plate of ethmoid"
<http://purl.obolibrary.org/obo/UBERON_0011245>	"infra-orbital canal of maxilla"
<http://purl.obolibrary.org/obo/UBERON_0011246>	"procoracoid bone"
<http://purl.obolibrary.org/obo/UBERON_0011247>	"procoracoid cartilage"
<http://purl.obolibrary.org/obo/UBERON_0011248>	"procoracoid element"
<http://purl.obolibrary.org/obo/UBERON_0011249>	"appendicular skeletal system"
<http://purl.obolibrary.org/obo/UBERON_0011250>	"autopod bone"
<http://purl.obolibrary.org/obo/UBERON_0011265>	"carpometacarpal joint of digit 1"
<http://purl.obolibrary.org/obo/UBERON_0011267>	"quadratojugal bone"
<http://purl.obolibrary.org/obo/UBERON_0011271>	"caudal-sacral region of vertebral column"
<http://purl.obolibrary.org/obo/UBERON_0011287>	"rostral organ"
<http://purl.obolibrary.org/obo/UBERON_0011301>	"manubrium sternum pre-cartilage condensation"
<http://purl.obolibrary.org/obo/UBERON_0011309>	"body of mandible"
<http://purl.obolibrary.org/obo/UBERON_0011310>	"masseteric fossa"
<http://purl.obolibrary.org/obo/UBERON_0011318>	"capsule of temporomandibular joint"
<http://purl.obolibrary.org/obo/UBERON_0011319>	"disk of temporomandibular joint"
<http://purl.obolibrary.org/obo/UBERON_0011320>	"ligament of temporomandibular joint"
<http://purl.obolibrary.org/obo/UBERON_0011342>	"surface of mandible"
<http://purl.obolibrary.org/obo/UBERON_0011343>	"medial surface of mandible"
<http://purl.obolibrary.org/obo/UBERON_0011344>	"lateral surface of mandible"
<http://purl.obolibrary.org/obo/UBERON_0011370>	"transverse process of atlas"
<http://purl.obolibrary.org/obo/UBERON_0011575>	"styloid process of ulna"
<http://purl.obolibrary.org/obo/UBERON_0011576>	"supraorbital ridge"
<http://purl.obolibrary.org/obo/UBERON_0011577>	"flexural organ"
<http://purl.obolibrary.org/obo/UBERON_0011582>	"paired limb/fin skeleton"
<http://purl.obolibrary.org/obo/UBERON_0011583>	"stylopodial skeleton"
<http://purl.obolibrary.org/obo/UBERON_0011584>	"zeugopodial skeleton"
<http://purl.obolibrary.org/obo/UBERON_0011587>	"pre-dentine"
<http://purl.obolibrary.org/obo/UBERON_0011588>	"pre-enamel"
<http://purl.obolibrary.org/obo/UBERON_0011589>	"non-mineralized cartilage tissue"
<http://purl.obolibrary.org/obo/UBERON_0011593>	"maxillary tooth"
<http://purl.obolibrary.org/obo/UBERON_0011594>	"dentary tooth"
<http://purl.obolibrary.org/obo/UBERON_0011597>	"bone of upper jaw"
<http://purl.obolibrary.org/obo/UBERON_0011598>	"coronoid bone"
<http://purl.obolibrary.org/obo/UBERON_0011599>	"lenticular process of incus bone"
<http://purl.obolibrary.org/obo/UBERON_0011603>	"coronoid tooth"
<http://purl.obolibrary.org/obo/UBERON_0011604>	"carina of sternum"
<http://purl.obolibrary.org/obo/UBERON_0011606>	"hyomandibular bone"
<http://purl.obolibrary.org/obo/UBERON_0011607>	"hyomandibular cartilage"
<http://purl.obolibrary.org/obo/UBERON_0011608>	"hyomandibular element"
<http://purl.obolibrary.org/obo/UBERON_0011609>	"ceratohyal element"
<http://purl.obolibrary.org/obo/UBERON_0011610>	"ceratohyal cartilage"
<http://purl.obolibrary.org/obo/UBERON_0011611>	"ceratohyal bone"
<http://purl.obolibrary.org/obo/UBERON_0011612>	"hypohyal cartilage"
<http://purl.obolibrary.org/obo/UBERON_0011613>	"hypohyal element"
