ID	label	SYNONYMS
UBERON:0004319	distal phalanx of pedal digit 5	5th toe distal phalanx|distal phalanx of 5th toe|distal phalanx of fifth digit of foot|distal phalanx of fifth toe|distal phalanx of foot digit 5|distal phalanx of little toe|distal phalanx of pedal digit V|distal phalanx of the 5th toe|fifth distal phalanx of foot|foot digit 5 distal phalanx
UBERON:0004320	middle phalanx of manual digit 2	2nd digit of hand intermediate phalanx|2nd digit of hand middle phalanx|2nd finger intermediate phalanx|2nd finger middle phalanx|hand digit 2 intermediate phalanx|hand digit 2 middle phalanx|intermediate phalanx of 2nd digit of hand|intermediate phalanx of 2nd finger|intermediate phalanx of hand digit 2|intermediate phalanx of second finger|middle phalanx of 2nd digit of hand|middle phalanx of 2nd finger|middle phalanx of index finger|middle phalanx of manual digit II|middle phalanx of second digit of hand|middle phalanx of second finger|second finger intermediate phalanx|second finger middle phalanx|second middle phalanx of hand
UBERON:0004321	middle phalanx of manual digit 3	3rd digit of hand intermediate phalanx|3rd digit of hand middle phalanx|3rd finger intermediate phalanx|3rd finger middle phalanx|forelimb digit III P2|forelimb short pastern bone|hand digit 3 intermediate phalanx|hand digit 3 middle phalanx|intermediate phalanx of 3rd digit of hand|intermediate phalanx of 3rd finger|intermediate phalanx of hand digit 3|intermediate phalanx of third finger|middle phalanx of 3rd digit of hand|middle phalanx of 3rd finger|middle phalanx of manual digit III|middle phalanx of middle finger|middle phalanx of third digit of hand|middle phalanx of third finger|third finger intermediate phalanx|third finger middle phalanx|third middle phalanx of hand
UBERON:0004322	middle phalanx of manual digit 4	4th digit of hand intermediate phalanx|4th digit of hand middle phalanx|4th finger intermediate phalanx|4th finger middle phalanx|fourth finger intermediate phalanx|fourth finger middle phalanx|fourth middle phalanx of hand|hand digit 4 intermediate phalanx|hand digit 4 middle phalanx|intermediate phalanx of 4th digit of hand|intermediate phalanx of 4th finger|intermediate phalanx of fourth finger|intermediate phalanx of hand digit 4|middle phalanx of 4th digit of hand|middle phalanx of 4th finger|middle phalanx of fourth digit of hand|middle phalanx of fourth finger|middle phalanx of manual digit IV|middle phalanx of ring finger
UBERON:0004323	middle phalanx of manual digit 5	5th digit of hand intermediate phalanx|5th digit of hand middle phalanx|5th finger intermediate phalanx|5th finger middle phalanx|fifth finger intermediate phalanx|fifth finger middle phalanx|fifth middle phalanx of hand|hand digit 5 intermediate phalanx|hand digit 5 middle phalanx|intermediate phalanx of 5th digit of hand|intermediate phalanx of 5th finger|intermediate phalanx of fifth finger|intermediate phalanx of hand digit 5|middle phalanx of 5th digit of hand|middle phalanx of 5th finger|middle phalanx of fifth digit of hand|middle phalanx of fifth finger|middle phalanx of little finger|middle phalanx of manual digit V
UBERON:0004324	middle phalanx of pedal digit 2	2nd toe intermediate phalanx|2nd toe middle phalanx|foot digit 2 intermediate phalanx|foot digit 2 middle phalanx|intermediate phalanx of 2nd toe|intermediate phalanx of foot digit 2|middle phalanx of 2nd toe|middle phalanx of foot digit 2|middle phalanx of pedal digit II|middle phalanx of second digit of foot|middle phalanx of second toe|middle phalanx of the 2nd toe|second middle phalanx of foot
UBERON:0004325	middle phalanx of pedal digit 3	3rd toe intermediate phalanx|3rd toe middle phalanx|foot digit 3 intermediate phalanx|foot digit 3 middle phalanx|hindlimb digit III P2|hindlimb short pastern bone|intermediate phalanx of 3rd toe|intermediate phalanx of foot digit 3|middle phalanx of 3rd toe|middle phalanx of foot digit 3|middle phalanx of pedal digit III|middle phalanx of the 3rd toe|middle phalanx of third digit of foot|middle phalanx of third toe|third middle phalanx of foot
UBERON:0004326	middle phalanx of pedal digit 4	4th toe intermediate phalanx|4th toe middle phalanx|foot digit 4 intermediate phalanx|foot digit 4 middle phalanx|fourth middle phalanx of foot|intermediate phalanx of 4th toe|intermediate phalanx of foot digit 4|middle phalanx of 4th toe|middle phalanx of foot digit 4|middle phalanx of fourth digit of foot|middle phalanx of fourth toe|middle phalanx of pedal digit IV|middle phalanx of the 4th toe
UBERON:0004327	middle phalanx of pedal digit 5	5th toe intermediate phalanx|5th toe middle phalanx|foot digit 5 intermediate phalanx|foot digit 5 middle phalanx|intermediate phalanx of 5th toe|intermediate phalanx of foot digit 5|middle phalanx of 5th toe|middle phalanx of foot digit 5|middle phalanx of little toe|middle phalanx of pedal digit V|middle phalanx of the 5th toe
UBERON:0004328	proximal phalanx of manual digit 2	2nd digit of hand proximal phalanx|2nd finger proximal phalanx|hand digit 2 proximal phalanx|manual digit 2 proximal phalanx|manual phalanx II-1|proximal phalanx of 2nd digit of hand|proximal phalanx of 2nd finger|proximal phalanx of index finger|proximal phalanx of manual digit II|proximal phalanx of second digit of hand|proximal phalanx of second finger|second finger proximal phalanx|second proximal phalanx of hand
UBERON:0004329	proximal phalanx of manual digit 3	3rd digit of hand proximal phalanx|3rd finger proximal phalanx|hand digit 3 proximal phalanx|manual digit 3 proximal phalanx|manual phalanx III-1|proximal phalanx of 3rd digit of hand|proximal phalanx of 3rd finger|proximal phalanx of manual digit III|proximal phalanx of middle finger|proximal phalanx of third digit of hand|proximal phalanx of third finger|third finger proximal phalanx|third proximal phalanx of hand
UBERON:0004330	proximal phalanx of manual digit 4	4th digit of hand proximal phalanx|4th finger proximal phalanx|fourth finger proximal phalanx|fourth proximal phalanx of hand|hand digit 4 proximal phalanx|manual digit 4 proximal phalanx|manual phalanx IV-1|proximal phalanx of 4th digit of hand|proximal phalanx of 4th finger|proximal phalanx of fourth digit of hand|proximal phalanx of fourth finger|proximal phalanx of manual digit IV|proximal phalanx of ring finger
UBERON:0004331	proximal phalanx of manual digit 5	5th digit of hand proximal phalanx|5th finger proximal phalanx|fifth finger proximal phalanx|fifth proximal phalanx of hand|hand digit 5 proximal phalanx|manual digit 5 proximal phalanx|manual phalanx V-1|proximal phalanx of 5th digit of hand|proximal phalanx of 5th finger|proximal phalanx of fifth digit of hand|proximal phalanx of fifth finger|proximal phalanx of little finger|proximal phalanx of manual digit V
UBERON:0004332	proximal phalanx of pedal digit 1	foot digit 1 proximal phalanx|hallux proximal phalanx|pedal phalanx I-1|predal digit 1 proximal phalanx|proximal phalanx of big toe|proximal phalanx of foot digit 1|proximal phalanx of great toe|proximal phalanx of hallux|proximal phalanx of pedal digit I|proximal phalanx of the 1st toe
UBERON:0004333	proximal phalanx of pedal digit 2	2nd toe proximal phalanx|foot digit 2 proximal phalanx|pedal phalanx II-1|predal digit 2 proximal phalanx|proximal phalanx of 2nd toe|proximal phalanx of foot digit 2|proximal phalanx of pedal digit II|proximal phalanx of second digit of foot|proximal phalanx of second toe|proximal phalanx of the 2nd toe|second proximal phalanx of foot
UBERON:0004334	proximal phalanx of pedal digit 3	3rd toe proximal phalanx|foot digit 3 proximal phalanx|pedal phalanx III-1|predal digit 3 proximal phalanx|proximal phalanx of 3rd toe|proximal phalanx of foot digit 3|proximal phalanx of pedal digit III|proximal phalanx of the 3rd toe|proximal phalanx of third digit of foot|proximal phalanx of third toe|third proximal phalanx of foot
UBERON:0004335	proximal phalanx of pedal digit 4	4th toe proximal phalanx|foot digit 4 proximal phalanx|fourth proximal phalanx of foot|pedal phalanx IV-1|predal digit 4 proximal phalanx|proximal phalanx of 4th toe|proximal phalanx of foot digit 4|proximal phalanx of fourth digit of foot|proximal phalanx of fourth toe|proximal phalanx of pedal digit IV|proximal phalanx of the 4th toe
UBERON:0004336	proximal phalanx of pedal digit 5	5th toe proximal phalanx|fifth proximal phalanx of foot|foot digit 5 proximal phalanx|pedal phalanx V-1|predal digit 5 proximal phalanx|proximal phalanx of 5th toe|proximal phalanx of fifth digit of foot|proximal phalanx of fifth toe|proximal phalanx of foot digit 5|proximal phalanx of little toe|proximal phalanx of pedal digit V|proximal phalanx of the 5th toe
UBERON:0004337	distal phalanx of manual digit 1	PDP|distal phalanx of first digit of hand|distal phalanx of manual digit I|distal phalanx of thumb|first distal phalanx of hand|manual digit 1 distal phalanx|pollical distal phalanx|thumb distal phalanx
UBERON:0004338	proximal phalanx of manual digit 1	first proximal phalanx of hand|manual digit 1 proximal phalanx|manual phalanx I-1|proximal phalanx of first digit of hand|proximal phalanx of manual digit I|proximal phalanx of thumb|thumb proximal
UBERON:0004375	bone of free limb or fin	appendage bone|bone of appendage|bone of free segment of appendicular skeleton
UBERON:0004377	distal metaphysis	distal diaphyseal end of long bone
UBERON:0004378	proximal metaphysis	proximal diaphyseal end of long bone
UBERON:0004379	distal epiphysis	distal end of long bone
UBERON:0004380	proximal epiphysis	proximal end of long bone
UBERON:0004381	skeleton of limb	free limb skeleton|limb skeleton|set of bones of limb
UBERON:0004382	epiphysis of humerus	humeral epiphysis
UBERON:0004383	epiphysis of tibia	tibial epiphysis
UBERON:0004384	epiphysis of femur	femoral epiphysis
UBERON:0004385	epiphysis of radius	radial epiphysis
UBERON:0004386	epiphysis of ulna	ulnar epiphysis
UBERON:0004387	epiphysis of phalanx of manus	epiphysis of phalanx of finger|epiphysis of phalanx of hand
UBERON:0004388	epiphysis of fibula	fibula epiphysis
UBERON:0004389	epiphysis of metatarsal bone	epiphysis of metatarsal|metatarsal bone epiphysis|metatarsal epiphysis
UBERON:0004390	epiphysis of metacarpal bone	epiphysis of metacarpal|metacarpal bone epiphysis|metacarpal epiphysis
UBERON:0004391	epiphysis of first metacarpal bone	first metacarpal bone epiphysis|metacarpal 1 epiphysis
UBERON:0004392	epiphysis of second metacarpal bone	metacarpal 2 epiphysis|second metacarpal bone epiphysis
UBERON:0004393	epiphysis of third metacarpal bone	metacarpal 3 epiphysis|third metacarpal bone epiphysis
UBERON:0004394	epiphysis of fourth metacarpal bone	fourth metacarpal bone epiphysis|metacarpal 4 epiphysis
UBERON:0004395	epiphysis of first metatarsal bone	first metatarsal bone epiphysis|metatarsal 1 epiphysis
UBERON:0004396	epiphysis of second metatarsal bone	metatarsal 2 epiphysis|second metatarsal bone epiphysis
UBERON:0004397	epiphysis of third metatarsal bone	metatarsal 3 epiphysis|third metatarsal bone epiphysis
UBERON:0004398	epiphysis of fourth metatarsal bone	fourth metatarsal bone epiphysis|metatarsal 4 epiphysis
UBERON:0004399	epiphysis of fifth metatarsal bone	fifth metatarsal bone epiphysis|metatarsal 5 epiphysis
UBERON:0004400	bone tissue of epiphysis	
UBERON:0004401	bone tissue of distal epiphysis	
UBERON:0004402	bone tissue of proximal epiphysis	
UBERON:0004403	periosteum of epiphysis	epiphysis periosteum
UBERON:0004404	distal epiphysis of humerus	distal end of humerus|lower end of humerus
UBERON:0004405	distal epiphysis of tibia	distal end of tibia|lower end of tibia
UBERON:0004406	distal epiphysis of femur	distal femoral epiphysis|distal head of femur
UBERON:0004407	distal epiphysis of radius	distal end of radius|lower end of radius
UBERON:0004408	distal epiphysis of ulna	distal end of ulna|lower end of ulna
UBERON:0004409	distal epiphysis of phalanx of manus	distal end of phalanx of hand|distal epiphysis of phalanx of finger|distal epiphysis of phalanx of hand|head of phalanx of finger|head of phalanx of hand|ungual tuberosity of distal phalanx of finger
UBERON:0004410	distal epiphysis of fibula	distal end of fibula|lower end of fibula
UBERON:0004411	proximal epiphysis of humerus	head of the humerus|humeral head|proximal end of humerus|proximal humeral epiphysis|proximal humerus|upper end of humerus|upper extremity of humerus
UBERON:0004412	proximal epiphysis of femur	capital femoral epiphysis|proximal femoral epiphysis
UBERON:0004413	proximal epiphysis of radius	proximal end of radius|proximal radial epiphysis|upper end of radius
UBERON:0004414	proximal epiphysis of phalanx of manus	basal epiphysis of phalanx of finger|base of phalanx of finger|basis phalangis manus|proximal epiphysis of phalanx of finger|proximal epiphysis of phalanx of hand
UBERON:0004415	proximal epiphysis of metatarsal bone	base of metatarsal bone|basis ossis metatarsi|proximal end of metatarsal bone|upper end of metatarsal bone
UBERON:0004416	proximal epiphysis of metacarpal bone	base of metacarpal bone|basis ossis metacarpi|metacarpal bone base|proximal end of metacarpal bone|upper end of metacarpal bone
UBERON:0004417	proximal epiphysis of phalanx of manual digit 1	basal epiphysis of phalanx of thumb|base of phalanx of first digit of hand|base of phalanx of thumb|proximal epiphysis of phalanx of manual digit 1|proximal epiphysis of phalanx of manual digit I|proximal epiphysis of phalanx of thumb
UBERON:0004418	proximal epiphysis of phalanx of manual digit 2	basal epiphysis of phalanx of index finger|base of phalanx of index finger|base of phalanx of second digit of hand|base of phalanx of second finger|proximal epiphysis of phalanx of index finger|proximal epiphysis of phalanx of manual digit 2|proximal epiphysis of phalanx of manual digit II
UBERON:0004419	proximal epiphysis of phalanx of manual digit 3	basal epiphysis of phalanx of middle finger|base of phalanx of middle finger|base of phalanx of third digit of hand|base of phalanx of third finger|proximal epiphysis of phalanx of manual digit 3|proximal epiphysis of phalanx of manual digit III|proximal epiphysis of phalanx of middle finger
UBERON:0004420	proximal epiphysis of phalanx of manual digit 4	basal epiphysis of phalanx of ring finger|base of phalanx of fourth digit of hand|base of phalanx of fourth finger|base of phalanx of ring finger|proximal epiphysis of phalanx of manual digit 4|proximal epiphysis of phalanx of manual digit IV|proximal epiphysis of phalanx of ring finger
UBERON:0004421	proximal epiphysis of phalanx of manual digit 5	basal epiphysis of phalanx of fifth finger|basal epiphysis of phalanx of little finger|base of phalanx of fifth digit of hand|base of phalanx of fifth finger|base of phalanx of little finger|proximal epiphysis of phalanx of little finger|proximal epiphysis of phalanx of manual digit 5|proximal epiphysis of phalanx of manual digit V
UBERON:0004422	proximal epiphysis of first metacarpal bone	base of first metacarpal bone|first metacarpal bone base|proximal epiphysis of metacarpal 1
UBERON:0004423	proximal epiphysis of second metacarpal bone	base of second metacarpal bone|proximal end of second metacarpal bone|proximal epiphysis of metacarpal 2|second metacarpal bone base
UBERON:0004424	proximal epiphysis of third metacarpal bone	base of third metacarpal bone|proximal end of third metacarpal bone|proximal epiphysis of metacarpal 3|third metacarpal bone base
UBERON:0004425	proximal epiphysis of fourth metacarpal bone	base of fourth metacarpal bone|fourth metacarpal bone base|proximal end of fourth metacarpal bone|proximal epiphysis of metacarpal 4
UBERON:0004426	proximal epiphysis of fifth metacarpal bone	base of fifth metacarpal bone|fifth metacarpal bone base|proximal end of fifth metacarpal bone|proximal epiphysis of metacarpal 5
UBERON:0004427	proximal epiphysis of first metatarsal bone	base of first metatarsal bone|proximal end of first metatarsal bone|proximal epiphysis of metatarsal 1
UBERON:0004428	proximal epiphysis of second metatarsal bone	base of second metatarsal bone|proximal end of second metatarsal bone|proximal epiphysis of metatarsal 2
UBERON:0004429	proximal epiphysis of third metatarsal bone	base of third metatarsal bone|proximal end of third metatarsal bone|proximal epiphysis of metatarsal 3
UBERON:0004430	proximal epiphysis of fourth metatarsal bone	base of fourth metatarsal bone|proximal end of fourth metatarsal bone|proximal epiphysis of metatarsal 4
UBERON:0004431	proximal epiphysis of fifth metatarsal bone	base of fifth metatarsal bone|proximal end of fifth metatarsal bone|proximal epiphysis of metatarsal 5
UBERON:0004432	proximal epiphysis of distal phalanx of manual digit 2	basal epiphysis of distal phalanx of index finger|base of distal phalanx of index finger|base of distal phalanx of second digit of hand|base of distal phalanx of second finger|proximal epiphysis of distal phalanx of index finger|proximal epiphysis of distal phalanx of manual digit II
UBERON:0004433	proximal epiphysis of distal phalanx of manual digit 3	base of distal phalanx of middle finger|base of distal phalanx of third digit of hand|base of distal phalanx of third finger|proximal epiphysis of distal phalanx of manual digit III|proximal epiphysis of distal phalanx of middle finger
UBERON:0004434	proximal epiphysis of distal phalanx of manual digit 4	basal epiphysis of distal phalanx of fourth finger|basal epiphysis of distal phalanx of ring finger|base of distal phalanx of fourth digit of hand|base of distal phalanx of fourth finger|base of distal phalanx of ring finger|proximal epiphysis of distal phalanx of manual digit IV|proximal epiphysis of distal phalanx of ring finger
UBERON:0004435	proximal epiphysis of distal phalanx of manual digit 5	basal epiphysis of distal phalanx of fifth finger|basal epiphysis of distal phalanx of little finger|base of distal phalanx of fifth digit of hand|base of distal phalanx of fifth finger|base of distal phalanx of little finger|proximal epiphysis of distal phalanx of little finger|proximal epiphysis of distal phalanx of manual digit V
UBERON:0004436	proximal epiphysis of middle phalanx of manual digit 2	basal epiphysis of middle phalanx of index finger|base of middle phalanx of index finger|base of middle phalanx of second digit of hand|base of middle phalanx of second finger|proximal epiphysis of middle phalanx of index finger|proximal epiphysis of middle phalanx of manual digit II
UBERON:0004437	proximal epiphysis of middle phalanx of manual digit 3	basal epiphysis of middle phalanx of middle finger|base of middle phalanx of middle finger|base of middle phalanx of third digit of hand|base of middle phalanx of third finger|proximal epiphysis of middle phalanx of manual digit III|proximal epiphysis of middle phalanx of middle finger
UBERON:0004438	proximal epiphysis of middle phalanx of manual digit 4	basal epiphysis of middle phalanx of fourth finger|basal epiphysis of middle phalanx of ring finger|base of middle phalanx of fourth digit of hand|base of middle phalanx of fourth finger|base of middle phalanx of ring finger|proximal epiphysis of middle phalanx of manual digit IV|proximal epiphysis of middle phalanx of ring finger
UBERON:0004439	proximal epiphysis of middle phalanx of manual digit 5	basal epiphysis of middle phalanx of fifth finger|basal epiphysis of middle phalanx of little finger|base of middle phalanx of fifth digit of hand|base of middle phalanx of fifth finger|base of middle phalanx of little finger|proximal epiphysis of middle phalanx of little finger|proximal epiphysis of middle phalanx of manual digit V
UBERON:0004440	proximal epiphysis of proximal phalanx of manual digit 2	base of proximal phalanx of index finger|base of proximal phalanx of second digit of hand|base of proximal phalanx of second finger|proximal epiphysis of proximal phalanx of index finger|proximal epiphysis of proximal phalanx of manual digit II
UBERON:0004441	proximal epiphysis of proximal phalanx of manual digit 3	basal epiphysis of proximal phalanx of middle finger|base of proximal phalanx of middle finger|base of proximal phalanx of third digit of hand|base of proximal phalanx of third finger|proximal epiphysis of proximal phalanx of manual digit III|proximal epiphysis of proximal phalanx of middle finger
UBERON:0004442	proximal epiphysis of proximal phalanx of manual digit 4	basal epiphysis of proximal phalanx of fourth finger|basal epiphysis of proximal phalanx of ring finger|base of proximal phalanx of fourth digit of hand|base of proximal phalanx of fourth finger|base of proximal phalanx of ring finger|proximal epiphysis of proximal phalanx of manual digit IV|proximal epiphysis of proximal phalanx of ring finger
UBERON:0004443	proximal epiphysis of proximal phalanx of manual digit 5	basal epiphysis of proximal phalanx of little finger|base of proximal phalanx of fifth digit of hand|base of proximal phalanx of fifth finger|base of proximal phalanx of little finger|proximal epiphysis of proximal phalanx of little finger|proximal epiphysis of proximal phalanx of manual digit V
UBERON:0004444	proximal epiphysis of distal phalanx of manual digit 1	base of distal phalanx of thumb|proximal epiphysis of distal phalanx of manual digit I|proximal epiphysis of distal phalanx of thumb
UBERON:0004445	proximal epiphysis of proximal phalanx of manual digit 1	basal epiphysis of proximal phalanx of thumb|base of proximal phalanx of thumb|proximal epiphysis of proximal phalanx of manual digit I|proximal epiphysis of proximal phalanx of thumb
UBERON:0004446	epiphysis of phalanx	
UBERON:0004447	proximal epiphysis of phalanx	
UBERON:0004448	distal epiphysis of phalanx	head of phalanx
UBERON:0004601	rib 1	costa I|costa prima|costa prima (I)|costa prima [I]|first rib
UBERON:0004602	rib 2	costa II|costa secunda|costa secunda (II)|costa secunda [II]|second rib
UBERON:0004603	rib 3	costa III|third rib
UBERON:0004604	rib 4	costa IV|fourth rib
UBERON:0004605	rib 5	costa V|fifth rib
UBERON:0004606	rib 6	costa VI|sixth rib
UBERON:0004607	rib 7	costa VII|seventh rib
UBERON:0004608	rib 9	costa IX|lower false rib|ninth rib
UBERON:0004609	rib 10	costa X|tenth rib
UBERON:0004610	rib 11	costa XI|eleventh rib
UBERON:0004611	rib 12	costa XII|twelfth rib
UBERON:0004651	scapula spine	scapular spine|spina scapulae|spine of scapula
UBERON:0004652	humerus diaphysis	body of humerus|body of the humerus|corpus humeri|diaphysis of humerus|humeral diaphysis|medial humerus|shaft of humerus|shaft of the humerus
UBERON:0004741	cleithrum	cleithra|cleithrum bone|cleithrum@fr|clithra@fr|clithrum@fr
UBERON:0004743	coracoid bone	clavicula|clavicula posterior|clavicula vera|coracocïde@fr|coracoid|coracoideum|coracoidien|coracoids|hypocoracocïde@fr|metacoracoid|pars sternalis scapulae
UBERON:0004753	scapulocoracoid	coraco-scapular cartilage|scapulo-coracoid cartilage|scapulocoracoid cartilage|scapulocoracoideum
UBERON:0004769	diaphysis	body of long bone|long bone diaphysis|shaft of long bone
UBERON:0005055	zone of long bone	long bone zone
UBERON:0005808	bone tissue of long bone	osseous tissue of long bone
UBERON:0005809	cortex of manus bone	
UBERON:0005893	leg bone	
UBERON:0005897	manus bone	bone of hand|bone of hand skeleton|bone of manus|bone of pectoral limb autopod|bone of pectoral limb autopodium|forelimb autopod bone|forelimb autopodium bone|hand bone
UBERON:0005899	pes bone	bone of foor proper or tarsal skeleton|bone of foot|bone of pedal skeleton|bone of pes|foot bone
UBERON:0006213	carpus cartilage element	carpal cartilage condensation
UBERON:0006214	carpus pre-cartilage condensation	carpal pre-cartilage condensation
UBERON:0006234	femur pre-cartilage condensation	femoral pre-cartilage condensation
UBERON:0006245	humerus cartilage element	humeral cartilage condensation
UBERON:0006246	humerus pre-cartilage condensation	humeral pre-cartilage condensation
UBERON:0006247	iliac pre-cartilage condensation	
UBERON:0006254	ischial cartilage element	ischial cartilage condensation
UBERON:0006255	ischial pre-cartilage condensation	
UBERON:0006285	pubic pre-cartilage condensation	
UBERON:0006286	radius cartilage element	
UBERON:0006287	radius-ulna pre-cartilage condensation	
UBERON:0006290	scapula cartilage element	
UBERON:0006291	scapula pre-cartilage condensation	
UBERON:0006306	ulna cartilage element	
UBERON:0006430	xiphoid cartilage	cartilage of xiphoid process|ensiform cartilage|xiphoid cartilage|xiphoid process cartilage
UBERON:0006633	coracoid process of scapula	coracoid process|coracoid process of the scapula|processus coracoideus
UBERON:0006657	glenoid fossa	cavitas glenoidalis|cavitas glenoidalis scapulae|cavitus glenoidalis|glenoid cavity|glenoid cavity|glenoid cavity of scapula|glenoid facet
UBERON:0006714	tibiofibula	os cruris|tibia-fibula|tibiofibula
UBERON:0006715	radio-ulna	radioulna|radius+ulna|radius-ulna
UBERON:0006717	autopodial skeleton	autopod skeleton|autopodial skeleton|autopodium|skeletal parts of autopod|skeleton of autopod
UBERON:0006767	head of femur	acetabular head|capital femoral epiphysis|caput femoris|caput femoris|femoral head|femur head|kopf des Schenkelbeins
UBERON:0006768	epiphyseal line	epiphysial junction|line of bony union
UBERON:0006771	long bone epiphyseal plate proliferative zone	epiphyseal plate proliferative zone|zone of proliferation
UBERON:0006772	long bone epiphyseal plate hypertrophic zone	epiphyseal plate hypertrophic zone|hypertrophic chondrocyte zone|long bone hypertrophic chondrocyte zone|maturation zone|zone of hypertrophic chondrocytes
UBERON:0006773	long bone epiphyseal plate ossification zone	epiphyseal plate ossification zone
UBERON:0006775	zone of epiphyseal plate	
UBERON:0006801	proximal head of humerus	caput humeri|head of humerus|humeral head
UBERON:0006802	acetabular rim	acetabular margin
UBERON:0006803	obturator foramen	foramen obturatorium|foramen obturatum
UBERON:0006805	sternal end of clavicle	extremitas medialis|extremitas sternalis (clavicula)|extremitas sternalis claviculae|medial end|medial end of clavicle|proximal epyphysis of clavicle
UBERON:0006806	entepicondyle of humerus	e. medialis humeri|elbow pit|entepicondyle|epicondylus medialis (humerus)|epicondylus medialis humeri|medial epicondyle|medial epicondyle of humerus|ventral epicondyle of humerus
UBERON:0006807	ectepicondyle of humerus	dorsal epicondyle of humerus|dorsal epicondyle of the humerus|e. lateralis humeri|ectepicondyle|epicondylus lateralis (humerus)|epicondylus lateralis humeri|lateral epicondyle|lateral epicondyle of humerus
UBERON:0006810	olecranon	olecranon process|olecranon process of ulna|ulnar process
UBERON:0006822	proximal epiphysis of ulna	caput ulnae|caput ulnae|head of ulna|proximal end of ulna|upper end of ulna
UBERON:0006836	medial tibial tarsal bone	tibiale
UBERON:0006849	scapula	hypercoracocïde@fr|hypercoracocïdeum@fr|scapula bone|scapula@fr|scapulae|scapulas|shoulder blade
UBERON:0006861	diaphysis proper	body proper of long bone|long bone diaphysis|shaft proper of long bone
UBERON:0006862	diaphysis of femur	body of femur|corpus femoris|femoral diaphysis|femoral shaft|shaft of femur
UBERON:0006863	proximal metaphysis of femur	
UBERON:0006864	distal metaphysis of femur	
UBERON:0006865	metaphysis of femur	femoral metaphysis
UBERON:0007119	neck of femur	collum femoris|femoral neck|femur neck|neck of the femur
UBERON:0007171	border of scapula	scapular border
UBERON:0007172	angle of scapula	scapular angle
UBERON:0007173	lateral border of scapula	axillary border of scapula|lateral border of scapula|lateral part of scapula|margo lateralis (scapula)|margo lateralis scapulae
UBERON:0007174	medial border of scapula	margo medialis (scapula)|margo medialis scapulae|medial border of the scapula|medial margin of the scapula|medial part of scapula|vertebral border|vertebral border of scapula|vertebral border of the scapula
UBERON:0007175	inferior angle of scapula	angulus inferior (scapula)|angulus inferior scapulae
UBERON:0007176	superior angle of scapula	angulus superior (scapula)|angulus superior scapulae|medial angle of scapula|superior angle zone of scapula|superior medial angle of scapula
UBERON:0007272	pectoral appendage skeleton	cheiropterygium
UBERON:0007273	pelvic appendage skeleton	
UBERON:0007389	paired limb/fin cartilage	
UBERON:0007390	pectoral appendage cartilage tissue	pectoral fin cartilage
UBERON:0007391	pelvic appendage cartilage tissue	pelvic fin cartilage
UBERON:0007828	girdle bone/zone	girdle bone
UBERON:0007829	pectoral girdle bone	bone of pectoral girdle
UBERON:0007830	pelvic girdle bone/zone	bone of pelvic girdle|pelvic girdle bone
UBERON:0007831	pectoral girdle skeleton	cingulum pectorale|pectoral girdle|scapular girdle|skeletal parts of pectoral girdle|skeleton of pectoral girdle
UBERON:0007832	pelvic girdle skeleton	pelvic girdle|pelvic girdle skeleton|skeletal parts of pelvic girdle|skeleton of pelvic girdle
UBERON:0007841	furcula	furcula bone|fused clavicle|wishbone
UBERON:0007843	uncinate process of ribs	uncinate process
UBERON:0007958	central carpal bone	central bone|central carpals|centrale|os carpi centrale|os centrale|os centrale carpi
UBERON:0007959	falciform carpal bone	os falciform|os falciforme
UBERON:0007960	scapholunate	intermedioradial carpal bone|scapholunate bone|scapholunatum
UBERON:0007990	proximal sesamoid bone of pes	proximal sesamoid bone of foot
UBERON:0007991	proximal sesamoid bone of manus	proximal sesamoid bone of hand
UBERON:0007993	ulnar sesamoid bone	ulnar sesamoid
UBERON:0007997	sesamoid bone of manus	sesamoid bone of hand
UBERON:0008000	sesamoid bone of pes	sesamoid bone of foot
UBERON:0008194	tibiotarsus	
UBERON:0008195	tarsometatarsus	
UBERON:0008254	styliform cartilage	
UBERON:0008255	right clavicle	
UBERON:0008256	left clavicle	
UBERON:0008257	radial sesamoid	os sesamoideum radiale
UBERON:0008449	trochlear notch	incisura semilunaris ulnae|incisura trochlearis|incisura trochlearis ulnae|semilunar notch|semilunar notch of ulna
UBERON:0008772	proximal epiphysis of tibia	head of tibia|proximal end of tibia|proximal tibial epiphysis|upper end of tibia
UBERON:0008775	proximal epiphysis of fibula	caput fibulae|fibular head|head of fibula|proximal end of fibula|upper end of fibula
UBERON:0008786	third trochanter	trochanter tertius
UBERON:0008787	fourth trochanter	
UBERON:0008962	forelimb bone	free forelimb bone|wing bone|wing bone
UBERON:0009000	ischial spine	spina ischialis|spine of ischium|spine of the ischium|the ischial spines
UBERON:0009555	short pastern bone	equine middle phalanx|equine phalanx 2|equine phalanx 2 of digit III
UBERON:0009556	long pastern bone	equine phalanx 1 of digit III|equine proximal phalanx
UBERON:0009558	pastern bone	
UBERON:0009859	endosteum	
UBERON:0009878	mesopodial skeleton	basipodium|basipodium skeleton|carpal/tarsal skeleton|mesopodial skeleton|mesopodium|mesopodium skeleton|skeletal parts of mesopodium
UBERON:0009879	tarsal skeleton	basipodium|hind mesopodial skeleton|hind mesopodium|hind mesopodium skeleton|mesopodium|set of tarsal bones|skeletal parts of hind mesopodium|tarsal bones|tarsal bones set|tarsalia|tarsus
