ID	label	SYNONYMS
UBERON:0004944	submucosa of trigone of urinary bladder	Lieutaud ' s trigone submucosa|deep trigone submucosa|submucosa of Lieutaud ' s trigone|submucosa of deep trigone|submucosa of trigone of bladder|submucosa of urinary bladder trigone|submucosa of vesical trigone|trigone of bladder submucosa|trigone of urinary bladder submucosa|urinary bladder trigone submucosa|vesical trigone submucosa
UBERON:0004945	submucosa of neck of urinary bladder	bladder neck submucosa|neck of bladder submucosa|neck of urinary bladder submucosa|submucosa of bladder neck|submucosa of neck of bladder|submucosa of urinary bladder neck|submucosa of vesical neck|urinary bladder neck submucosa|vesical neck submucosa
UBERON:0004980	mucosa of ureter	mucosa of organ of ureter|mucosal layer of ureter|mucous membrane of ureter|organ mucosa of ureter|tunica mucosa (ureter)|tunica mucosa ureteris|ureter mucosa|ureter mucosa of organ|ureter mucous membrane|ureter organ mucosa|ureteral mucosa|ureteric mucosa
UBERON:0005004	mucosa of right ureter	mucosa of organ of right ureter|mucous membrane of right ureter|organ mucosa of right ureter|right ureter mucosa|right ureter mucosa of organ|right ureter mucous membrane|right ureter organ mucosa|right ureteral mucosa
UBERON:0005005	mucosa of left ureter	left ureter mucosa|left ureter mucosa of organ|left ureter mucous membrane|left ureter organ mucosa|left ureteral mucosa|mucosa of organ of left ureter|mucous membrane of left ureter|organ mucosa of left ureter
UBERON:0005006	mucosa of renal pelvis	kidney pelvis mucosa|kidney pelvis mucosa of organ|kidney pelvis mucous membrane|kidney pelvis organ mucosa|mucosa of kidney pelvis|mucosa of organ of kidney pelvis|mucosa of organ of pelvis of ureter|mucosa of organ of renal pelvis|mucosa of pelvis of ureter|mucous membrane of kidney pelvis|mucous membrane of pelvis of ureter|mucous membrane of renal pelvis|organ mucosa of kidney pelvis|organ mucosa of pelvis of ureter|organ mucosa of renal pelvis|pelvis of ureter mucosa|pelvis of ureter mucosa of organ|pelvis of ureter mucous membrane|pelvis of ureter organ mucosa|renal pelvic mucosa|renal pelvis mucosa|renal pelvis mucosa of organ|renal pelvis mucous membrane|renal pelvis organ mucosa|tunica mucosa pelvis renalis
UBERON:0005007	mucosa of major calyx	major calix mucosa|major calix mucosa of organ|major calix mucous membrane|major calix organ mucosa|major calyx mucosa|major calyx mucosa of organ|major calyx mucous membrane|major calyx organ mucosa|mucosa of major calix|mucosa of organ of major calix|mucosa of organ of major calyx|mucous membrane of major calix|mucous membrane of major calyx|organ mucosa of major calix|organ mucosa of major calyx
UBERON:0005008	mucosa of minor calyx	minor calix mucosa|minor calix mucosa of organ|minor calix mucous membrane|minor calix organ mucosa|minor calyx mucosa|minor calyx mucosa of organ|minor calyx mucous membrane|minor calyx organ mucosa|mucosa of minor calix|mucosa of organ of minor calix|mucosa of organ of minor calyx|mucous membrane of minor calix|mucous membrane of minor calyx|organ mucosa of minor calix|organ mucosa of minor calyx
UBERON:0005009	mucosa of trigone of urinary bladder	Lieutaud ' s trigone mucosa|Lieutaud ' s trigone mucosa of organ|Lieutaud ' s trigone mucous membrane|Lieutaud ' s trigone organ mucosa|deep trigone mucosa|deep trigone mucosa of organ|deep trigone mucous membrane|deep trigone organ mucosa|mucosa of Lieutaud ' s trigone|mucosa of deep trigone|mucosa of organ of Lieutaud ' s trigone|mucosa of organ of deep trigone|mucosa of organ of trigone of bladder|mucosa of organ of trigone of urinary bladder|mucosa of organ of urinary bladder trigone|mucosa of organ of vesical trigone|mucosa of trigone of bladder|mucosa of urinary bladder trigone|mucosa of vesical trigone|mucous membrane of Lieutaud ' s trigone|mucous membrane of deep trigone|mucous membrane of trigone of bladder|mucous membrane of trigone of urinary bladder|mucous membrane of urinary bladder trigone|mucous membrane of vesical trigone|organ mucosa of Lieutaud ' s trigone|organ mucosa of deep trigone|organ mucosa of trigone of bladder|organ mucosa of trigone of urinary bladder|organ mucosa of urinary bladder trigone|organ mucosa of vesical trigone|trigone of bladder mucosa|trigone of bladder mucosa of organ|trigone of bladder mucous membrane|trigone of bladder organ mucosa|trigone of urinary bladder mucosa|trigone of urinary bladder mucosa of organ|trigone of urinary bladder mucous membrane|trigone of urinary bladder organ mucosa|urinary bladder trigone mucosa|urinary bladder trigone mucosa of organ|urinary bladder trigone mucous membrane|urinary bladder trigone organ mucosa|vesical trigone mucosa|vesical trigone mucosa of organ|vesical trigone mucous membrane|vesical trigone organ mucosa
UBERON:0005010	mucosa of neck of urinary bladder	bladder neck mucosa|bladder neck mucosa of organ|bladder neck mucous membrane|bladder neck organ mucosa|mucosa of bladder neck|mucosa of neck of bladder|mucosa of organ of bladder neck|mucosa of organ of neck of bladder|mucosa of organ of neck of urinary bladder|mucosa of organ of urinary bladder neck|mucosa of organ of vesical neck|mucosa of urinary bladder neck|mucosa of vesical neck|mucous membrane of bladder neck|mucous membrane of neck of bladder|mucous membrane of neck of urinary bladder|mucous membrane of urinary bladder neck|mucous membrane of vesical neck|neck of bladder mucosa|neck of bladder mucosa of organ|neck of bladder mucous membrane|neck of bladder organ mucosa|neck of urinary bladder mucosa|neck of urinary bladder mucosa of organ|neck of urinary bladder mucous membrane|neck of urinary bladder organ mucosa|organ mucosa of bladder neck|organ mucosa of neck of bladder|organ mucosa of neck of urinary bladder|organ mucosa of urinary bladder neck|organ mucosa of vesical neck|urinary bladder neck mucosa|urinary bladder neck mucosa of organ|urinary bladder neck mucous membrane|vesical neck mucosa|vesical neck mucosa of organ|vesical neck mucous membrane|vesical neck organ mucosa
UBERON:0005013	mucosa of male urethra	male urethra mucosa|male urethra mucosa of organ|male urethra mucous membrane|male urethra organ mucosa|mucosa of organ of male urethra|mucous membrane of male urethra|organ mucosa of male urethra
UBERON:0005014	mucosa of female urethra	female urethra mucosa|female urethra mucosa of organ|female urethra mucous membrane|female urethra organ mucosa|mucosa of organ of female urethra|mucous membrane of female urethra|organ mucosa of female urethra
UBERON:0005015	mucosa of prostatic urethra	mucosa of organ of prostatic part of urethra|mucosa of organ of prostatic urethra|mucosa of prostatic part of urethra|mucous membrane of prostatic part of urethra|mucous membrane of prostatic urethra|organ mucosa of prostatic part of urethra|organ mucosa of prostatic urethra|prostatic part of urethra mucosa|prostatic part of urethra mucosa of organ|prostatic part of urethra mucous membrane|prostatic part of urethra organ mucosa|prostatic urethra mucosa|prostatic urethra mucosa of organ|prostatic urethra mucous membrane|prostatic urethra organ mucosa|prostatic urethral mucosa|tunica mucosa urethrae prosticae
UBERON:0005016	mucosa of intermediate urethra	intermediate part of urethra mucosa|intermediate part of urethra mucosa of organ|intermediate part of urethra mucous membrane|intermediate part of urethra organ mucosa|intermediate urethra mucosa|intermediate urethra mucosa of organ|intermediate urethra mucous membrane|intermediate urethra organ mucosa|intermediate urethral mucosa|membranous part of urethra mucosa|membranous part of urethra mucosa of organ|membranous part of urethra mucous membrane|membranous part of urethra organ mucosa|membranous urethra mucosa|membranous urethra mucosa of organ|membranous urethra mucous membrane|membranous urethra organ mucosa|mucosa of intermediate part of urethra|mucosa of membranous part of urethra|mucosa of membranous urethra|mucosa of organ of intermediate part of urethra|mucosa of organ of intermediate urethra|mucosa of organ of membranous part of urethra|mucosa of organ of membranous urethra|mucosa of organ of pars membranacea (urethrae)|mucosa of pars membranacea (urethrae)|mucous membrane of intermediate part of urethra|mucous membrane of intermediate urethra|mucous membrane of membranous part of urethra|mucous membrane of membranous urethra|mucous membrane of pars membranacea (urethrae)|organ mucosa of intermediate part of urethra|organ mucosa of intermediate urethra|organ mucosa of membranous part of urethra|organ mucosa of membranous urethra|organ mucosa of pars membranacea (urethrae)|pars membranacea (urethrae) mucosa|pars membranacea (urethrae) mucosa of organ|pars membranacea (urethrae) mucous membrane|pars membranacea (urethrae) organ mucosa|tunica mucosa urethrae intermediae
UBERON:0005080	metanephric ureteric bud	
UBERON:0005081	ureter ureteric bud	
UBERON:0005096	descending thin limb	descending limb of Henle's loop|descending limb of loop of Henle|descending thin limb of loop of Henle|loop of Henle descending thin limb|loop of Henle thin descending limb|pars descendens (tubulus attenuatus)|thin descending limb|thin descending limb of loop of Henle|thin descending limb of the loop of Henle|thin descending loop of Henle
UBERON:0005097	renal connecting tubule	connecting tubule|kidney connecting tubule|tubulus renalis arcuatus
UBERON:0005099	short descending thin limb	
UBERON:0005100	long descending thin limb	
UBERON:0005101	early distal convoluted tubule	
UBERON:0005102	late distal convoluted tubule	
UBERON:0005103	mesonephric epithelium	
UBERON:0005104	anterior mesonephric tubule	cranial mesonephric tubule
UBERON:0005105	posterior mesonephric tubule	caudal mesonephric tubule
UBERON:0005106	metanephric tubule	
UBERON:0005108	metanephric epithelium	
UBERON:0005109	metanephric smooth muscle tissue	
UBERON:0005110	metanephric nephron	
UBERON:0005111	metanephric pyramid	
UBERON:0005114	metanephric ascending thin limb	
UBERON:0005115	metanephric cortical collecting duct	
UBERON:0005116	metanephric descending thin limb	
UBERON:0005117	metanephric distal convoluted tubule	
UBERON:0005118	metanephric early distal convoluted tubule	
UBERON:0005119	metanephric glomerular mesangium	
UBERON:0005120	metanephric late distal convoluted tubule	
UBERON:0005121	metanephric long descending thin limb bend	
UBERON:0005122	metanephric macula densa	
UBERON:0005123	metanephric prebend segment	
UBERON:0005124	metanephric proximal convoluted tubule	
UBERON:0005125	metanephric proximal straight tubule	
UBERON:0005126	metanephric S1	
UBERON:0005127	metanephric thick ascending limb	
UBERON:0005129	metanephric distal tubule	
UBERON:0005130	metanephric loop of Henle	
UBERON:0005132	metanephric long nephron	
UBERON:0005133	metanephric glomerulus vasculature	
UBERON:0005134	metanephric nephron epithelium	
UBERON:0005135	metanephric glomerular epithelium	
UBERON:0005136	metanephric glomerular endothelium	
UBERON:0005137	metanephric capsule	
UBERON:0005139	metanephric long descending thin limb	
UBERON:0005140	metanephric short nephron	
UBERON:0005141	metanephric short descending thin limb	
UBERON:0005144	metanephric glomerular capillary	
UBERON:0005145	metanephric comma-shaped body	
UBERON:0005146	metanephric nephron tubule	
UBERON:0005147	metanephric renal vesicle	metanephric vesicle
UBERON:0005148	metanephric S-shaped body	
UBERON:0005149	metanephric connecting tubule	
UBERON:0005151	metanephric proximal tubule	
UBERON:0005164	ascending limb of loop of Henle	ascending limb|ascending limb of Henle's loop|distal straight tubule|loop of Henle ascending limb
UBERON:0005167	papillary duct	Bellini's duct|duct of Bellini|papillary duct|papillary duct of kidney|renal papillary duct
UBERON:0005168	renal interlobular vein	interlobular vein|interlobular veins of kidney|set of interlobular veins of kidney|venae interlobulares renis|venae interlobulares renis
UBERON:0005185	renal medulla collecting duct	kidney medulla collecting duct|medullary collecting duct
UBERON:0005202	distal straight tubule macula densa	
UBERON:0005211	renal medulla interstitium	kidney medulla interstitium|medullary interstitium|medullary stroma|renal medullary interstitial tissue|renal medullary interstitium
UBERON:0005213	outer renal medulla interstitium	kidney outer medulla interstitium|outer medullary interstitium
UBERON:0005214	inner renal medulla interstitium	inner medullary interstitium|kidney inner medulla interstitium|papillary interstitium
UBERON:0005215	kidney interstitium	interstitial tissue of kidney|kidney interstitium group|renal interstitial tissue|renal interstitium|renal stroma|stroma of kidney
UBERON:0005249	metanephric renal pelvis	metanephros pelvis
UBERON:0005268	renal cortex artery	kidney cortex artery|renal cortex arterial system|renal cortex artery
UBERON:0005269	renal cortex vein	kidney cortex vein|renal cortex venous system
UBERON:0005270	renal cortex interstitium	cortical stroma|kidney cortex interstitium|renal cortical interstitial tissue
UBERON:0005271	juxtamedullary cortex	inner cortex of kidney|inner renal cortex|juxtamedullary cortex of kidney
UBERON:0005272	peritubular capillary	
UBERON:0005308	nephrostome	
UBERON:0005309	pronephric nephron	
UBERON:0005310	pronephric nephron tubule	ciliated neck segment|pronephric tubule
UBERON:0005312	primary ureteric bud	
UBERON:0005319	mesonephric collecting duct	
UBERON:0005320	mesonephric juxtaglomerular apparatus	
UBERON:0005321	mesonephric smooth muscle tissue	
UBERON:0005322	mesonephric nephron	nephron of mesonephros|stage IV nephron
UBERON:0005323	mesonephric mesenchyme	
UBERON:0005324	mesonephric macula densa	
UBERON:0005325	mesonephric glomerulus	glomerulus
UBERON:0005326	mesonephric glomerulus vasculature	
UBERON:0005327	mesonephric glomerular epithelium	
UBERON:0005328	mesonephric comma-shaped body	
UBERON:0005329	mesonephric nephron tubule	mesonephric renal tubule
UBERON:0005330	mesonephric nephron epithelium	
UBERON:0005331	mesonephric renal vesicle	mesonephric vesicle
UBERON:0005332	mesonephric S-shaped body	
UBERON:0005749	glomerular tuft	glomerular capillary tuft|glomerulus
UBERON:0005750	glomerular parietal epithelium	Bowman's parietal epithelium|capsular epithelium|glomerular capsule parietal layer|kidney parietal epithelium|outer layer of glomerular capsule|parietal capsular epithelium|parietal epithelial layer|parietal epithelium of Bowman's capsule|parietal layer of Bowman capsule|parietal layer of Bowman's capsule|parietal layer of glomerular capsule|parietal layer of glomerular capsule|renal glomerular capsule epithelium
UBERON:0005751	visceral layer of glomerular capsule	Bowman's visceral epithelium|glomerular capsule visceral layer|inner epithelial layer of Bowman's capsule|podocyte layer of Bowman's capsule|visceral epithelium of Bowman's capsule|visceral epithelium of Bowman's capsule|visceral layer of Bowman's capsule|visceral layer of glomerular capsule
UBERON:0005760	urorectal septum	cloacal septum|septum urorectale|urorectal fold|urorectal membrane
UBERON:0005777	glomerular basement membrane	GBM|glomerular capillary basement membrane|glomerular filtration membrane
UBERON:0005787	lamina densa of glomerular basement membrane	lamina densa|lamina densa of glomerular basement membrane|middle layer of glomerular basement membrane
UBERON:0005788	lamina rara interna	internal layer of glomerular basement membrane|lamina interna of glomerular basement membrane
UBERON:0005789	lamina rara externa	external layer of glomerular basement membrane|lamina externa of glomerular basement membrane
UBERON:0005792	nephric ridge	nephric cord
UBERON:0005892	mesonephric early distal tubule	mesonephric ascending limb|mesonephric straight distal segment|straight distal segment
UBERON:0005912	transitional epithelium of major calyx	urothelium of major calyx
UBERON:0006082	fundus of urinary bladder	base of urinary bladder|bladder dome|fundus of bladder|fundus vesicae|urinary bladder base|urinary bladder fundus|urinary bladder fundus region
UBERON:0006170	mesonephric capsule	
UBERON:0006171	renal sinus	
UBERON:0006172	rectal diverticulum	rectal diverticula
UBERON:0006173	pronephric proximal tubule	pronephros proximal tubule
UBERON:0006174	pronephric sinus	
UBERON:0006175	pronephric distal tubule	
UBERON:0006182	mesonephric glomerular mesangium	
UBERON:0006183	mesonephric glomerular capillary	
UBERON:0006189	mesonephric connecting tubule	
UBERON:0006190	mesonephric distal tubule	
UBERON:0006192	mesonephric proximal tubule	
UBERON:0006194	renal sinus of right kidney	right renal sinus
UBERON:0006195	renal sinus of left kidney	left renal sinus
UBERON:0006196	mesonephric sinus	
UBERON:0006217	cloacal membrane	embryonic cloacal membrane|membrana cloacalis
UBERON:0006307	urogenital membrane	
UBERON:0006337	distal early tubule	IT1|IT2|distal early tubules|early distal tubule of capillary loop nephron|pronephric early distal tubule
UBERON:0006341	outer renal medulla peritubular capillary	kidney outer medulla peritubular capillary
UBERON:0006364	ureteric bud tip	ampulla of ureter|ureteric ampulla|ureteric bud ampulla|ureteric tip
UBERON:0006373	perihilar interstitium	
UBERON:0006374	part of afferent arteriole forming the juxtaglomerular complex	part of afferent arteriole forming juxtaglomerular complex|renin-producing cells
UBERON:0006376	premacula segment of distal straight tubule	distal straight tubule premacula segment|kidney medulla loop of Henle ascending limb thick segment|medullary thick ascending limb of Henle's loop|renal medulla loop of Henle ascending limb thick segment|renal medulla thick ascending limb
UBERON:0006517	kidney calyx	calices renales|calices renales|calyx|renal calix|renal calyx
UBERON:0006534	renal convoluted tubule	convoluted tubule|kidney convoluted tubule
UBERON:0006541	outer medulla inner stripe loop of Henle	
UBERON:0006542	outer medulla outer stripe loop of Henle	
UBERON:0006544	kidney vasculature	
UBERON:0006553	renal duct	
UBERON:0006555	excretory tube	
UBERON:0006565	female urethral meatus	distal urethral opening of female|external orifice of female urethra|external urethral orifice (female)|female urethral meatus|ostium urethrae externum (urethra feminina)|urethral meatus of clitoral urethra|urethral opening of clitoral urethra
UBERON:0006851	renal cortex peritubular capillary	kidney cortex peritubular capillary
UBERON:0006852	glomerular visceral epithelium	podocyte layer
UBERON:0006853	renal cortex tubule	cortical tubule|kidney cortex tubule
UBERON:0006854	distal straight tubule postmacula segment	cortical thick ascending limb of Henle's loop|kidney cortex loop of Henle ascending limb thick segment|renal cortex loop of Henle ascending limb thick segment|renal cortex thick ascending limb
UBERON:0006855	muscular coat of ureter	muscular coat of ureter|muscular layer of ureter|muscularis of ureter|tunica muscularis (ureter)|tunica muscularis ureteris|ureteral smooth muscle layer
UBERON:0006856	interrenal gland	interrenal|interrenal bodies|interrenal body|interrenal gland|interrenal tissue
UBERON:0006857	interrenal primordium	
UBERON:0006912	urinary bladder muscularis mucosa	muscularis mucosa of bladder|muscularis mucosa of urinary bladder
UBERON:0006972	nephridium	
UBERON:0006973	protonephridium	
UBERON:0006974	metanephridium	
UBERON:0007132	head kidney	anterior kidney|kidney marrow
UBERON:0007179	basal cell layer of urothelium	basal cell layer of uroepithelium
UBERON:0007298	pronephric proximal convoluted tubule	
UBERON:0007306	pronephric glomerular capillary	
UBERON:0007307	pronephric glomerular basement membrane	pronephric glomerular filtration membrane
UBERON:0007308	pronephric distal early tubule	pronephric distal early tubules
UBERON:0007653	capillary loop nephron	developing capillary loop stage nephron|stage III nephron
UBERON:0007654	maturing nephron	stage IV nephron
UBERON:0007684	uriniferous tubule	
UBERON:0007685	region of nephron tubule	region of renal tubule|renal tubule region
UBERON:0008404	proximal tubular epithelium	epithelium of proximal convoluted tubule|epithelium of proximal renal tubule|proximal renal tubule epithelium|proximal tubule epithelium|proximale tubular epithelium
UBERON:0008408	distal tubular epithelium	distal tubule epithelium
UBERON:0008716	hilum of kidney	hilar area of the kidney|renal hilum
UBERON:0008987	renal parenchyma	kidney parenchyma|parenchyma of kidney
UBERON:0009010	periurethral tissue	
UBERON:0009035	renal straight tubule	kidney straight tubule|straight tubule
UBERON:0009089	inner medulla vasa recta descending limb	
UBERON:0009090	outer medulla vasa recta descending limb	
UBERON:0009092	inner medulla vasa recta ascending limb	
UBERON:0009093	outer medulla vasa recta ascending limb	
UBERON:0009095	tip of renal papilla	papillary tip|papillary tips
UBERON:0009201	nephric duct	
UBERON:0009622	pronephric proximal straight tubule	proximal straight tubules
UBERON:0009650	cortical arch of kidney	cortex proper of kidney|cortical arches of kidney|renal cortex proper|renal cortical arch
UBERON:0009651	nephron tubule basement membrane	kidney tubule basement membrane|renal tubular basement membrane|renal tubule basement membrane
UBERON:0009669	embryonic cloacal lumen	
UBERON:0009773	renal tubule	renal tubule (generic)|tubule of excretory system
UBERON:0009844	urogenital sinus lumen	
UBERON:0009846	embryonic cloacal epithelium	cloacal epithelium
UBERON:0009847	prostate field	prostate primordium
UBERON:0009866	Hatschek's nephridium	
UBERON:0009871	nephrogenic zone	cortical nephrogenic niche|cortical nephrogenic zone|nephrogenic tissue
UBERON:0009883	medullary ray	Ferrein's pyramid|kidney medullary ray|renal medullary ray
UBERON:0009913	renal lobe	kidney lobe|lobi renales|lobi renalis|lobus renalis
UBERON:0009914	renal lobule	cortical lobule|cortical lobule of kidney|kidney lobule|lobuli corticales renis|lobulus corticalis renalis|lobulus renalis|renal cortical lobule|renculus|reniculus|renunculus
UBERON:0009916	wall of ureter	ureteral wall
UBERON:0009917	kidney corticomedullary boundary	
UBERON:0009919	ureter smooth muscle	ureteral smooth muscle|ureteral smooth muscle layer
UBERON:0009958	bladder lumen	bladder cavity|cavity of urinary bladder|lumen of urinary bladder|urinary bladder lumen
UBERON:0009962	excretory gland	renal gland
UBERON:0009963	antennal gland	green gland
UBERON:0009964	crustacean maxillary gland	
UBERON:0009965	coxal gland	
UBERON:0009972	ureteropelvic junction	pelviureteric junction|pelvoureteric junction
UBERON:0009973	ureterovesical junction	vesico-ureteral junction|vesico-ureteric junction|vesicoureteric junction
UBERON:0010151	duct of bulbourethral gland	bulbourethral gland duct|duct of bulbo-urethral gland|ductus glandulae bulbourethralis
UBERON:0010181	straight venules of kidney	set of straight venules of kidney|venae rectae|venulae rectae|venulae rectae of kidney|venulae rectae renis|venulae rectae renis|venulae recti
UBERON:0010186	male urethral gland	Littre's gland|gland of Littre|gland of male urethra|glandulae urethrales urethrae masculinae|male urethra gland|urethral gland (male)
UBERON:0010187	female urethral gland	female urethra gland|gland of female urethra|urethral gland (female)
UBERON:0010390	lumen of urethra	urethral lumen
UBERON:0010418	urethral opening	urethral orifice
UBERON:0010531	metanephros induced blastemal cells	cap mesenchyme of metanephros of urinary system|induced blastemal cells|nephrogenic interstitium|nephrogenic interstitium of nephrogenic zone|peripheral blastema
UBERON:0010532	primitive nephron	developing nephron|future nephron|presumptive nephron|primitive nephron
UBERON:0010533	metanephros cortex	
UBERON:0010534	primitive mesonephric nephron	developing mesonephric nephron|primitive mesonephric nephron
UBERON:0010535	primitive metanephric nephron	developing metanephric nephron|primitive metanephric nephron|primitive nephron
UBERON:0010537	mesonephric nephron progenitor	
UBERON:0011143	upper urinary tract	
UBERON:0011149	Marshall's gland	alkaline gland
UBERON:0011183	corpus spongiosum of penis	corpus cavernosum urethra|corpus cavernosum urethrae|corpus spongiosum|spongiose body of penis
UBERON:0011199	prostatic utricle	sinus pocularis|uterus masculinus|uterus masculinus|utricle of prostate|utriculus of prostate|utriculus prostaticus|vagina masculina|vagina masculina|vesicula prostatica
UBERON:0011202	urachus epithelium	
UBERON:0011203	urachus mesenchyme	
UBERON:0011379	male external urethral sphincter	bulboglandular|bulboglandular muscle|external urethral sphincter of male urethra|male sphincter urethrae|male sphincter urethrae muscle|male urethral sphincter muscle|musculus sphincter urethrae externus (urethra masculina)|musculus sphincter urethrae externus urethrae masculinae|musculus sphincter urethrae membranaceae
UBERON:0011380	female external urethral sphincter	compressor urethrae|external urethral sphincter of female urethra|musculus sphincter urethrae externus (urethra feminina)|musculus sphincter urethrae externus urethrae femininae|outer muscle layer of female urethra|rhabdosphincter of female urethra|sphincter urethrovaginalis|striated muscle layer of female urethra|urethrovaginal sphincter
UBERON:0011574	mesonephric duct lumen	cavity of nephric duct|nephric duct lumen
UBERON:0011830	duct of lesser vestibular gland	lesser vestibular gland duct
UBERON:0011947	ureter luminal urothelium	
UBERON:0011948	ureter subluminal urothelium	
UBERON:0012238	ureteric bud trunk	ureteric bud stalk|ureteric stalk|ureteric trunk
UBERON:0012239	urinary bladder vasculature	bladder vasculature|blood vessel of bladder|blood vessels of bladder|set of urinary bladder blood vessels
UBERON:0012240	urethral meatus	external meatus of urethra|external urethral orifice|external urethral ostium|external urinary meatus|meatus urinarius|orificium urethrae externum|orificium urethræ externum|urethral meatus|urinary meatus
UBERON:0012241	male urethral meatus	distal urethral opening of male|external orifice of male urethra|external urethral orifice (male)|male urethra ostium|ostium urethrae externum (urethra masculina)|urethral meatus of penile urethra|urethral opening of penile urethra
UBERON:0012242	internal urethral orifice	internal meatus of urethra|internal urethral orifice of urinary bladder|internal urethral ostium|internal urethral ostium|internal urinary meatus|orificium urethrae internum|ostium orificium internum|ostium urethrae internum|vesicourethral orifice
UBERON:0012294	navicular fossa of spongiose part of urethra	fossa navicularis of urethra|fossa navicularis urethrae|fossa navicularis urethrae|fossa navicularis urethrae (pars spongiosa, urethra masculina)|navicular fossa|navicular fossa of urethra
UBERON:0012295	Guérin's valve	Guerin's valve|Guérin's fold|Guérin's valvule|urethral valve of Guérin|valve of fossa navicularis of urethra|valvula fossae navicularis
UBERON:0012296	urethral crest	crista of urethra|crista urethralis|urethral crista
UBERON:0012297	male urethral crest	crista phallica|crista urethralis masculinae|urethral crest (male)|urethral crest of male
UBERON:0012298	female urethral crest	crista urethralis femininae|urethral crest (female)|urethral crest of female
UBERON:0012299	mucosa of urethra	mucous membrane of urethra|tunica mucosa urethrae|urethral mucosa
UBERON:0012301	female membranous urethra	
UBERON:0012302	male membranous urethra	intermediate part of male urethra|membranous urethra|pars intermedia urethrae masculinae|pars membranacea urethrae masculinae
UBERON:0012303	ureteral orifice	Mercier's bar|orifice of ureter|orificium ureteris|ostium ureteris|ostium ureteris|ureteral meatus|ureteral opening|ureteric orifice|ureteric orifice|ureteric ostium|ureterovesical orifice|ureterovesical orifice
UBERON:0012351	urachal lumen	urachus lumen
UBERON:0012352	mesangial matrix	extracellular mesangial matrix
UBERON:0012378	muscle layer of urinary bladder	bladder muscular coat|muscle layer of urinary bladder|muscular coat of bladder|muscular coat of urinary bladder|muscular layer of bladder|muscular layer of urinary bladder|tunica musculari vesicae|tunica muscularis (vesica urinaria)
UBERON:0012428	proximal convoluted tubule brush border	kidney brush border layer|proximal tubule brush border layer
UBERON:0012441	endothelium of peritubular capillary	peritubular capillary endothelium|peritubular endothelium
UBERON:0013244	vaginal plate	
UBERON:0013245	sinovaginal bulb	
UBERON:0014388	kidney collecting duct epithelium	collecting duct of renal tubule epithelium|epithelium of collecting duct of renal tubule|epithelium of renal collecting tubule
UBERON:0014401	renal venous blood vessel	kidney venous blood vessel|kidney venous system|venous blood vessel of kidney
UBERON:0014464	renal fat pad	perirenal fat pad
UBERON:0014782	allantois of embryonic urinary system	allantois
UBERON:0015418	urethra mesenchymal layer	
UBERON:0015420	ureteral valve	ureteral valve|valve or ureter
UBERON:0015777	transitional epithelium of prostatic urethra	
UBERON:0016500	muscularis mucosa of fundus of urinary bladder	
UBERON:0016505	Mullerian tubercle	Muellerian tubercle|Müllerian tubercle|mullerian tubercle
UBERON:0016510	epithelium of male urethra	male urethral epithelium|urethral epithelium of male
UBERON:0016515	muscular layer of prostatic urethra	muscle layer of prostatic part of urethra|muscle layer of prostatic urethra|muscle layer of prostatic urethra|muscular coat of prostatic urethra
UBERON:0016516	lamina propria of prostatic urethra	lamina propria of prostatic part of urethra|lamina propria of prostatic urethra
UBERON:0016520	epithelium of female urethra	female urethral epithelium|urethral epithelium of female
UBERON:0016524	muscle layer of spongiose part of urethra	muscle layer of penile urethra|muscle layer of penile urethra|muscle layer of spongy urethra|muscular coat of spongy urethra|muscular layer of spongy urethra|tunica muscularis urethrae spongiosa
UBERON:0018113	left kidney interstitium	left renal stroma|stroma of left kidney
UBERON:0018114	right kidney interstitium	right renal stroma|stroma of right kidney
UBERON:0018115	left renal pelvis	pelvis of left ureter|renal pelvis of left kidney
UBERON:0018116	right renal pelvis	pelvis of right kidney|pelvis of right ureter
UBERON:0018117	left renal cortex interstitium	cortical interstitial tissue of left kidney
UBERON:0018118	right renal cortex interstitium	cortical interstitial tissue of right kidney
UBERON:0018119	left renal medulla interstitium	medullary interstitial tissue of left kidney
UBERON:0018120	right renal medulla interstitium	medullary interstitial tissue of right kidney
UBERON:0034770	bulbourethral gland epithelium	epithelium of bulbourethral gland|epithelium of bulbourethral gland of male
UBERON:0034884	juxtaglomerular arteriole	
UBERON:0034996	outer renal medulla loop of Henle	loop of Henle, outer medullary portion
UBERON:0034997	renal medulla loop of Henle	loop of Henle of renal medulla|loop of Henle, medullary portion
UBERON:0035368	anterior surface of kidney	facies anterior (Ren)|facies anterior renis
UBERON:0035471	posterior surface of kidney	facies posterior (Ren)|facies posterior renis
UBERON:0035758	peritubular capillary plexus of kidney	peritubular capillary network of kidney|peritubular capillary plexus
UBERON:0035762	capillary network of kidney	capillary plexus of kidney
UBERON:0036295	renal pelvis/ureter	renal pelvis and ureter|renal pelvis plus ureter
UBERON:0036375	wall of right ureter	right ureteral wall
UBERON:0036376	wall of left ureter	left ureteral wall
UBERON:0036521	wall of urethra	urethral wall
UBERON:0037447	wall of male urethra	male urethral wall
UBERON:0037455	wall of female urethra	female urethral wall
UBERON:2001055	pronephric duct opening	
UBERON:2001200	corpuscles of Stannius	
UBERON:2001293	posterior kidney	
UBERON:2002225	posterior pronephric duct	posterior pronephric ducts
UBERON:2005292	distal late tubule	
UBERON:2005311	pronephric glomerular capsule epithelium	pronephric parietal epithelial layer
